type	entity
ORGANIZATION	Principal Investigators Evan Roberts University of Minnesota NSF Kevin Sch rer University of Leicester AHRC ESRC JISC Kris E Inwood University of Guelph SSHRC Additional
ORGANIZATION	University of Alberta Universit de Montr al University of Essex
LOCATION	Britain Canada
LOCATION	United States
LOCATION	Europe
ORGANIZATION	North America Trading Consequences Principal Investigators Ewan Klein University of Edinburgh AHRC
ORGANIZATION	Coates York University SSHRC Additional
ORGANIZATION	University of St Andrews
ORGANIZATION	National Endowment for the Humanities Created
ORGANIZATION	National Endowment for the Humanities
ORGANIZATION	National Endowment for the Humanities
ORGANIZATION	The Arts amp Humanities Research Council AHRC
ORGANIZATION	AHRC
ORGANIZATION	AHRC
LOCATION	UK
ORGANIZATION	Economic and Social Research Council ESRC
LOCATION	UK
ORGANIZATION	ESRC
ORGANIZATION	Institute of Museum and Library Services IMLS
ORGANIZATION	Institute
ORGANIZATION	Institute
ORGANIZATION	Institute
ORGANIZATION	Joint Information Systems Committee JISC
ORGANIZATION	U K
ORGANIZATION	ICT
ORGANIZATION	National Science Foundation NSF
ORGANIZATION	NSF
ORGANIZATION	NSF
ORGANIZATION	NSF
ORGANIZATION	NSF
ORGANIZATION	Netherlands Organisation for Scientific Research NWO
ORGANIZATION	Social Sciences and Humanities Research Council SSHRC
LOCATION	Canada
ORGANIZATION	NEH Office of Communications
ORGANIZATION	National Endowment for the Humanities Created
ORGANIZATION	National Endowment for the Humanities
ORGANIZATION	National Endowment for the Humanities
PERSON	Paula Wasley
ORGANIZATION	NEH Newsroom News Releases News Archive NEH
ORGANIZATION	News Fact Sheets Humanities Magazine
ORGANIZATION	NEH
ORGANIZATION	National Endowment for the Humanities
ORGANIZATION	Mellon Foundation Announce Grants to Digitize Essential Humanities Books
PERSON	Trump Nominates Jon Parrish Peede
ORGANIZATION	National Endowment for the Humanities View All Contact NEH National Endowment
ORGANIZATION	7th Street SW Washington DC
ORGANIZATION	America Created Equal About NEH Contact NEH National Council on the Humanities State Humanities
ORGANIZATION	NEH Office of the Inspector General Equal Employment Opportunities Career
ORGANIZATION	Offices Education Programs Preservation and Access Public Programs Research Programs Federal State Partnership Office of Challenge Grants Office of Digital Humanities News Press Releases News Archive NEH
ORGANIZATION	News NEH Impact Reports Events Humanities Back Issues Subscribe Magazine Staff Explore Contact Us National Endowment
ORGANIZATION	7th Street SW Washington DC
ORGANIZATION	YouTube Twitter Facebook NEH Social Media
ORGANIZATION	NEH
