type	entity
LOCATION	Britain
PERSON	Gladys Ngeti
LOCATION	America
LOCATION	Polynesia Sweet
ORGANIZATION	William Dunn School of Pathology
PERSON	Norman Heatley
ORGANIZATION	UniofOxford
LOCATION	Central Africa
PERSON	Sandra Fisher Martins
LOCATION	China
LOCATION	Oxford
ORGANIZATION	BBC
ORGANIZATION	Wellcome Centre for Human RT
ORGANIZATION	Nuffield Departme RT
LOCATION	Oxford
LOCATION	Danger Islands
LOCATION	Antarctica
PERSON	La Jolla
LOCATION	Sulawesi
PERSON	Cornelia Sorabji Somerville
ORGANIZATION	Oxford
ORGANIZATION	Hertford College Oxford
ORGANIZATION	UniofOxford
ORGANIZATION	Power of Proximity
ORGANIZATION	UniofOxf RT
ORGANIZATION	Epidemic Research Response and Train RT
PERSON	Jose Miguel Alfaro
LOCATION	Costa Rica
PERSON	Sandra Fisher Martins
LOCATION	Portugal
ORGANIZATION	Eight of Oxford
PERSON	David Attenborough
PERSON	Attenborough
ORGANIZATION	BHF
PERSON	Tim Denison
LOCATION	Oxford
LOCATION	America
PERSON	Keeffe
ORGANIZATION	AshmoleanMuseum
PERSON	Denys Wilkinson
LOCATION	Oxford Foundry
ORGANIZATION	Power of Platforms
ORGANIZATION	Political Communication Unio RT
LOCATION	Madagascar
ORGANIZATION	Oxford
ORGANIZATION	Oxford
LOCATION	Durham
LOCATION	Oxford
PERSON	Mediu
LOCATION	Africa
PERSON	Anna Kavan
ORGANIZATION	UniofOxford Two
ORGANIZATION	UniofOxford
PERSON	Edward O Wilson
ORGANIZATION	ASNAmNat RT
ORGANIZATION	Tolkien
LOCATION	Middle Earth
ORGANIZATION	William Dunn School of Pathology
PERSON	Norman Heatley
PERSON	Leonard Blavatnik
ORGANIZATION	Trump
ORGANIZATION	Oxford
PERSON	NgaireWoods
LOCATION	Oxford
PERSON	Davidmkeys
PERSON	Helen Pankhurst
ORGANIZATION	Learning RT
LOCATION	Cincinnati
PERSON	Amy Dickman
PERSON	Margery Kempe
LOCATION	UK
LOCATION	Stanford Memorial Church
PERSON	Alex Your
LOCATION	Coleoni
ORGANIZATION	Oxford
ORGANIZATION	Harry Po RT
LOCATION	California
PERSON	Alex
ORGANIZATION	Stop Start
LOCATION	UK
PERSON	Peter Donnelly
ORGANIZATION	Oxford
PERSON	SalsyFrampton
LOCATION	Earth
PERSON	Mary Somerville
PERSON	Ada Lovelace
LOCATION	UK
PERSON	Katrin Kohl
PERSON	Alexi Gugushvili DSPI_Oxford
PERSON	Attenborough
LOCATION	Wytham Woods
ORGANIZATION	EasterWeekend
ORGANIZATION	BBC
PERSON	Jorge Lopez Llorente
PERSON	Henry Snaith Snatihgroup UniofOxford OxfordPhysics
PERSON	Debussy
PERSON	DrAJLewandowski
ORGANIZATION	RFU
ORGANIZATION	UniofOxford
PERSON	NickKristof
ORGANIZATION	Oxford
PERSON	Neel Burton
ORGANIZATION	Al Jazeera
PERSON	Felix Pretis
ORGANIZATION	UniofOxford
ORGANIZATION	RT EPSRC International
ORGANIZATION	Ina Global Carnivore Conservation
ORGANIZATION	University
LOCATION	Middle Earth Journey
ORGANIZATION	Tolkien
ORGANIZATION	Oxford
ORGANIZATION	OxfordSparks Facebook Live
LOCATION	Africa
PERSON	Kirsty McHugh
ORGANIZATION	Oxford University
PERSON	Oxplore
ORGANIZATION	Oxford University
PERSON	Matt Perkins
ORGANIZATION	Oxford
ORGANIZATION	BBC
PERSON	Marta Kwiatkowska
ORGANIZATION	Internationa RT
PERSON	Hannah Glasse
PERSON	David Clifton
ORGANIZATION	NHS
PERSON	RosariaTaddeo
ORGANIZATION	UniofOxford Internet Institute
ORGANIZATION	GITCataly RT
ORGANIZATION	Skoll Venture Awa RT
ORGANIZATION	Interdisciplinary Conservation Network
PERSON	Matthew Snape
ORGANIZATION	Against the Machine Paula Boddington
PERSON	ORI
LOCATION	Saharan Africa
ORGANIZATION	CLoBSmsNFN RT KelloggOx Oxford
ORGANIZATION	Dessa Meehan M RT
LOCATION	North East
LOCATION	UK
PERSON	Michelangelo
ORGANIZATION	BrilliantClub Sch RT
PERSON	Chris Byrne
ORGANIZATION	100th Ice Hockey Varsity Mat Oxford
LOCATION	UK
ORGANIZATION	UniofOxford
LOCATION	Britain
LOCATION	Balkans
PERSON	Boris Johnson
ORGANIZATION	EU
PERSON	Othon Anastasakis StAntsCollege
LOCATION	Birmingham
PERSON	Matt Craner
ORGANIZATION	UniofOxford
LOCATION	Switzerland
ORGANIZATION	OXFORD
ORGANIZATION	UniofOxford
PERSON	Sulaiman
PERSON	Richard Cairns
ORGANIZATION	Oxford
ORGANIZATION	RT OUIHCMensBlues Oxford
ORGANIZATION	100th Varsity Match
PERSON	J R R Tolkien
LOCATION	UK
PERSON	Philipp Kukura UniofOxford
ORGANIZATION	University
LOCATION	London
PERSON	Theo Davies Lewis
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford
ORGANIZATION	KgW66K5VQA RT
PERSON	Cameron Clarke
ORGANIZATION	UniofOxford
ORGANIZATION	Rhodes Scholar
PERSON	Henry Snaith
LOCATION	America
ORGANIZATION	Dark Blue of Oxford
ORGANIZATION	UniofOxf RT CompSciOxford Artificial Intelligence
ORGANIZATION	UniofOxford
LOCATION	Africa
ORGANIZATION	UniofOxford
PERSON	Amy Tilley Morgan McCarthy Natalia Tonner Annabel Foster
PERSON	Christopher Lee
PERSON	Edward Frenkel
ORGANIZATION	EPSRC
ORGANIZATION	UniofOxford
PERSON	Simon Armitage
ORGANIZATION	Oxford Alumni
PERSON	Kemp
ORGANIZATION	Time amp amp Tense
ORGANIZATION	Literatu RT
ORGANIZATION	FuIIjAjNwp RT KevinBaughan Telegraph
ORGANIZATION	UniofOxford ExeColl From
LOCATION	North East England
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford
LOCATION	Peru
PERSON	Gayatri Tucker Jessica
ORGANIZATION	Balliol
LOCATION	Central African Republic Here
PERSON	JoryFleming Rhodesscholar
ORGANIZATION	Uniof RT
LOCATION	North East Looking
PERSON	Janet Cooper Stoke
PERSON	Elaine Wickson
ORGANIZATION	BBC
ORGANIZATION	Global Challenges Research Fund
PERSON	Wytham
ORGANIZATION	Oxfordshire Association
ORGANIZATION	Oxford Thi
LOCATION	London
ORGANIZATION	Oxford Oxford UniofOxfor RT
ORGANIZATION	Facebook
ORGANIZATION	UniofOxford
LOCATION	Engla
PERSON	Kinder
PERSON	William Smith
LOCATION	Middle Earth Journey
ORGANIZATION	Tolkien
PERSON	Nicola Smart
ORGANIZATION	UniofOxford
ORGANIZATION	UniofOxford
PERSON	Stephen Hawking Oxfor
ORGANIZATION	UniofOxford s Libraries Museums amp amp Gardens
PERSON	MandHShow
LOCATION	Isles
ORGANIZATION	Jordan RT
ORGANIZATION	UniofOxfor RT
PERSON	Timothy Behrens
LOCATION	UK
ORGANIZATION	NASA
PERSON	Stephen
ORGANIZATION	New UniofOxford
PERSON	Stephen
PERSON	Stephen Hawking
LOCATION	Oxford
LOCATION	Saharan Africa
LOCATION	Europe
ORGANIZATION	Nawamin Pinp RT
ORGANIZATION	GPU
ORGANIZATION	Oxford
ORGANIZATION	OxSyBio
LOCATION	Republic of Korea
PERSON	Michael Browning
ORGANIZATION	BHF
ORGANIZATION	UniofOxford
PERSON	Andy Woods
ORGANIZATION	Du Maurier
PERSON	Rebecca
LOCATION	Britain
PERSON	Anand Menon Dr Alan Wager of KingsCollegeLon
LOCATION	UK
ORGANIZATION	Oxford
ORGANIZATION	Oxford
LOCATION	Britain
ORGANIZATION	Oxford
LOCATION	Japan
PERSON	CarlynSamuel
PERSON	Blanca Rod
ORGANIZATION	BBC
ORGANIZATION	Penguins
ORGANIZATION	UniofOxford
ORGANIZATION	HSZDfcwVzq Sharp
ORGANIZATION	UniofOxford
PERSON	Amy Dickman
ORGANIZATION	Department of Zoology
LOCATION	Tanzania
PERSON	Don
PERSON	Caroline Herschel
PERSON	Alberto
PERSON	Adam Roberts
PERSON	Gertrude Bell
ORGANIZATION	Facebook
ORGANIZATION	Facebook
ORGANIZATION	Oxford College
ORGANIZATION	Facebook
ORGANIZATION	Facebook
ORGANIZATION	Sappho
ORGANIZATION	UniofOxford Facebook
PERSON	Guy Thwaites Director of TropMedOxford
ORGANIZATION	Fac
PERSON	Alain Goriely
ORGANIZATION	Oxford Vacmedix
ORGANIZATION	Oxford Vacmedix UK Limited OVM
LOCATION	UK
PERSON	Alumna Isabel Carter
LOCATION	South Greenland
ORGANIZATION	Fac
ORGANIZATION	BBC
ORGANIZATION	Apply for Santander Universities Entrepr RT
PERSON	Michael Woolridge
ORGANIZATION	Oxford Mail
ORGANIZATION	Oxford Times
PERSON	Bryan Stephenson
PERSON	Roger Bannister
PERSON	Louise Richardson
PERSON	Roger Bannister
PERSON	Roger Bannister
PERSON	Roger Bannister
LOCATION	Iffley Road
PERSON	Patten
PERSON	Louise Richardson
PERSON	Roger Bannister
PERSON	Roger Bannister
PERSON	Donald Trump
ORGANIZATION	EDAW
ORGANIZATION	Palmyra Arch
ORGANIZATION	EDAW
LOCATION	Bartlemas Chapel
LOCATION	Cowley Road
PERSON	Billy
LOCATION	Hertford
LOCATION	Cambodia
PERSON	Margaret
PERSON	Margaret
ORGANIZATION	NASA
PERSON	Tom Hart Mike Polito Antarctic Penguin
PERSON	Thomas Bodley
ORGANIZATION	Architha RT
PERSON	Kevin Dutton
ORGANIZATION	RT EPSRC Researchers UniofOxford
LOCATION	Amazon
ORGANIZATION	WorldBookDay
ORGANIZATION	Fac
ORGANIZATION	UniofOxford
LOCATION	Scotland
PERSON	UniMentalHealthDay
LOCATION	US
PERSON	Gregg Margaret Dan
LOCATION	Waverly
ORGANIZATION	Oxford
PERSON	RareDiseaseDay
ORGANIZATION	Apple
PERSON	Peter Medawar
PERSON	Tyler
PERSON	HannahBoschen
ORGANIZATION	LGBT Advisory Group
LOCATION	Earth
ORGANIZATION	UniofOxford Now
ORGANIZATION	UniofOxford
ORGANIZATION	LGBTHM
LOCATION	Atlantic Ocean
PERSON	UniofOxford
PERSON	Trump
LOCATION	UniofOxford
LOCATION	Turkey
PERSON	Emre Eren Korkmaz
ORGANIZATION	Facebook
LOCATION	Paris
ORGANIZATION	UniofOxford
ORGANIZATION	UniofOxford
ORGANIZATION	AssNZrY1ke RT OxfordSparks Facebook LIVE Twitter Takeovers
PERSON	Kamal R Mahtani
LOCATION	Oxfordshire
ORGANIZATION	Health Data Research UK
LOCATION	UK
ORGANIZATION	University of Oxf
LOCATION	Oxford
ORGANIZATION	University Mental Health Day
ORGANIZATION	Brilliant Club
ORGANIZATION	St John s College Oxford University UniofOxford BrilliantClub
LOCATION	Britain
ORGANIZATION	Oxford University Museum of Natural
ORGANIZATION	Equality amp amp Diversity Unit UniofOxford
ORGANIZATION	New UniofOxford
LOCATION	Scotland
ORGANIZATION	Oxford
ORGANIZATION	NuffieldFound
PERSON	Brenda Kelly
ORGANIZATION	Oxford
PERSON	John Richer UniofOxford
LOCATION	UniofOxford Northern Ireland
LOCATION	Oxford
PERSON	Luke Jackson
LOCATION	Paris
ORGANIZATION	Tolkien Maker of Middle
PERSON	KebleOutreach UniofOxford
PERSON	BrilliantClub
PERSON	Guanyin
PERSON	Jim Naismith
ORGANIZATION	Jesus College
PERSON	Rosalind Franklin
ORGANIZATION	TSS
ORGANIZATION	UniofOxford
PERSON	Williams
LOCATION	Burgess Shale
ORGANIZATION	Wg4udXeDiF Image Yale
LOCATION	Oxford
ORGANIZATION	Thomas Rowland RT
ORGANIZATION	TargetOxbridge Programme
PERSON	Claire
ORGANIZATION	Swarovski Foundation
LOCATION	Buckinghamshire
LOCATION	Oxfordshire
ORGANIZATION	NHS
PERSON	Martin Wolf
PERSON	John Vickers
LOCATION	Kakau
LOCATION	Hawaii
LOCATION	Philippines
PERSON	Analyn Salvador
ORGANIZATION	Oxford University s OxfordPlants
PERSON	Elena Jones
PERSON	Harriet Dempsey
ORGANIZATION	UniofOxford s Brazil Week
LOCATION	Oxford
ORGANIZATION	St Hilda
ORGANIZATION	St Hilda
LOCATION	Ruaha Tanzania
LOCATION	Waptia
ORGANIZATION	Yale RT
ORGANIZATION	UniofOxford
PERSON	Don
PERSON	David Nadlinger
ORGANIZATION	Green Templeton College
LOCATION	Pembroke
PERSON	Katerina
PERSON	David Nadlinger
ORGANIZATION	BHF
LOCATION	Oxford
PERSON	Don
PERSON	Don
PERSON	Nick Molden
LOCATION	America
PERSON	Edward Scrivens
PERSON	Andreza Aruska de Souza Santos
ORGANIZATION	MRC
PERSON	Alan Stein
LOCATION	Trinidad
LOCATION	Pitch Lake
LOCATION	Caribbean
PERSON	Yuuji Tanaka
LOCATION	Weston
ORGANIZATION	UniofOxford
PERSON	Stephen Tuffnell
ORGANIZATION	PrincipalStAns Helen King
LOCATION	Cirencester
ORGANIZATION	Health Data Research UK
LOCATION	UK
ORGANIZATION	University of Oxf
LOCATION	Egypt
PERSON	Michael Bonsall
PERSON	Michael
ORGANIZATION	University of Oxford
LOCATION	Korea
ORGANIZATION	UniofOxford Facebook
PERSON	Michael Bonsall
ORGANIZATION	Maths Institute
PERSON	Donald Trump
LOCATION	Peckwater Quad
ORGANIZATION	Conservat RT
ORGANIZATION	FinancialTimes
PERSON	Trump
ORGANIZATION	EU Ethics Advisory Board
PERSON	Luc
ORGANIZATION	Wadham College Oxford
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford
ORGANIZATION	StartedinOxford RT
LOCATION	London
LOCATION	Cambridge
ORGANIZATION	Radcliffe Humanities
ORGANIZATION	Oxford
PERSON	Michael Bonsall
ORGANIZATION	Oxford BioBank
ORGANIZATION	UniofOxford
LOCATION	Britain
PERSON	BuckleAlexandra
PERSON	Mar
LOCATION	Africa
PERSON	ProfDFreeman
ORGANIZATION	NIHR
LOCATION	London
ORGANIZATION	Arsenal
PERSON	John RT
ORGANIZATION	Oxford University
ORGANIZATION	RT CorpusOxfordDev Corpus OrielOxford
PERSON	Dapo Akande
PERSON	Malcolm Wallis
PERSON	Paola Castaneda
ORGANIZATION	NHS
PERSON	Asad Dhunna
PERSON	Marina Jirotka CompSciOxford
LOCATION	Clarendon Building
ORGANIZATION	Development Office
PERSON	Hamish
ORGANIZATION	Februar RT
ORGANIZATION	Harvard
ORGANIZATION	Stanfo Global
LOCATION	Kazakhstan
ORGANIZATION	UniofOxford
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford s Jesus College
ORGANIZATION	Oxford
ORGANIZATION	IAA
ORGANIZATION	Shon RT
LOCATION	UK
PERSON	Mark Wilson
PERSON	Liz Eden
PERSON	Collins
PERSON	Zoe
ORGANIZATION	Nibv RT GPGautamPatel Great
ORGANIZATION	Sutton Trust Summer Schools
ORGANIZATION	Kennedy Institute of Rheumatology
PERSON	Andrew Gosler
PERSON	Gayatri Tucker Jessica
PERSON	Gladys Ngetich
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford
LOCATION	Kazakhstan
PERSON	Samuel Wasser
LOCATION	Africa
LOCATION	Oxford
ORGANIZATION	Oxford University
PERSON	Dhruv Lakra
ORGANIZATION	Llongyfarchiadau Global
ORGANIZATION	University UniofOxford
ORGANIZATION	UniofOxford
PERSON	Vyacheslav Polonski
LOCATION	India
ORGANIZATION	RT BBC
ORGANIZATION	LGBTQ National Trust Workshop
PERSON	Roger Zetter
ORGANIZATION	WHO
ORGANIZATION	Business School
PERSON	Scott Gorman
PERSON	Christopher Larson
ORGANIZATION	Mobil
LOCATION	Europe
LOCATION	UK
PERSON	Narcis
PERSON	Gayatri Tucker Jessica
LOCATION	Scotland
PERSON	Jesus
PERSON	Buddha
ORGANIZATION	Oxford Today
PERSON	John Beddington
PERSON	Scott Gorman
PERSON	Christopher La
ORGANIZATION	UNICEF
LOCATION	Ukraine
PERSON	Dan Holloway
LOCATION	Oxford
PERSON	Abi RT DavidLammy
ORGANIZATION	Oxford University
ORGANIZATION	Royal Astronomical Society
ORGANIZATION	RoyalAstroSoc
PERSON	Eduardo
PERSON	Alice
PERSON	Elizabeth Kiss
PERSON	Kis
PERSON	Charles Godfray
PERSON	Bitcoin
PERSON	Jonathan Michie
PERSON	Hamse Abdilahi
ORGANIZATION	Oxford
ORGANIZATION	BrilliantClub
ORGANIZATION	Department of Psychiatry University of Oxford
PERSON	Charles Godfray
ORGANIZATION	Wilde
PERSON	Wilde
LOCATION	UK
PERSON	Niamh Louis
PERSON	Daniel Conflict
LOCATION	Ukraine
ORGANIZATION	Liam RT
ORGANIZATION	UniofOxford
ORGANIZATION	Blavatnik Foundation BlavatnikAwards
ORGANIZATION	Inaugural Blavatnik Awards UK Chemistry Laureate Prof Andrew Goodwin UniofOxford OxfordChemistry Oxford
PERSON	Alice
ORGANIZATION	Garland Press
ORGANIZATION	Oxford
PERSON	Martin Luther King Jr
ORGANIZATION	Isaac Newton Academy
LOCATION	Hertford
PERSON	Katherine
PERSON	Isabella
LOCATION	Mobile Africa
LOCATION	Africa
ORGANIZATION	Oxford Union
ORGANIZATION	University of Oxford RT
ORGANIZATION	UniofOxford
PERSON	Fawcett
PERSON	Chris Thorogood
ORGANIZATION	UniofOxford
LOCATION	Africa
ORGANIZATION	UniofOxford
ORGANIZATION	Clara RT
PERSON	Clara Barker
ORGANIZATION	UniofOxford
ORGANIZATION	UniofOxford OxfordMaterials RT
PERSON	Caroline Dahl
ORGANIZATION	UniofOxford
ORGANIZATION	Beaumont St
ORGANIZATION	UniofOxford
PERSON	Brooke
PERSON	Donald Trump
LOCATION	UK
PERSON	Amari
PERSON	HammersmithAcad
PERSON	Talia
ORGANIZATION	UniofOxford Careers Service
PERSON	Sam RT
ORGANIZATION	UniofOxford
PERSON	Dan Weiss
ORGANIZATION	MalariaAtlas RT
ORGANIZATION	Esher College
PERSON	Cormac O Malley
PERSON	Carl
PERSON	Dorothy Bishop
ORGANIZATION	University of Oxford
ORGANIZATION	Oxford
PERSON	Katie RadyrSixthForm
PERSON	Nick John Mittermeier
PERSON	Tiri Great
PERSON	James
LOCATION	Oxford Centre
ORGANIZATION	Teen Advisory Group This
ORGANIZATION	UniofOxford
ORGANIZATION	Means of Human Control
ORGANIZATION	Oxford Univer Reduced
LOCATION	Earth
ORGANIZATION	LlnjTpchaj RT
PERSON	Louise Richardson
ORGANIZATION	UniofOxford SB RT
ORGANIZATION	UniofOxford
ORGANIZATION	UniofOxfo India
ORGANIZATION	BrilliantClub
PERSON	StAnnesCollege
ORGANIZATION	Oxford University
PERSON	Natalie
PERSON	Mani
ORGANIZATION	UnivOxford Access amp amp Schools Liaison Office
ORGANIZATION	Fvobktukpv RT
ORGANIZATION	PembrokeOxford Pembroke
PERSON	Lizzy
ORGANIZATION	Student Action for Refugees STAR Oxford
PERSON	Daniel Garcia
PERSON	Jonathan Haralamabakis
PERSON	Paul Harris
ORGANIZATION	Harvard Graduate School of Educa
PERSON	Harry Potter
PERSON	Harry Potter
PERSON	Hannah
ORGANIZATION	Gracie RT
ORGANIZATION	UniofOxford
LOCATION	Caribbean
ORGANIZATION	The University of Oxford
ORGANIZATION	Vg5iHOQUAP Sa d Business School
LOCATION	Africa Rea
ORGANIZATION	AshmoleanMuseum
ORGANIZATION	NuffieldCollege Diversify
ORGANIZATION	UNIQ Summer School
LOCATION	Oxford
PERSON	Shelby Holmes
ORGANIZATION	UniofOxford
ORGANIZATION	Royal Archives
ORGANIZATION	GeorgianPapers Programme
PERSON	Ren Xiong
LOCATION	Weston Library
ORGANIZATION	yU4shLapFR RT
PERSON	Jonathan Michie
ORGANIZATION	Knowledge Exchange
PERSON	Louis Braille
ORGANIZATION	Braille t RT HFLOxford Oxford
PERSON	Michael Browning
PERSON	Erdem Pulc
ORGANIZATION	Oxford
ORGANIZATION	BBC
ORGANIZATION	UniofOxford Careers Service
LOCATION	UK
LOCATION	China
LOCATION	US
ORGANIZATION	JXlBaCEMNc Airbnb
LOCATION	UK
PERSON	Gayatri Tucker Jessica Nabeela Maddie Anna
PERSON	Ariane
PERSON	Hector Stinton
ORGANIZATION	Keble College
ORGANIZATION	University
ORGANIZATION	Translational RT
PERSON	Judy Sebba
PERSON	Kevin Duco Warner
PERSON	Rob Iliffe
PERSON	Isaac Newton
PERSON	Gayatri Tucker Jessica
PERSON	Tchaikovsky
ORGANIZATION	Eugene Onegin Two Oxford
LOCATION	Garsington Opera
ORGANIZATION	Shakespeare Schools Foundation
PERSON	Andrei
PERSON	Jacob
PERSON	Aditi Lahiri
PERSON	Rosalie Watkins Don
ORGANIZATION	Full Picture Oxford
LOCATION	Weston Libr
ORGANIZATION	Interdisciplinary Bioscience
ORGANIZATION	UniofOxford
ORGANIZATION	Scholarly Communications
PERSON	Sally Rumsey
ORGANIZATION	History of Science
ORGANIZATION	Oxford Becomes UK Partner
ORGANIZATION	IBM
ORGANIZATION	Quantum Computing Network
LOCATION	Brazil
PERSON	Paul Jepson
PERSON	Magill
ORGANIZATION	UniofOxford
LOCATION	UK
PERSON	Isaac Newton
PERSON	Rob Iliffe
PERSON	Kathy Sylva
PERSON	Pippa Thew Don
ORGANIZATION	Oxford
LOCATION	Weston Library
PERSON	Emily Wilson
LOCATION	Weston Library
PERSON	Johanna Dombrowski
PERSON	Ken Loach
PERSON	RichardTwose Don
ORGANIZATION	Oxford
LOCATION	Weston Library
ORGANIZATION	Tolkien
ORGANIZATION	Fa
PERSON	Benten Hill
LOCATION	Kinry zan Temple
LOCATION	Asakusa
PERSON	Utagawa Kun You
ORGANIZATION	Oxford University
LOCATION	Mars
LOCATION	Nepal
ORGANIZATION	Himalayan Rescue Association
PERSON	Alexander N Halliday
ORGANIZATION	UniofOxford
ORGANIZATION	UK s Royal Society
ORGANIZATION	Oxford Food RT CompSciOxford Booking
ORGANIZATION	University of Oxford
PERSON	Laurie Stras
ORGANIZATION	Earth Sciences
LOCATION	Africa
ORGANIZATION	Represent Namibia Ndjodi Pr RT
LOCATION	Oxford
LOCATION	Oxford
LOCATION	Syria
LOCATION	Oxfordshire
PERSON	Judi Dench
ORGANIZATION	UniofOxford
ORGANIZATION	Wytham
PERSON	Robin Dunbar
PERSON	Alfred Jewel
PERSON	Patricia Daley
PERSON	Binny Mathews Don
ORGANIZATION	Oxford
LOCATION	Weston Library
ORGANIZATION	UniofOxford
PERSON	Robert Martineau
PERSON	Martineau
PERSON	Vili Lehdonvirta
ORGANIZATION	Winged Nike
LOCATION	Oxford
PERSON	Cherelle Malongo
ORGANIZATION	University of Oxford
ORGANIZATION	Business School
LOCATION	United Kingdom
ORGANIZATION	Oxford
LOCATION	Kano
PERSON	Paul Newman
PERSON	Denis Noble
ORGANIZATION	Africa Expl RT
ORGANIZATION	CERN Xbox AceyBongos
ORGANIZATION	University
PERSON	Olayemi Anifowose Eso
PERSON	Alex Halliday
ORGANIZATION	UniofOxford
ORGANIZATION	Columbia
PERSON	Alexander N Halliday
ORGANIZATION	University of Oxford
LOCATION	UK
