type	entity
PERSON	Daniel Cnossen
ORGANIZATION	H9ZZcy0qMS Jhumpa Lahiri
ORGANIZATION	RadInstitute
ORGANIZATION	Harvard
ORGANIZATION	Harvard
LOCATION	Paris
PERSON	Rosamond Purcell
ORGANIZATION	Harvard s Museum of Comparative Zoology
ORGANIZATION	Adams House
ORGANIZATION	Facebook Live
ORGANIZATION	HarvardIOP
PERSON	Dan Cnossen
ORGANIZATION	Navy SEAL
ORGANIZATION	MIT
LOCATION	America
PERSON	Trump
ORGANIZATION	Harvard Longwood
ORGANIZATION	Adams House
ORGANIZATION	Athena Aktipis ASU
LOCATION	India
PERSON	Joseph Connors
LOCATION	Rome
PERSON	Piazza Navona
PERSON	Eduardo Matos Moctezuma
ORGANIZATION	Harvard TaxHelp
PERSON	Danielle Allen
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard s South Asia Institute
LOCATION	India
PERSON	Eduardo Matos Moctezuma
ORGANIZATION	Harvard
LOCATION	Fenway Park
ORGANIZATION	Harvard
ORGANIZATION	Drew Faust President of Harvard
LOCATION	Panama
ORGANIZATION	WWAwBRQzyp RT
PERSON	Molly Schumer
PERSON	Nassar
PERSON	Richard Martinez
ORGANIZATION	Greco Roman
ORGANIZATION	Army
PERSON	David Gruber
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Nelson Cardena Urquijo
LOCATION	Colombia
ORGANIZATION	Facilities Maintenance Operations
ORGANIZATION	ASU
PERSON	Vincent van Gogh
LOCATION	Amsterdam
ORGANIZATION	Harvard TaxHelp
LOCATION	Panama
PERSON	Frederik Obermaier
LOCATION	Panama
PERSON	Athena Aktipis
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Leslie Jamison
ORGANIZATION	International Human Rights Clinic
ORGANIZATION	InffpSmzvy Informed
ORGANIZATION	Harvard
PERSON	Thomas Piketty
ORGANIZATION	Green Labs Certification
ORGANIZATION	Harvard
ORGANIZATION	Longwood Campus
ORGANIZATION	Harvard
PERSON	Martin Luther King Jr
PERSON	Vincent van Gogh
LOCATION	Amsterdam
ORGANIZATION	Picasso
PERSON	Brandon Terry
PERSON	Tommie Shelby
PERSON	Martin Luther King Jr
PERSON	Angela Davis
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Martin Luther King Jr
PERSON	Coretta Scott King
PERSON	Catherine Dulac Jennifer Lewis Louis Menand
PERSON	Mary
PERSON	Martin Luther King Jr
ORGANIZATION	Harvard
PERSON	Martin Luther King
ORGANIZATION	HarvardChanSPH Northeastern
ORGANIZATION	MIT
PERSON	Vincent van Gogh
PERSON	Paul Gaugin
ORGANIZATION	z78Dojua4v Dental School
LOCATION	Costa Rica
ORGANIZATION	Harvard
ORGANIZATION	Science and Engineering Complex
LOCATION	New York
ORGANIZATION	Harvard
PERSON	Vincent van Gogh
PERSON	Millet
PERSON	Wilson
PERSON	David Gruber
ORGANIZATION	Harvard
ORGANIZATION	Harvard HamiltonMusical
PERSON	Nora D Volkow
ORGANIZATION	National Institute on Drug Abuse
ORGANIZATION	Harvard School of Dental Medicine
LOCATION	Costa Rica
ORGANIZATION	NFL
PERSON	McCourtyTwins
ORGANIZATION	Harvard
LOCATION	Puerto Rico
ORGANIZATION	Kennedy_School Hamilton
PERSON	Lin_Manuel
ORGANIZATION	Harvard
ORGANIZATION	Harvard Smithsonian Center for Astrophysics
LOCATION	Puerto Rico
PERSON	Vikram Sundar
ORGANIZATION	HMS Fatima Cody Stanford
LOCATION	Puerto Rico
ORGANIZATION	American Modern Opera Company
ORGANIZATION	AMOC
ORGANIZATION	NFL
PERSON	MalcolmJenkins AnquanBoldin
PERSON	McCourtyTwins
PERSON	Fatima Cody Stanford
ORGANIZATION	Harvard
LOCATION	Costa Rica
ORGANIZATION	Facebook Live
ORGANIZATION	Harvard
PERSON	Dasha Bough
ORGANIZATION	Harvard
LOCATION	Montana
LOCATION	Russia
ORGANIZATION	Harvard
ORGANIZATION	College
ORGANIZATION	Harvard s Presidential Task Force
ORGANIZATION	Harvard College
ORGANIZATION	Harvard College Class
ORGANIZATION	Harvard
PERSON	John Silvanus Wilson
ORGANIZATION	Army
LOCATION	Iraq
PERSON	Richard Martinez III
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	HarvardDivinity Ministry Innovation Fellows
LOCATION	America
ORGANIZATION	Harvard
PERSON	Richard Martinez III
LOCATION	Iraq
PERSON	Drew Faust
PERSON	John Silvanus Wilson
PERSON	Rafael Di Tella
PERSON	Trump
PERSON	Faust
ORGANIZATION	Presidential Task Force
ORGANIZATION	Harvard s Presidential Task Force
PERSON	Faust
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	JoAnn Manson
PERSON	Robert Frost
ORGANIZATION	Morris Gray
ORGANIZATION	Harvard
ORGANIZATION	College
ORGANIZATION	LGBTQ
ORGANIZATION	HarvardWCFIA
ORGANIZATION	Harvard
ORGANIZATION	Facebook
ORGANIZATION	Harvard
ORGANIZATION	Parkland
ORGANIZATION	Harvard
LOCATION	New England
ORGANIZATION	MarchForOurLives
LOCATION	Boston
ORGANIZATION	Private Collegiate Instruction for Women in Cambridge
ORGANIZATION	Harvard Annex
ORGANIZATION	Harvard
PERSON	JoAnn Manson
ORGANIZATION	Harvard
LOCATION	Earth
PERSON	Douglas Johnson
PERSON	Malcolm Jenkins Devin McCourty
ORGANIZATION	Players Coalition
ORGANIZATION	HLS
ORGANIZATION	HLS
PERSON	MalcolmJenkins McCourtyTwins AnquanBoldin
ORGANIZATION	NFL
ORGANIZATION	Harvard Extension Alumni Association
ORGANIZATION	Novartis
PERSON	Amala Mahadevan
ORGANIZATION	Mather House
PERSON	Labrador Cheetah
LOCATION	Russia Montana
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Melvin Robbins 1988 Harvard Law School Library
ORGANIZATION	Harvard
ORGANIZATION	Facebook
ORGANIZATION	Harvard
PERSON	JoAnn Manson
ORGANIZATION	John Harvard Statue
ORGANIZATION	University
ORGANIZATION	Facebook and Cambridge Analytica U S
ORGANIZATION	GreenHarvard DYK Harvard
PERSON	Blodgett
ORGANIZATION	Harvard Gazette
ORGANIZATION	Facebook U S
ORGANIZATION	Harvard
PERSON	Orlando Patterson
ORGANIZATION	Harvard
PERSON	JoAnn Manson
ORGANIZATION	njLkM7CdXt RT HVClub Austin Lee 16
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Emily Dickinson
PERSON	Linda McVeigh Mathews
PERSON	Robert Frost
ORGANIZATION	Harvard
ORGANIZATION	WorldPoetryDay RT
ORGANIZATION	Harvard Parkland
ORGANIZATION	Lawrence S Bacow Harvard
PERSON	Tom
LOCATION	Cabin
LOCATION	Russia Montana
ORGANIZATION	Harvard
PERSON	Dasha Bough
ORGANIZATION	Harvard President Drew Faust
ORGANIZATION	Philadelphia High School for Girls
ORGANIZATION	Harvard
LOCATION	Earth
PERSON	Drew Faust
LOCATION	Philadelphia
ORGANIZATION	Harvard
LOCATION	Rhode Island
PERSON	Gina M Raimondo
ORGANIZATION	Harvard s Commencement Exercises
ORGANIZATION	Harvard
PERSON	Lawrence Bacow
ORGANIZATION	Faculty of Arts and Sciences
PERSON	Michael Smith Edgerley
ORGANIZATION	Harvard s Faculty of Arts and Sciences
ORGANIZATION	Harvard
PERSON	Lawrence S Bacow
PERSON	Dasha Bough
PERSON	John Updike
ORGANIZATION	Updike Harvard
PERSON	Ryan
ORGANIZATION	Harvard Below
ORGANIZATION	Harvard
PERSON	John Updike
ORGANIZATION	ayqlOvko9h Mary Lasker Radcliffe College
LOCATION	Russia
PERSON	Simon Saradzhyan
ORGANIZATION	HarvardArchives Harvard
ORGANIZATION	Chan Zuckerberg Initiative
ORGANIZATION	Harvard
PERSON	CassSunstein
ORGANIZATION	Harvard
PERSON	Simon Saradzhyan
LOCATION	Russia
LOCATION	Russia
PERSON	Deborah A Batts
LOCATION	Rhode Island
PERSON	Gina M Raimondo
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Shirley Graham Du Bois
ORGANIZATION	Bloomberg Harvard City Leadership Initiative
PERSON	Holberg
PERSON	Tom Tom
PERSON	Shirley Graham
ORGANIZATION	Harvard
PERSON	Stephen Hawking
LOCATION	Earth
PERSON	Stephen Hawking
PERSON	Stephen Hawking
ORGANIZATION	WyssInstitute
ORGANIZATION	Harvard
ORGANIZATION	Harvard President Drew Faust
ORGANIZATION	Philadelphia High School for Girls
PERSON	Seidman
ORGANIZATION	Crimson
ORGANIZATION	University
ORGANIZATION	Harvard Yard
PERSON	John Harvard
ORGANIZATION	Harvard
PERSON	Simon Lock
PERSON	Corina Tarnita
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Wilson
LOCATION	JFK Jr Forum
PERSON	Atul Gawande
LOCATION	India
ORGANIZATION	Buddhist
PERSON	Drew Faust
ORGANIZATION	Philadelphia High School for Girls
ORGANIZATION	Navy SEAL
ORGANIZATION	MTS
PERSON	Dan Cnossen
PERSON	Dan
PERSON	HillaryClinton
PERSON	Ella Fitzgerald
ORGANIZATION	Harvard
ORGANIZATION	NCAA
PERSON	Gabby Thomas
PERSON	Emma Dench
ORGANIZATION	Graduate School of Arts and Sciences
PERSON	Faust
ORGANIZATION	Congress
PERSON	Hillary Clinton
PERSON	Jeanne Duffy
PERSON	Cnossen
ORGANIZATION	Navy SEAL
PERSON	Dan Cnossen
ORGANIZATION	Braeden sha RT HarvardMBB Cambridge Philadelphia GoCrimson
ORGANIZATION	SzIFlIawvC RT Kennedy_School Swanee Hunt
ORGANIZATION	Chan Zuckerberg Initiative
PERSON	Wilson
PERSON	Mina Bissell
ORGANIZATION	Radcliffe College
PERSON	Simone Passarelli
ORGANIZATION	Harvard
ORGANIZATION	Truth Talent Opportunity Dr Faust Harvard
PERSON	Faust
ORGANIZATION	Harvard
PERSON	William Harris
ORGANIZATION	Harvard community for a University
ORGANIZATION	Harvard
ORGANIZATION	MGH
PERSON	Drew Faust
ORGANIZATION	Harvard
ORGANIZATION	University
PERSON	Emma Dench
ORGANIZATION	Harvard
PERSON	Drew Faust
PERSON	Reshma Saujani
ORGANIZATION	Harvard
ORGANIZATION	Alice Hamilton Harvard
PERSON	Malala Yousafzai
ORGANIZATION	Harvard
ORGANIZATION	Harvard College Observatory
ORGANIZATION	Chan Zuckerberg Initiative
PERSON	HillaryClinton
ORGANIZATION	Harvard
ORGANIZATION	DACA
ORGANIZATION	Swanee Hunt of Kennedy_School
ORGANIZATION	Chan Zuckerberg Initiative
ORGANIZATION	Quincy House
ORGANIZATION	Harvard University
PERSON	Mary Ellen Avery
ORGANIZATION	GreenHarvard Two Harvard
LOCATION	Massachusetts
PERSON	Simone Passarelli
PERSON	Jonathan Guyer
LOCATION	Middle East
PERSON	Wilson
ORGANIZATION	Virginia Woolf
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Trump
ORGANIZATION	Harvard
ORGANIZATION	University
PERSON	Barbara Jordan
ORGANIZATION	Civil Rights Movement
ORGANIZATION	GoldsmithAwards Panel
ORGANIZATION	Policy amp amp Governa Harvard Foundation
PERSON	Solange Knowles
ORGANIZATION	Wyss Institute
ORGANIZATION	Harvard
ORGANIZATION	Simon Lock
PERSON	Ann Hoague Stewart
ORGANIZATION	Harvard Chan School
ORGANIZATION	DwjB1L RT Harvard
ORGANIZATION	Harvard
ORGANIZATION	Harvard Foundation
PERSON	Elizabeth Hay
ORGANIZATION	Dept of Anatomy
LOCATION	America
ORGANIZATION	Harvard
PERSON	Ben
LOCATION	America
ORGANIZATION	Harvard
PERSON	Yo Yo Ma
ORGANIZATION	Harvard
PERSON	Claire Abraham
PERSON	Kemen
PERSON	Harv
ORGANIZATION	Harvard
ORGANIZATION	Columbia
LOCATION	Russia
PERSON	David
ORGANIZATION	Harvard College s Office for Equity Diversity and Inclusion
ORGANIZATION	Harvard
PERSON	Anne Sullivan
PERSON	Helen Keller Helen Keller
PERSON	David Edelstein
PERSON	John Lewis
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	Simon Lock
ORGANIZATION	Harvard
PERSON	Alice Hamilton
LOCATION	Germany
ORGANIZATION	Nazi
ORGANIZATION	Ingersoll
PERSON	David Edelstein
LOCATION	Russia
ORGANIZATION	Nl5bx6IsNP Harvard College s Office for Equity Diversity and Inclusion
ORGANIZATION	Harvard
ORGANIZATION	Harvard Biodesign Lab
PERSON	Grace Hopper
ORGANIZATION	Harvard Mark
PERSON	Nancy Gibbs
PERSON	Edward R Murrow
ORGANIZATION	Harvard Ke Watch
ORGANIZATION	Harvard
ORGANIZATION	Boston Celtics
PERSON	Jaylen Brown
ORGANIZATION	Askwith Forums
PERSON	Sarah Lockridge Steckel
PERSON	Oliver
ORGANIZATION	Harvard
PERSON	John Lewis
LOCATION	Georgia
ORGANIZATION	Harvard
PERSON	Mario Bros
PERSON	James McCarthy
LOCATION	America
PERSON	John Lewis
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Andrew F Brimmer
ORGANIZATION	Federal Reserve
LOCATION	United States
ORGANIZATION	Harvard Divinity School
PERSON	Preston Williams
ORGANIZATION	Harvard Chan
ORGANIZATION	Harvard S RT
ORGANIZATION	Amazon
PERSON	Henry Wadsworth Longfellow Smith
ORGANIZATION	Harvard
PERSON	Dalia Larios
PERSON	Emily Wilson
ORGANIZATION	Harvard
PERSON	Chad Williams
PERSON	Du Bois
PERSON	James Lim
LOCATION	Survivor Ghost Island
ORGANIZATION	RadInstitute
PERSON	Angela Davis
ORGANIZATION	Kenvi Phillips
LOCATION	Amazon
PERSON	David Reich
LOCATION	US
PERSON	Robert P Jones
ORGANIZATION	Harvard
PERSON	Emily Wilson
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Roberto Gonzales
ORGANIZATION	Harvard
ORGANIZATION	HGSE
ORGANIZATION	GreenHarvard Harvard
PERSON	Lawrence S Bacow
ORGANIZATION	Modality Linguistics
PERSON	Edward Glaeser
ORGANIZATION	Harvard
PERSON	Allison Feaster
ORGANIZATION	Harvard
PERSON	Nabil Khan
ORGANIZATION	Meet Cassie
ORGANIZATION	Harvard Agile Robotics Lab
ORGANIZATION	Harvard
PERSON	Arne Westad
PERSON	Douglas Johnson
ORGANIZATION	Kennedy_School Bu
ORGANIZATION	WalmartLabs
ORGANIZATION	Harvard Stadium
PERSON	Trump
ORGANIZATION	Buddhist
PERSON	Chris Berlin
ORGANIZATION	HarvardDivinity
PERSON	Alfred Goldberg
PERSON	James Watson
PERSON	Du Bois
ORGANIZATION	Harvard Ph D
PERSON	Michelle Williams
ORGANIZATION	Harvard
ORGANIZATION	Harvard Gazette
PERSON	Wyss
PERSON	William H Lewis
ORGANIZATION	College Football All America Team
LOCATION	Iran Somalia
LOCATION	Libya
LOCATION	US
PERSON	Claire Abraham
PERSON	Kemen
ORGANIZATION	Harvard
ORGANIZATION	Harvard
ORGANIZATION	GreenHarvard Harvard
PERSON	Larry Bacow
ORGANIZATION	Harvard
PERSON	Majid Ezzati
ORGANIZATION	Harvard Foundation
ORGANIZATION	Solange Knowl
PERSON	Arne Westad
PERSON	Lillian Lincoln Lambert
ORGANIZATION	Harvard
ORGANIZATION	NBA
PERSON	Irene Davis
ORGANIZATION	Facebook HarvardChanDean
ORGANIZATION	Harvard
LOCATION	Slovakia
ORGANIZATION	Harvard
PERSON	BarackObama
PERSON	Edward Glaeser
PERSON	Abdi Ismail
LOCATION	US
ORGANIZATION	Harvard
PERSON	John Adams John Quincy Adams Rutherfo
ORGANIZATION	Harvard
PERSON	Cohen Lab
ORGANIZATION	TTqqeyFsrc RT
PERSON	Faust
ORGANIZATION	Harvard
PERSON	Molyneaux Hewlett
ORGANIZATION	Harvard
ORGANIZATION	Harvard s College
PERSON	Angela Davis
PERSON	Doshi Velez
PERSON	Yaron Singer
PERSON	Philip Deloria
ORGANIZATION	Defending Digital Democracy Project
ORGANIZATION	ElectionPlaybook Intended
ORGANIZATION	Harvard Foundation
ORGANIZATION	Harvard
PERSON	Lawrence S Bacow
ORGANIZATION	Harvard Semitic Museum
ORGANIZATION	Harvard Injury Control Research Center HICRC
PERSON	Geri Allen
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Edward Glaeser
ORGANIZATION	Harvard
PERSON	Trump
PERSON	Angela Davis
LOCATION	America
PERSON	George Q Daley
PERSON	Lawrence Bacow
ORGANIZATION	Harvard
ORGANIZATION	Harvard
LOCATION	San Francisco
PERSON	Faust
ORGANIZATION	Harvard
PERSON	Du Bois
ORGANIZATION	Harvard College
ORGANIZATION	Harvard
LOCATION	North America
ORGANIZATION	Harvard
PERSON	Larry Bacow
ORGANIZATION	Harvard
PERSON	Frank Doyle
ORGANIZATION	Harvard
ORGANIZATION	Schlesinger Library Archives
ORGANIZATION	Radcliffe
ORGANIZATION	Schlesinger Library
PERSON	Angela Davis
LOCATION	Ohio
PERSON	JohnKasich
ORGANIZATION	Harvard
PERSON	Larry Bacow
ORGANIZATION	Harvard
ORGANIZATION	Mahindras Humanities Center
PERSON	George Burns
PERSON	Philip Deloria
ORGANIZATION	Harvard
PERSON	Dep
ORGANIZATION	Harvard
PERSON	Daniel Kuritzkes
ORGANIZATION	Smith Campus Center
PERSON	Larry
PERSON	Larry
LOCATION	America
ORGANIZATION	Harvard
PERSON	ClintSmithIII
ORGANIZATION	Harvard
LOCATION	Lavietes Pavilion
PERSON	Thomas G Stemberg
LOCATION	America
PERSON	Larry Bacow Harvard
PERSON	Larry Bacow
ORGANIZATION	Harvard
PERSON	Larry Bacow
PERSON	William Lee
PERSON	Larry Bacow
PERSON	MellonFdn
ORGANIZATION	Harvard
PERSON	Lawrence S Bacow
PERSON	Larry Bacow
PERSON	Gutman
PERSON	Mildred Fay Jefferson
PERSON	Lawrence S Bacow
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Larry Bacow
ORGANIZATION	MIT
ORGANIZATION	RT Kennedy_School Congrats
PERSON	Lawrence Bacow
ORGANIZATION	Harvard University
PERSON	Lawrence S Bacow
ORGANIZATION	Harvard University
ORGANIZATION	Harvard
PERSON	Lawrence Bacow
ORGANIZATION	Harvard
ORGANIZATION	Facebook
ORGANIZATION	Harvard
PERSON	Lawrence S Bacow
PERSON	Lawrence S Bacow
ORGANIZATION	Harvard
ORGANIZATION	OVUWpSwnE9 RT Harvard Meet Cassie
ORGANIZATION	Harvard Agile Robotics Lab
PERSON	Ryan Donato
ORGANIZATION	Ice Hockey Team
PERSON	Trump
PERSON	Ben Owen
ORGANIZATION	Clement G Morgan
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Ryan Donato
ORGANIZATION	Harvard
ORGANIZATION	Harvard Stadium
PERSON	Ryan Donato
ORGANIZATION	Harvard
PERSON	Randi Griffin
PERSON	Omar Khoshafa
PERSON	Harv
ORGANIZATION	Harvard
PERSON	Henry Louis Gates Jr
PERSON	Maria
ORGANIZATION	NSF
PERSON	Margaret Sullivan
PERSON	Trump
PERSON	Eva B Dykes
PERSON	Randi Griffin
PERSON	Pye
ORGANIZATION	KKWbo96vrf Ambitious Harvard
LOCATION	Boston
ORGANIZATION	Harvard EdCast
PERSON	Trump
ORGANIZATION	Harvard
PERSON	Joseph Koerner
PERSON	Katie B Kohn
PERSON	Sulliview
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Nonie Lesaux
PERSON	Stephanie Jones
PERSON	Robin Greenwood
PERSON	Richard T Greener
ORGANIZATION	Harvard College
PERSON	Dick Durbin
LOCATION	JFK
PERSON	Martha Field
PERSON	Reshmaan Hussam
ORGANIZATION	Harvard
PERSON	Gary Adamkiewicz
ORGANIZATION	University
PERSON	Benjamin Sommers
PERSON	Paul Rudd
ORGANIZATION	Harvard
PERSON	Henry Louis Skip Gates Jr
PERSON	Jeff Dunn
ORGANIZATION	DACA
PERSON	Buddha
ORGANIZATION	BU
ORGANIZATION	NESN
PERSON	Benjamin Sommers
ORGANIZATION	GreenHarvard Harvard s Climate Change Solutions Fund
ORGANIZATION	Harvard
PERSON	Emily Sparer
PERSON	Paul Rudd
PERSON	David Hunter
ORGANIZATION	Harvard
PERSON	Paul Rudd
ORGANIZATION	Harvard
ORGANIZATION	House
ORGANIZATION	Harvard
ORGANIZATION	Harvard
PERSON	Faust
ORGANIZATION	Harvard Athletics
PERSON	Benjamin Sommers
ORGANIZATION	Harvard Chan
PERSON	PunxsutawneyPhil
PERSON	Ryan Enos
ORGANIZATION	Google
