type	entity
ORGANIZATION	BME
ORGANIZATION	Illuminating Cambridge Libraries
LOCATION	Lake Windermere
ORGANIZATION	BBC Radio
ORGANIZATION	University of Warsaw UW
PERSON	Sarah Burton
PERSON	John
PERSON	Allan McRobie
PERSON	Edward Thomas
ORGANIZATION	BBC
PERSON	Ryan Williams
LOCATION	Cambridge
ORGANIZATION	NHS
PERSON	Hannah
PERSON	Zareen
ORGANIZATION	BBC
ORGANIZATION	BBC
LOCATION	UK
LOCATION	Cambridge
ORGANIZATION	BritishBakeOff Fancy
LOCATION	Cambridge
PERSON	Rebecca
LOCATION	US
LOCATION	Burkina Faso
LOCATION	Yemen
ORGANIZATION	Cambridge
PERSON	Melissa Wilson
PERSON	Holly Hill
PERSON	Leszek Borysiewicz
ORGANIZATION	Cambridge
PERSON	John Cockroft
PERSON	Ian Paterson
LOCATION	Cambridge
LOCATION	Cambridge
LOCATION	UK
LOCATION	US
LOCATION	Cambridge
ORGANIZATION	UK Dementia Research Institute CBCdementia
LOCATION	Germany
LOCATION	Bavaria And is East
LOCATION	Eddington
PERSON	Selwyn
ORGANIZATION	Parliament Square
LOCATION	Cambridge
LOCATION	Eddington
PERSON	Ryan McDonald
PERSON	Tutor ChurchillCol
LOCATION	Cambridge
PERSON	Gwilym
ORGANIZATION	NHS
ORGANIZATION	LPOhENCURZ Research Fellowships
LOCATION	Brussels
ORGANIZATION	University of Ghana Thank you Makerere RT
ORGANIZATION	Cambridge
LOCATION	UK
ORGANIZATION	Cambridge NERCscience
LOCATION	Charlotte
ORGANIZATION	Grand RT
ORGANIZATION	Manea Colony Archaeology of Utopia
PERSON	Tim Minshall Camtechpole
LOCATION	Cambridge
ORGANIZATION	Hogwarts
LOCATION	Cambridge
ORGANIZATION	EU Withdrawal Bill
ORGANIZATION	RT ChristsLibrary College
PERSON	John
PERSON	Lynn
LOCATION	London
LOCATION	Cambridge
PERSON	Werner Herzog
PERSON	Stephen Toope
ORGANIZATION	Munk School
PERSON	Selwyn
LOCATION	NewnhamRoll Garden
ORGANIZATION	DWbcTNdrrc RT IoACOA The old Cambridge Observatory
ORGANIZATION	University
ORGANIZATION	Fitzwilliam Museum RT
PERSON	Hugh Casson
ORGANIZATION	DowningArchives Can RT
ORGANIZATION	MXLUhNNhzh RT
PERSON	Trump
ORGANIZATION	Toshiba Foundation
ORGANIZATION	Kings College Congratulations
PERSON	SamStranks
PERSON	Richard Prager
PERSON	Julian Allwood
ORGANIZATION	Academy
LOCATION	China
PERSON	NorthKorea
PERSON	Eugenia Cheng
ORGANIZATION	Open Cambridge
LOCATION	Cambridge
ORGANIZATION	University Library
PERSON	Darshana Joshi
LOCATION	India
LOCATION	India
PERSON	Jochen Menges
LOCATION	India
PERSON	Helen
PERSON	David
PERSON	Brexit Trump
PERSON	Corbyn
PERSON	Merkel Macron
LOCATION	China
ORGANIZATION	Cambridge
LOCATION	India
LOCATION	UK
ORGANIZATION	Cambridge
LOCATION	UK
PERSON	Ian Hodge
LOCATION	India
LOCATION	Pakistan
ORGANIZATION	College and Library
LOCATION	India
ORGANIZATION	Cambridge
LOCATION	Cambridge American Cemetery
LOCATION	Britain
PERSON	Joe Smallman
ORGANIZATION	University of Cambrid Here
ORGANIZATION	Cambridge University
PERSON	Zach Harper
PERSON	Edie Turner
LOCATION	Calais
PERSON	Robert Tombs
PERSON	John Keiger
PERSON	James Gard
PERSON	Jamil Jami
PERSON	Kevin Baker
PERSON	Saloni Atal
LOCATION	India
ORGANIZATION	GirtonCollege News Glimpses of Girton Puddings
PERSON	Saloni Atal
LOCATION	India
ORGANIZATION	N37Crswb6L RT
LOCATION	China
LOCATION	Burma
LOCATION	Dunkirk
PERSON	Elvis
LOCATION	Australia National Park
ORGANIZATION	Dagenham
LOCATION	Cambridge
PERSON	Will Barnes
ORGANIZATION	Computer Science UTColle RT
PERSON	Phoebe Pickering
LOCATION	Brighton
PERSON	Isabella
ORGANIZATION	Cam RT
PERSON	David
LOCATION	Cambridge
PERSON	Thomas Holmes
PERSON	Gandhi Nehru
LOCATION	India
PERSON	Daniel Braund
PERSON	Miske
ORGANIZATION	Human Social amp amp Political Sciences
PERSON	Izzy
PERSON	Juliette Wrixon
ORGANIZATION	Ffion Price
ORGANIZATION	Cef RT
PERSON	Maia Davies
LOCATION	Cambridge
ORGANIZATION	Cambridge_U RT StJohnRigby Congratulations Olivia
ORGANIZATION	GirtonCollege
PERSON	Matthew
PERSON	Luke
PERSON	Millie
ORGANIZATION	R RT LucyCavColl Congrats
PERSON	Rosemary
PERSON	Zareen
ORGANIZATION	Human Social amp amp Political Sciences RT
PERSON	Ramon
ORGANIZATION	BryntegSchool
PERSON	Emily Williams Brogan Thomas
PERSON	Max Brennan
PERSON	LucyCavColl Rebecka
LOCATION	Karijini National Park
ORGANIZATION	AAA Pia
PERSON	Milly
ORGANIZATION	Digital Marketing Assistant
PERSON	Katie
ORGANIZATION	DHC
PERSON	Ella
PERSON	Katie Ramsay
PERSON	Anna
PERSON	Elizabeth
PERSON	Pretesh Patel
ORGANIZATION	Cambridge_Uni RT SHSKSchool Congratulations
PERSON	Emma
PERSON	Nisa Hasan
PERSON	FitzwilliamColl
PERSON	Karim
PERSON	Omar
PERSON	RoyalHolloway
ORGANIZATION	ALevelResultsDay RT
ORGANIZATION	Cambridge Imperial nd Bristol amp amp Dentistry
LOCATION	Birmingham
LOCATION	Harrogate
PERSON	Greggs
PERSON	Rebecca
ORGANIZATION	Kings College Cambridge
PERSON	Rebecca
PERSON	David
LOCATION	Cambridge
PERSON	Emma
PERSON	Sophie
LOCATION	India
PERSON	Ella
PERSON	Zadie Smith
ORGANIZATION	CaiusCollege College
PERSON	Tammy Chen
LOCATION	Burkina Faso
PERSON	Silvia Markek
ORGANIZATION	MML
PERSON	Isabelle Picard
LOCATION	India
PERSON	David Attenborough
LOCATION	Everest
LOCATION	India
PERSON	Clare Balding
PERSON	Hugh Laurie
ORGANIZATION	Facebook
ORGANIZATION	Instagram
PERSON	Rhiannon
PERSON	Alumna Konnie Huq
LOCATION	Cambridge India
LOCATION	Cambridge
PERSON	Holly Gabrielle
LOCATION	India
PERSON	Naomi Harris
LOCATION	Cambridge
LOCATION	India
LOCATION	Bangladesh
PERSON	AnnaVignoles
LOCATION	Cambridge
PERSON	Rhiannon Smith
ORGANIZATION	Newnham_College Boat Club
LOCATION	India
PERSON	Peter St George Hyslop
LOCATION	Cambridge
LOCATION	Scotland
PERSON	Sarah Sheard
LOCATION	Roman Britain
LOCATION	Earth
LOCATION	Cambridge
PERSON	ZernickaGoetz
LOCATION	Cambridge
ORGANIZATION	College
PERSON	Patrick Bateson
LOCATION	India
PERSON	Holly
PERSON	GoingToCambridge
PERSON	Francis Bacon
ORGANIZATION	G RT Newnham_College Early Newnham
LOCATION	Rome
LOCATION	Cambridge
LOCATION	Haryana
LOCATION	India
ORGANIZATION	Sutton Trust Summer Schools
ORGANIZATION	UK Supreme Court
LOCATION	Cambridge
ORGANIZATION	OaOcQAifji RT
PERSON	Sophie Wilson
LOCATION	Britain
ORGANIZATION	Cambridge
LOCATION	Iceland
ORGANIZATION	U843hmwT7c RT UKinBoston From Cambridge MA
LOCATION	Cambridge UK
PERSON	Rosalind Franklin
LOCATION	Africa
LOCATION	UK
ORGANIZATION	Cambridge Society
ORGANIZATION	National Postdoc Meeting
PERSON	Andrew Balmford
LOCATION	Cambridge
PERSON	Rebecca Moore
PERSON	Vruti Patel
LOCATION	Cambridge
ORGANIZATION	British Academy
PERSON	Baroness Hale
PERSON	James Moultrie
PERSON	Joon Chang
PERSON	Byrd Tavener
ORGANIZATION	Adele
ORGANIZATION	Google Doodle Marshall McLuhan
LOCATION	Cambridge
ORGANIZATION	CSK Happy
PERSON	Joon Chang
PERSON	David Runciman
ORGANIZATION	University Library
LOCATION	Cambridge
PERSON	Jane Austen
ORGANIZATION	Open Cambridge
LOCATION	Guernsey
LOCATION	Zambia
LOCATION	Cambridge Michelle
ORGANIZATION	YPN RT
LOCATION	Cambridge
LOCATION	Cambridge
PERSON	James Moultrie
ORGANIZATION	Selwyn College Cambridge University
PERSON	Greco Roman
LOCATION	India
PERSON	Jane Austen
PERSON	Jane
PERSON	Tom Raworth
LOCATION	Cambridge
PERSON	Rebecca
ORGANIZATION	TBI
PERSON	Jane Austen
PERSON	UniWarszawski
LOCATION	UK
LOCATION	Yorkshire
ORGANIZATION	European Central Bank
PERSON	Dominic
PERSON	John
LOCATION	Earth
LOCATION	UK
ORGANIZATION	Euratom
LOCATION	Eddington
PERSON	Crichard
ORGANIZATION	IEA
LOCATION	US
PERSON	ShuaihuaCheng
PERSON	Ed
PERSON	Holly Hill
PERSON	Melissa Wilson
LOCATION	Cambridge
PERSON	Nick Bampos
ORGANIZATION	Trinity College
ORGANIZATION	TrinCollCam
ORGANIZATION	School Considering Cambridge Alumnus Diego
LOCATION	England
PERSON	Zafar Ansari
ORGANIZATION	JesusCollege
ORGANIZATION	Sidgwic RT
LOCATION	Homerton
PERSON	Moreno Figueroa
ORGANIZATION	Trinity
PERSON	Richard Friend DeptofPhysics
ORGANIZATION	Cambridge
LOCATION	Cambridge
PERSON	Magdalene
PERSON	John Pendry
LOCATION	Cambridge
PERSON	Gabby
LOCATION	Northstowe Visit
PERSON	Stephen Hawking
PERSON	Marina Velickovic
LOCATION	Yugoslavia
LOCATION	Canada
ORGANIZATION	University of Cambridge
PERSON	Stephen Hawking
LOCATION	Cambridge
PERSON	Stephen Hawking
PERSON	Stephen
LOCATION	Cambridge
PERSON	Stephen Hawking
PERSON	Martin Rees
LOCATION	Earth
PERSON	Martin Rees Hawking75 Gabriela Gonzalez
PERSON	Gabriela Gonzalez
ORGANIZATION	LIGO
PERSON	Brian Cox
PERSON	Richard Feynman
LOCATION	Earth
PERSON	Brian Cox
PERSON	Stephen
PERSON	Leszek Borysiewicz
ORGANIZATION	ChurchillCol
ORGANIZATION	Senate House
ORGANIZATION	Newnham College DameCarolBlack
ORGANIZATION	VoW9atJbSo Cambridge Graduates Learn
LOCATION	Cambridge
ORGANIZATION	Stone RT
PERSON	Daniel Edwards
ORGANIZATION	CAM
PERSON	Emma
LOCATION	Cambridge
ORGANIZATION	University Thanks Newnham_Co RT
PERSON	Trump
LOCATION	Middle East
LOCATION	Cambridge
ORGANIZATION	Co RT
ORGANIZATION	Senate House
ORGANIZATION	University Church
PERSON	ZiauddinY
ORGANIZATION	Time of My Life
ORGANIZATION	Library Treasures
LOCATION	India
PERSON	Porter
ORGANIZATION	Senate House
PERSON	Praelector
ORGANIZATION	King s College
PERSON	Alex
ORGANIZATION	Facebook Live to the University of Cambridge Museums
PERSON	Don
LOCATION	Cambridge
PERSON	Leszek Borysiewicz
ORGANIZATION	FreeSpeech UMich RT Newnham_College Teachers Newnham
LOCATION	Cambridge
PERSON	Gabriel Byng
ORGANIZATION	Disney
LOCATION	Cambridge
LOCATION	London
ORGANIZATION	NikkiHari Doctoral Scholar amp amp Social Tech Entrepreneur ChurchillCol
ORGANIZATION	Facebook
LOCATION	Cambridge Join
PERSON	Hannah
LOCATION	EU
PERSON	Sophie Wilson
ORGANIZATION	Acorn
PERSON	Martin Ruehl
ORGANIZATION	Cambridge University
ORGANIZATION	TASS
LOCATION	Cambridge
LOCATION	Cambridge
LOCATION	Cambridge
ORGANIZATION	Cavendish Laboratory
LOCATION	Cambridge
PERSON	Fenner
ORGANIZATION	Pembroke
ORGANIZATION	CCAS
PERSON	Stidham
LOCATION	Cambridge
PERSON	Corbyn
LOCATION	Britain
PERSON	James Clerk Maxwell
PERSON	Simon Schaffer
PERSON	Maxwell
ORGANIZATION	Research Horizons
LOCATION	Norway
PERSON	Emma Thompson
ORGANIZATION	DeptofPhysics
ORGANIZATION	ORNL
LOCATION	Iceland
LOCATION	Cambridge
PERSON	Kayla Barron
ORGANIZATION	NASA
ORGANIZATION	AMg64gy9AA Caribbean
LOCATION	Cambridge
PERSON	Jerelle
ORGANIZATION	LittleFinnger Nice
LOCATION	Africa
PERSON	Ramsay
LOCATION	Normandy
LOCATION	Kings Parade Cambridge
LOCATION	Kings Parade Cambridge
LOCATION	Cambridge
LOCATION	Cambridge
LOCATION	St Mike
PERSON	Mary
LOCATION	Market Square
ORGANIZATION	CambridgeBRAINfest
LOCATION	Britain
LOCATION	Cambridge
ORGANIZATION	K7en9kn7CP RT cambridgeunion Senator Bernie Sanders Cambridge Union
ORGANIZATION	Unilever
ORGANIZATION	CISL
PERSON	Joanne
LOCATION	Britain
LOCATION	Kabul
LOCATION	Kolkata
LOCATION	Fitzwilliam Museum
LOCATION	Old Hall
PERSON	Joon Chang
ORGANIZATION	LIGO
ORGANIZATION	Senate House
ORGANIZATION	PmuDNXGWRR RT
PERSON	Corbyn
ORGANIZATION	Facebook Live
ORGANIZATION	Senate House
LOCATION	Cambridge
ORGANIZATION	BBC TV
LOCATION	Cambridge
PERSON	James Williams
LOCATION	EU
LOCATION	Cambridge
PERSON	Steve Evans
ORGANIZATION	QJUDuWUtzd RT
PERSON	Stephen Hawking CherylHoad
ORGANIZATION	Amazon
ORGANIZATION	Education Development amp amp Learning
ORGANIZATION	LEGO Prof of Play Team PEDAL
ORGANIZATION	Education Development amp amp Learning
ORGANIZATION	Amazon
PERSON	Paul Judge
LOCATION	Cambridge
LOCATION	Guildhall
ORGANIZATION	Manchester
LOCATION	UK
LOCATION	EU
ORGANIZATION	YouTube RT
ORGANIZATION	LERU
ORGANIZATION	EU
PERSON	Caius
LOCATION	Cambridge
PERSON	Ayaan Hirsi Ali
LOCATION	England
PERSON	Joon Chang
LOCATION	White House Listen
LOCATION	EU Singapore
PERSON	Boabdil
LOCATION	Spain
ORGANIZATION	FitzMuseum_UK amp amp Hamilton Kerr Institute
ORGANIZATION	University of Cambridge
ORGANIZATION	Facebook
PERSON	Sara Kazmi
LOCATION	Pakistan
ORGANIZATION	NEW5amgo8P RT
LOCATION	Cambridge
PERSON	Gianfranco Rosi
LOCATION	Himalayas
PERSON	Bhaskar Vira
ORGANIZATION	V56gU6gCpt RT
ORGANIZATION	Cambridge
ORGANIZATION	UKIP
ORGANIZATION	Labour
PERSON	Gianfranco Rosi
LOCATION	France
ORGANIZATION	MentalHealthAwarenessWeek RT
PERSON	Selwyn
LOCATION	Guernsey
PERSON	Helen Thompson
PERSON	Letitia
LOCATION	London
ORGANIZATION	Academy of Medical Sciences Congratulations
ORGANIZATION	Cambridge Corn Exchange
PERSON	Le Pen
LOCATION	Cambridge
PERSON	Lear
LOCATION	India
LOCATION	India
ORGANIZATION	University
ORGANIZATION	4g5b7LatVn Research
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	NkySJbcvhy RT
PERSON	Audrey
PERSON	Peter
ORGANIZATION	Cambridge University African Caribbean Society
PERSON	Christopher Markou
LOCATION	Cambridge
PERSON	Amaury Triaud
LOCATION	USA
PERSON	Eric
ORGANIZATION	Environment Economy Innovation
PERSON	Napoleon
