type	entity
PERSON	Johanna Drucker
ORGANIZATION	Information Bank
PERSON	Schneider
ORGANIZATION	Information Bank
PERSON	Mark Vareschi
PERSON	Schneider
PERSON	Daland
PERSON	Erin Dix
ORGANIZATION	Lawrence University Archives
ORGANIZATION	London Stage Information Bank
PERSON	Schneider
PERSON	Cindy Serikaku
PERSON	Nick Schneider
PERSON	Will Daland
PERSON	Derek Miller
PERSON	Todd Hugie
PERSON	Brad Pasanek
PERSON	Brianna Marshall
ORGANIZATION	Research Data Services
ORGANIZATION	University of Wisconsin Madison
PERSON	Bronwen Maseman
PERSON	Susan Barribeau
PERSON	Betty Rozum
PERSON	Dorothea Salo Cal Lee Kam Woods
PERSON	Carl Stahmer
PERSON	Steven Dast
PERSON	Jack Keel
PERSON	Wagstaff Irene Zimmerman Angela Moore Swafford
PERSON	Angelina Zaytsev
LOCATION	London
ORGANIZATION	Utah State University Notes
ORGANIZATION	Theatre Journal
ORGANIZATION	Digital Issues Rethinking Media
ORGANIZATION	Digital
PERSON	Kirschenbaum
ORGANIZATION	London Stage Information Bank
PERSON	Jonathan Bollen
PERSON	Bollen
PERSON	Bollen
ORGANIZATION	Southern Illinois University Press
ORGANIZATION	Google
ORGANIZATION	Advisory Board of the London Stage Information Bank
PERSON	William Van Lennep Emmett L Avery Arthur H Scouten George Winchester Stone Jr
PERSON	Charles Beecher Hogan
ORGANIZATION	Allardyce Nicoll Sybil Rosenfeld Cecil Price
PERSON	Philip Highfill Kalman Burnim Carl Stratman John Robinson
PERSON	William Armstrong
PERSON	Leonard Leff Marcia Heinemann Muriel Friedman
PERSON	Devon Schneider Ben Schneider III
PERSON	Dorothy Church
PERSON	Will Daland
LOCATION	Theatre Royal Drury Lane
PERSON	Harry Wilks
ORGANIZATION	Col Standard Mills Smugler Johnson Vizard
PERSON	Bowen Clincher Jr Bullock Dicky Norris Lady Lurewell
PERSON	Powell Angelica Mrs Bradshaw
PERSON	Harry Wilks
ORGANIZATION	Col Standard Mills Smugler Johnson Vizard Husband Clincher Sr Pinkethman Clincher Jr Bullock Dicky Norris Lady Lurewell Mrs Knight Lady Darling Mrs Powell Angelica Mrs Bradshaw Parly Mrs Moor
ORGANIZATION	Lawrence University Archives
PERSON	Catherine Boggs Catherine Steiner Marc Weinberger Joseph Jacobs Ruth Steiner Connie Hansen Sarah Larsen Laurie Johnson Sue Kock Peter Pretkel Lynn Seifert Louise Freiberg Elizabeth O Brien Jan Surkamp Mark Burrows
PERSON	Kathy Rosner
PERSON	Schneider
ORGANIZATION	Lawrence University Archives
PERSON	Susan Pyzynski
ORGANIZATION	Harvard
PERSON	Derek Miller
PERSON	Micah Hoggatt
ORGANIZATION	National Endowment for the Humanities the American Council of Learned Societies the American Philosophical Society the Andrew Mellon Foundation the United States Steel Foundation the Billy Rose Foundation Lawrence University
PERSON	John A Logan Charles Beecher Hogan Faith Bradford
PERSON	Mrs J Merrill Knapp Jr
ORGANIZATION	Lawrence University
ORGANIZATION	Computerized Information Bank
PERSON	George Winchester Stone Jr
ORGANIZATION	PMLA
ORGANIZATION	Lawrence University Archives
PERSON	Daland
PERSON	Lawrence
LOCATION	London
PERSON	Carl Stahmer
ORGANIZATION	ASCII
PERSON	Carl Stahmer
PERSON	Derek Miller
PERSON	Daland
PERSON	Erin Dix
LOCATION	Lawrence
ORGANIZATION	University of Wisconsin Madison
PERSON	Daland
LOCATION	London
ORGANIZATION	Digital Humanities Quarterly on Hidden Histories Computing
ORGANIZATION	Humanities
PERSON	Julianne Nyhan
PERSON	Andrew Flinn
ORGANIZATION	Digital Humanities Nyhan
PERSON	Flinn
PERSON	Pechenick Danforth
PERSON	Dodds
ORGANIZATION	Google Books Corpus Pechenick
PERSON	Johanna Drucker
PERSON	Christof Sch
PERSON	Drucker
PERSON	Gitelman
PERSON	Jackson Gitelman
PERSON	Hogan
PERSON	Van Lennep W Scouten
ORGANIZATION	Stone G W
LOCATION	London
ORGANIZATION	Playbills Newspapers and Theatrical Diaries of the Period Southern Illinois University Press Carbondale
PERSON	Bay Cheng
PERSON	Bay Cheng
ORGANIZATION	Digital Historiography American Society for Theatre Research
LOCATION	Nashville Tennessee
ORGANIZATION	Ophelia
PERSON	Bollen
PERSON	Bollen
ORGANIZATION	Burkert M Digital Resource Announcement The
LOCATION	London
ORGANIZATION	Association for Theater
PERSON	Caplan
ORGANIZATION	Conway P Preservation
ORGANIZATION	Google Digitization Digital Preservation
PERSON	Davis
ORGANIZATION	Multiplanar View of Project Afterlives Modern Language Association Vancouver British Columbia
PERSON	Drucker
ORGANIZATION	Graphical Display Digital Humanities Quarterly
PERSON	Gadd
PERSON	Gadd
PERSON	Gitelman
PERSON	Jackson
PERSON	Gitelman
ORGANIZATION	Jackson V Introduction to L Gitelman ed Raw Data Is an Oxymoron MIT Press Cambridge
ORGANIZATION	Kirschenbaum M Mechanisms New Media
ORGANIZATION	Forensic Imagination MIT Press Cambridge
ORGANIZATION	Congress 2013 Library of Congress Sustainability of Digital Formats Planning for Library of Congress Collections Washington D
ORGANIZATION	Digitization Journal of the Association for Information Science and Technology
PERSON	McGirr
ORGANIZATION	Colley Cibber Palgrave Macmillan London 2016 Milhous
PERSON	Milhous J
PERSON	Hume
ORGANIZATION	Harvard Library Bulletin
PERSON	Miller
PERSON	Miller
PERSON	Leonhardt
ORGANIZATION	Routledge Companion to Digital Humanities
PERSON	Nyhan
PERSON	Flinn
PERSON	Nyhan
PERSON	Flinn
ORGANIZATION	Digital Humanities
ORGANIZATION	Media Archaeology Polity Press Cambridge
PERSON	Dodds
ORGANIZATION	Google Books Corpus Strong Limits to Inferences of Socio Cultural
PERSON	Schneider
ORGANIZATION	Variables Computers
ORGANIZATION	London Stage Information Bank Addison Wesley
ORGANIZATION	The London Stage Southern Illinois University Press Carbondale
PERSON	Raben
ORGANIZATION	Data Bases
ORGANIZATION	Humanities and Social Sciences Ed North Holland Publishing Company Amsterdam
PERSON	Ahab
PERSON	Alice
LOCATION	Microland Macmillan New York
PERSON	Schneider
PERSON	Daland
ORGANIZATION	London Stage Information Bank Computers
ORGANIZATION	Humanities Journal of Digital Humanities
PERSON	Vareschi
PERSON	Vareschi
ORGANIZATION	Burkert M Archives Numbers Meaning The Eighteenth Century Playbill
ORGANIZATION	Scale Theatre Journal
ORGANIZATION	Alliance of Digital Humanities Organizations Affiliated
