type	entity
LOCATION	Chicago
ORGANIZATION	Art Institute
ORGANIZATION	HamiltonMusical
LOCATION	Chicago
ORGANIZATION	Art Institute
LOCATION	Revoliutsiia
PERSON	Mark Kelly
ORGANIZATION	Art Institute
ORGANIZATION	Lions
LOCATION	Chicago
PERSON	Husain
LOCATION	Brazil
ORGANIZATION	Andrew W Mellon Summer Academy
PERSON	Rodin
LOCATION	Brazil
ORGANIZATION	Lions
LOCATION	Chicago
LOCATION	Illinois
PERSON	Don
PERSON	Leigh Ledare
LOCATION	Japan
PERSON	Japa
ORGANIZATION	Art Institute
LOCATION	Revoliutsiia
PERSON	Husain
LOCATION	Gabon
LOCATION	Brazil
PERSON	Don
PERSON	Leigh Ledare
ORGANIZATION	Art Institute
LOCATION	India
PERSON	Husain
PERSON	Amaral
PERSON	Vincent van Gogh
LOCATION	Tarsila Brazil
PERSON	Leigh Ledare
PERSON	Don
PERSON	Leigh Ledare
ORGANIZATION	DJ Audio Jack
ORGANIZATION	Rodin Sculptor
PERSON	Paul Klee
PERSON	Leigh Ledare
LOCATION	Illinois
PERSON	Husain
PERSON	Mayer
LOCATION	Brazil
LOCATION	Chicago
PERSON	Greer Lankton Day
LOCATION	Chicago
PERSON	Leigh Ledare Join
PERSON	Leigh Ledare
PERSON	Husain
ORGANIZATION	MVRDV
LOCATION	Brazil
LOCATION	Chicago
PERSON	Illi
ORGANIZATION	DJ Audio Jack
PERSON	Husain
PERSON	Henry Fuseli
PERSON	Leigh Ledare Join
PERSON	Leigh Ledare
LOCATION	Diwali
PERSON	Husain
PERSON	Leigh Ledare Join
PERSON	Leigh Ledare
ORGANIZATION	LACMA
PERSON	Alice
LOCATION	Brazil
PERSON	Amaral
PERSON	Francis Picabia
LOCATION	Brazil
PERSON	Husain
PERSON	Lucy
PERSON	Agatha
LOCATION	Diwali
PERSON	Leigh Ledare Join
PERSON	Leigh Ledare
ORGANIZATION	Elizabeth Price
ORGANIZATION	Modern Wing LEARN MORE
LOCATION	Colonial South America
PERSON	Free
LOCATION	Michigan
PERSON	Monroe
PERSON	Diane
ORGANIZATION	DJ Audio Jack
LOCATION	North Garden
PERSON	Amy Sillman
ORGANIZATION	Suntimes
ORGANIZATION	Art Institute Chicago
PERSON	Amaral
PERSON	Pablo Picasso
LOCATION	Diwali
LOCATION	Golden Rock of Burma
PERSON	Amy Sillman
ORGANIZATION	DJ Audio Jack
PERSON	Andrew Lord
ORGANIZATION	Art Institute
PERSON	Leigh Ledare
ORGANIZATION	Art Institute
PERSON	Jean Louis Forain
PERSON	Edg
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dale
LOCATION	Golden Rock of Burma
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dalen
PERSON	Ivan Albright
ORGANIZATION	DJ Audio Jack
PERSON	Daniel Quiles
LOCATION	Brazil
LOCATION	Brazil
PERSON	Daniel Quiles
PERSON	Charles Cordier
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dalen
PERSON	Amaral
PERSON	Danny Lyon
PERSON	Gabrielle
PERSON	Liz Siegel
LOCATION	Peru
PERSON	Steven Admission
LOCATION	Illinois
PERSON	Saul Steinberg
PERSON	Danny Lyon
PERSON	Gabrielle
PERSON	Liz Siege
PERSON	Amy Sillman
LOCATION	Golden Rock of Burma
PERSON	Chris Ware
PERSON	Anton van Dalen
ORGANIZATION	DJ Audio Jack
PERSON	Danny Lyon
PERSON	Gabrielle
PERSON	Liz Siege
ORGANIZATION	HamiltonMusical
LOCATION	Chicago
PERSON	Leigh Ledare
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dalen
LOCATION	Brazil
PERSON	Daniel Quiles
PERSON	Domhnall Gleeson
ORGANIZATION	Puqx RT
PERSON	Cornelis Saftleven
LOCATION	Japan
LOCATION	Japan
PERSON	Danny Lyon
PERSON	Gabrielle
PERSON	Liz Siege
PERSON	Amaral
LOCATION	Chicago
LOCATION	Los Angeles
PERSON	Rodney McMillian
LOCATION	Brazil
PERSON	Daniel Quiles
ORGANIZATION	Cubs
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dalen
PERSON	Charlotte Perriand
LOCATION	Alps
ORGANIZATION	Cauleen Smith Human_3
PERSON	Felix Gonzalez Torres
PERSON	Rodney McMillian
PERSON	Daniel Quiles
PERSON	Elizabeth Price
ORGANIZATION	Modern Wing Join
PERSON	Alberto Giacometti
ORGANIZATION	Modern Wing
PERSON	Chris Ware Daniel Clowes
PERSON	Anton van Dalen
PERSON	Daniel Quiles
PERSON	Rodney McMillian
LOCATION	Brazil
PERSON	Elizabeth Price
PERSON	Ayako Kato
PERSON	James Becker
LOCATION	Ando Gallery
PERSON	Victor Brauner
PERSON	Daniel Quiles
PERSON	Chris Ware Daniel Clowes Anton van Dalen
PERSON	Hillary Chute
PERSON	Bob
ORGANIZATION	Art Institute
PERSON	Fischli Weiss
LOCATION	Europe
PERSON	Frederic Remington
LOCATION	Brazil
PERSON	Antropofag
PERSON	Daniel Quiles
PERSON	Pollock
LOCATION	America Gutai
LOCATION	Japan
ORGANIZATION	Cauleen Smith
PERSON	Greg Tate StalkinHeads
PERSON	Pierre Bonnard
PERSON	Truman Capote
PERSON	Ed Ruscha
PERSON	Chris Ware
PERSON	Daniel Clowes
PERSON	Anton van Dalen
PERSON	Hillary Chute
LOCATION	Brazil
PERSON	Antropofag
PERSON	Daniel Quiles
PERSON	Cauleen Smith
PERSON	Greg Tate
PERSON	Danny Lyon bleakbeautyblog
PERSON	Saul Steinberg
PERSON	Inge Morath NowOnView
PERSON	Chris Ware
PERSON	Daniel Clowes
PERSON	Anton van Dalen
PERSON	Hillary Chute
PERSON	Sally McCormick
LOCATION	South Gardens
LOCATION	Chicago
ORGANIZATION	YlvLpYAUmg RT
LOCATION	Chicago
ORGANIZATION	Cauleen Smith
PERSON	Greg Tate StalkinHeads
PERSON	Lorene
ORGANIZATION	Cubs
LOCATION	Chicago
PERSON	Herman Menzel
LOCATION	Tarsila
LOCATION	Brazil
PERSON	Cauleen Smith
LOCATION	Europe
PERSON	Buddha
PERSON	Griffith Mann
PERSON	Cauleen Smith
PERSON	Griffith Mann
PERSON	George Lewis
PERSON	Cauleen Smith
PERSON	George Lewis
PERSON	George
PERSON	Ren Magritte NowOnView
ORGANIZATION	Art Institute
PERSON	Cauleen Smith
LOCATION	Brazil
LOCATION	Brazil
PERSON	George Lewis
ORGANIZATION	Snap Photography Party
ORGANIZATION	HUXTABLEJULIANA
LOCATION	US
ORGANIZATION	TripAdvisor
PERSON	Griffith Mann
PERSON	George Lewis
PERSON	Odilon Redon
LOCATION	Chicago
LOCATION	Hopper
LOCATION	China
ORGANIZATION	Assemblage Ensemble Dal Niente
PERSON	George Lewis
LOCATION	Chicago
LOCATION	China
PERSON	Chen Shiaoxiong
LOCATION	Illinois
PERSON	Charlotte Perriand
LOCATION	Alps
PERSON	Steve McQueen
ORGANIZATION	FBI
PERSON	Paul Robeson
PERSON	Izumi Masatoshi
PERSON	George Lewis
ORGANIZATION	Art Institute
PERSON	Edvard Munch
ORGANIZATION	Art Institute
ORGANIZATION	Assemblage Ensemble Dal Niente
PERSON	George Lewis
PERSON	Fischli Weiss
PERSON	Gauguin
PERSON	Caitlin
PERSON	Jacob Lawrence
LOCATION	America
LOCATION	Gauguin Artist
PERSON	Cauleen Smith
ORGANIZATION	Wardell Milan
PERSON	Pat
LOCATION	India
PERSON	Leigh Ledare
ORGANIZATION	Wardell Milan
PERSON	Phil Elverum
PERSON	Daniel
PERSON	DrKellieJones
PERSON	Saul Steinberg
PERSON	Harald Sohlberg
PERSON	Gloria Groom
PERSON	Gauguin
PERSON	Gauguin
PERSON	Baron Antoine Jean Gros
PERSON	Helena Almeida
ORGANIZATION	Museum Shop
ORGANIZATION	Wardell Milan
LOCATION	Illinois
PERSON	TQlxn42eZg Theo van Doesburg
ORGANIZATION	De Stijl
PERSON	Helena Almeida
LOCATION	Peru
PERSON	Hopper
PERSON	Emily
PERSON	Don
ORGANIZATION	Helena Almeida Work
PERSON	Gauguin
PERSON	Gauguin
PERSON	Molly
PERSON	Gauguin
PERSON	Hugh Edwards
ORGANIZATION	Art Institute of Chicago
ORGANIZATION	Wardell Milan
PERSON	Helena Almeida
PERSON	Joaqu
PERSON	Sohlberg
PERSON	Sara
PERSON	Harald Sohlberg
PERSON	Antonio Mancini
PERSON	Debbie
PERSON	Barbara
LOCATION	North Garden
PERSON	Felix Gonzalez Torres
PERSON	Gauguin
PERSON	Emilie Charmy
PERSON	Helena Almeida
ORGANIZATION	Visit the Museum Shop
ORGANIZATION	USATODAY
LOCATION	Chicago
PERSON	Gloria Groom
PERSON	Gauguin
PERSON	Juliana Huxtable
PERSON	Matt Roan
ORGANIZATION	Wardell Milan amp amp
PERSON	Max Ernst
LOCATION	Austin
ORGANIZATION	Art Institute
PERSON	Don
PERSON	Felix Bracquemond
ORGANIZATION	Art Institute
PERSON	Husain
ORGANIZATION	ArchDigest
PERSON	Sargent
PERSON	Richard Hunt
PERSON	James Rondeau
PERSON	Joan
PERSON	Helena Almeida
PERSON	Gauguin
PERSON	Alche
PERSON	Cauleen Smith
PERSON	Don
PERSON	Helena Almeida
PERSON	Gladys Nilsson
PERSON	Gloria Groom
PERSON	Gauguin
PERSON	Helena Almeida
PERSON	Beauford Delaney
ORGANIZATION	Art Institute
PERSON	Gauguin
PERSON	Steve
PERSON	Pat
PERSON	Allison Perelman
PERSON	Gauguin
ORGANIZATION	BLO
PERSON	Jeff Wall
PERSON	Huang Binhong
LOCATION	Chicago
ORGANIZATION	Museum Shop
ORGANIZATION	TBT Mickey Mouse
PERSON	Minnie
PERSON	John Hughes
LOCATION	France
LOCATION	Tahiti
PERSON	Gauguin
ORGANIZATION	Modern Wing See
PERSON	Helena Almeida
PERSON	Vuillard
ORGANIZATION	Modern Wing See
PERSON	Helena Almeida
LOCATION	Congo
LOCATION	England
PERSON	John Philip Simpson
PERSON	Steve McQueen
ORGANIZATION	FBI
PERSON	Paul Robeson
PERSON	Jo
PERSON	Daniel Buren
ORGANIZATION	Art Institute
LOCATION	Michigan Avenue
PERSON	Joyce
PERSON	Pat
PERSON	Robert Frank
ORGANIZATION	Modern Wing See
PERSON	Helena Almeida
PERSON	Arthur Dove
LOCATION	America
LOCATION	South America
ORGANIZATION	Art Institute
ORGANIZATION	Art Institute
LOCATION	Grow Garden
PERSON	Jean Dubuffet
ORGANIZATION	Helena Almeida Work
ORGANIZATION	Modern Wing
PERSON	Marcel Duchamp
LOCATION	Grow Garden
PERSON	Tamara
PERSON	Hugh Edwards
ORGANIZATION	TBT Georgia O Keeffe
PERSON	Amara
PERSON	Gerhard Richter
PERSON	Gauguin
PERSON	Huang Binhong
PERSON	Xugu
LOCATION	US
PERSON	Joseph Blondel
PERSON	Saul Steinberg
PERSON	Gauguin
LOCATION	Illinois
PERSON	Steve McQueen
PERSON	Steve McQueen
PERSON	Don
PERSON	Ellsworth Kelly
ORGANIZATION	Cauleen Smith
PERSON	Edgar Degas
PERSON	Isabelle Olivier
PERSON	Gauguin Artist
PERSON	Fernand Lungren
ORGANIZATION	Caf
LOCATION	Paris
ORGANIZATION	Art Institute of Chicago
PERSON	Gauguin
ORGANIZATION	Art Institute
PERSON	Gauguin
PERSON	Lyonel Feininger
PERSON	Gauguin
PERSON	Fischli Weiss
LOCATION	Chicago
PERSON	Gauguin
ORGANIZATION	Art Institute
PERSON	Free
LOCATION	China
LOCATION	South Garden
PERSON	Eug
PERSON	Louis Boudin
PERSON	Claude Monet
PERSON	Gauguin
ORGANIZATION	Art Institute
PERSON	Harriet Stratis
PERSON	Gauguin
PERSON	Isabelle Olivier
PERSON	Gauguin Artist
ORGANIZATION	Social Commentary
ORGANIZATION	Art Institute of Chicago
PERSON	Camille Pissarro
PERSON	Mihir
PERSON	Gauguin
PERSON	Cauleen Smith
PERSON	Gauguin
PERSON	Marc Chagall
LOCATION	America
ORGANIZATION	Art Institute
PERSON	Gauguin TasteofChi
LOCATION	Chicago
PERSON	Isabelle Olivier
PERSON	Gauguin
ORGANIZATION	Magic Mirror
PERSON	Paul Klee
PERSON	Paul Klee
ORGANIZATION	Modern Wing
LOCATION	China
ORGANIZATION	Zhang Peili Record Repeat
LOCATION	Sunda
ORGANIZATION	TasteofChi
LOCATION	India
LOCATION	India
LOCATION	China
PERSON	Georges Lemmen
LOCATION	Georgia
PERSON	Keeffe
LOCATION	Green Mountains Canada
ORGANIZATION	Robert Frank Photos
PERSON	John Falter
ORGANIZATION	Art Institute
ORGANIZATION	Helena Almeida Work
PERSON	Gauguin Artist
ORGANIZATION	Helena Almeida Work
PERSON	Saul Steinberg
ORGANIZATION	Lecture Helena Almeida Work
ORGANIZATION	LACMA
PERSON	Gauguin Artist
ORGANIZATION	Helena Almeida Work
PERSON	Cynthia
PERSON	Paul Delvaux
PERSON	Jules Verne
PERSON	Gauguin Artist
PERSON	Van Gogh
ORGANIZATION	Art Institute
PERSON	Paul Gauguin
PERSON	Katharine Kuh
PERSON	Marcel Duchamp
PERSON	Kuh
ORGANIZATION	Art Institute
ORGANIZATION	Art Institute
PERSON	Paul Gauguin
ORGANIZATION	Suntimes
ORGANIZATION	McKinlock Court
ORGANIZATION	McKinlock Court
PERSON	Nicole Mitchell
PERSON	Lisa E Harris
PERSON	Nicole Mitchell
PERSON	Lisa E Harris
PERSON	Don
PERSON	Rae Chardonna
PERSON	Nicole Mitchell
PERSON	Lisa E Harris
ORGANIZATION	DJ Rae Chardonnay Free REGISTE
PERSON	Hugh Edwards
ORGANIZATION	Art Institute of Chicago
PERSON	Melinda
PERSON	Sarah Gauguin
PERSON	Nicole Mitchell
PERSON	Lisa E Harris
ORGANIZATION	DJ Rae Chardonnay Free
PERSON	Matteo
PERSON	Giovanni
PERSON	Saint Jerome
PERSON	Marc Chagall
PERSON	Nicole Mitchell
PERSON	Lisa E Harris
ORGANIZATION	Art Institute
PERSON	Don
PERSON	Georges Seurat
PERSON	La Grande Jatte
PERSON	Nicole Mitchell
ORGANIZATION	Black Earth Ensemble
ORGANIZATION	Museum Shop
LOCATION	China
PERSON	Joseph Stella Two
PERSON	Don
ORGANIZATION	Readi
PERSON	Mark Rothko
LOCATION	Fayum
ORGANIZATION	Art Institute s Gloria Groom
LOCATION	Whistler
LOCATION	America
PERSON	Katharina Fritsch
ORGANIZATION	La Grande Jatte
ORGANIZATION	Art Institute
LOCATION	Chicago
LOCATION	Europe
PERSON	Nicole Mitchell
ORGANIZATION	Black Earth Ensemble
PERSON	Frank Lloyd Wright
PERSON	Cauleen Smit
PERSON	Damien Hirst
PERSON	MuseeOrsay
LOCATION	Chicago
PERSON	Tommy
PERSON	Jacob van Ruisdael
PERSON	Frank Lloyd Wright
LOCATION	Japan
PERSON	Van Gogh
PERSON	Frank Lloyd Wright
LOCATION	Japan
PERSON	Wright
PERSON	Penny Goring
PERSON	Hugh Edwards
PERSON	Mark Pascale
PERSON	Saul Steinberg
PERSON	Amy Peltz
PERSON	Angela Shier
PERSON	Fischli Weiss
PERSON	Vincent van Gogh
LOCATION	Madame Roulin Rocking
PERSON	Van Gogh
PERSON	Cauleen Smith
PERSON	Picasso
PERSON	Dali
PERSON	Mayda del Valle
PERSON	Kevin Coval
PERSON	Jee
PERSON	Weibo
LOCATION	China
ORGANIZATION	BreakBeat Poetry for Robert Frank
LOCATION	Chicago
PERSON	Ellsworth Kelly
ORGANIZATION	Bar Las Vegas Nevada Robert Frank Beautiful
PERSON	Saul Steinberg
ORGANIZATION	BreakBeat Poetry for Robert Frank
LOCATION	Chicago
PERSON	Andy Warhol
PERSON	Nicole Mitchell
ORGANIZATION	Black Earth Ensemble
ORGANIZATION	Whistler
LOCATION	Chicago
PERSON	Mark Pascale
PERSON	Saul Steinberg
PERSON	Amy Peltz
PERSON	Saul Steinberg
ORGANIZATION	Art Institute
ORGANIZATION	Cauleen Smith Human_3
ORGANIZATION	Cauleen Smith
PERSON	Hugh Edwards
ORGANIZATION	Art Institute of Chicago
LOCATION	Nepal
PERSON	Caillebotte
PERSON	Liz Siegel
ORGANIZATION	AIC
PERSON	Hugh Edwards
PERSON	Barbarella
PERSON	Gerhard Steidl
PERSON	Jon Lott Free
LOCATION	Illinois
PERSON	Conan
ORGANIZATION	Chicago Don
PERSON	Jon Lott Free
PERSON	Don
LOCATION	Chicago
PERSON	Tim Kinsella Free
PERSON	Gerhard Steidl
ORGANIZATION	Art Institute of Chicago
PERSON	Piranesi
PERSON	Hubert Robert Lecture
PERSON	Jon Lott Free
LOCATION	Chicago
PERSON	Tim Kinsella
PERSON	Mike Kelley
ORGANIZATION	Lecture Speaking Ruins Piranesi
PERSON	Hubert Robert Free
PERSON	Hugh Edwards
ORGANIZATION	Art Institute of Chicago
PERSON	Mary Cassatt
PERSON	Jon Lott Free
PERSON	Edouard Vuillard
PERSON	Madame Arthur Fontaine
PERSON	Vuillard
LOCATION	Chicago
PERSON	Tim Kinsella
PERSON	Mike Kelley
ORGANIZATION	Renaissance Europe Free
PERSON	Gerhard Steidl
PERSON	Gerhard Steidl
LOCATION	Whistler
ORGANIZATION	Renaissance Europe Free
LOCATION	China
PERSON	Gerhard Steidl
ORGANIZATION	Art Institute
LOCATION	Netherlands
LOCATION	Germany
ORGANIZATION	Night Heist Kickoff Party
PERSON	Robert Frank
PERSON	Mauricio
ORGANIZATION	Night Heist Kickoff Party
ORGANIZATION	Cauleen Smith Human_3
PERSON	Robert Frank
PERSON	Fischli Weiss
LOCATION	Chicago
ORGANIZATION	Night Heist Kickoff Party
PERSON	Huang Binhong
PERSON	Robert Frank
PERSON	Jasper Johns
ORGANIZATION	Chicago See Whistler
PERSON	Sybil Andrews
PERSON	Madisen Ward
PERSON	Gerhard Steidl
PERSON	Robert Frank
PERSON	Gerhard Steidl
ORGANIZATION	Robert Frank
LOCATION	China Free
ORGANIZATION	Modern Wing
PERSON	Madisen Ward
LOCATION	Chicago
LOCATION	China
PERSON	Madisen Ward
PERSON	Henri de Toulouse Lautrec
PERSON	Madisen Ward
PERSON	Oscar Wilde
PERSON	Darwin
LOCATION	China
LOCATION	China
PERSON	Henri Matisse
ORGANIZATION	ARS
PERSON	William Bonnell
PERSON	Bonham
PERSON	Mark Come
LOCATION	China
LOCATION	China
PERSON	Sona
PERSON	Dana
PERSON	Pierre Bonnard
PERSON	Adam
PERSON	Shostakovich
PERSON	Schoenberg
PERSON	Paul Gauguin
LOCATION	Gaug
PERSON	Madisen Ward
PERSON	Oiticica
PERSON	Mitchell Pritchett
ORGANIZATION	Twins
PERSON	Madisen Ward
LOCATION	Whistler
PERSON	Eldzier Corter
