type	entity
ORGANIZATION	National Arab Orchestra
ORGANIZATION	Community Group Show
ORGANIZATION	DIA
PERSON	Wayne Oakla
ORGANIZATION	Monet On Facebook MonetFramingLife
PERSON	Jill Shaw
ORGANIZATION	DIA
ORGANIZATION	Plymouth Men s Book Club
PERSON	Alex May
PERSON	Andrews
ORGANIZATION	DIA
PERSON	Don
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	Plymouth Men s Book Club
LOCATION	Japan
ORGANIZATION	Japanese Business Society of Detroit amp amp
LOCATION	Japan
LOCATION	North Central and South America
LOCATION	Wayne Oakland
LOCATION	Macomb
LOCATION	Highland Park Tx
PERSON	Michael Lisieski
PERSON	Tomoko Konno
ORGANIZATION	DIA
PERSON	Paul
PERSON	Michael Ibrahim
PERSON	PabloPicasso
ORGANIZATION	TVShow Family Pictures USA
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
PERSON	Eve Straussman Pflanzer
PERSON	Carlo Dolci
LOCATION	Argenteuil
LOCATION	Paris
PERSON	Claude Monet
ORGANIZATION	DIADetroit Su RT
ORGANIZATION	Monet Framing Life
PERSON	Wayne Oakland
LOCATION	Macomb
ORGANIZATION	Detroit City Chess Club
LOCATION	Rivera Court
LOCATION	Detroit
LOCATION	Rivera Court
PERSON	MarkBradford
LOCATION	Wayne Oakland
LOCATION	Macomb
ORGANIZATION	Detroit Film Theatre
PERSON	Mark Bradford
PERSON	Clare Rogan
ORGANIZATION	DIA
ORGANIZATION	Women s Committee
ORGANIZATION	Wayne Oakland
LOCATION	Wayne Oakland
LOCATION	Macomb
LOCATION	Wayne Oakland
LOCATION	Macomb
PERSON	Jacob Lawrence
LOCATION	Macomb Oakland
PERSON	Wayne
PERSON	StepAfrika
LOCATION	Detroit
PERSON	Michael Hill
ORGANIZATION	Civil Rights Movement
PERSON	Mark Bradford
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	E7 RT DeadlineDetroit DetroitLooksLikeThis Detroit City Chess Club
PERSON	Patricia Lay Dorsey
LOCATION	Wayne Oakland
LOCATION	Macomb
PERSON	Thon
LOCATION	Detroit
ORGANIZATION	Wikipedia
ORGANIZATION	Detroit Institute of Arts
PERSON	Bonnie Larson
LOCATION	Belcourt
ORGANIZATION	OKCMOA
ORGANIZATION	European Paintings Council
PERSON	Bonnie Larson
LOCATION	Detroit
ORGANIZATION	DIA
LOCATION	Wayne Oakland
LOCATION	Detroit
ORGANIZATION	Detroit Film Theatre
PERSON	Gene Gargaro
ORGANIZATION	Neal Shine Awar RT
PERSON	Thom Powers
ORGANIZATION	DIA Our Detroit Film Theatre
ORGANIZATION	DIA
ORGANIZATION	Monet Framing Life
ORGANIZATION	Monet Framing Life
LOCATION	Argenteuil
LOCATION	Detroit
LOCATION	US
LOCATION	Detroit
LOCATION	Detroit
ORGANIZATION	DIA Volunteer Council
ORGANIZATION	Sphinx Virtuosi
LOCATION	Sphinx Virtuosi
ORGANIZATION	DIA
LOCATION	Detroit
PERSON	Don
LOCATION	Detroit
ORGANIZATION	Power of Costume
ORGANIZATION	DIA
ORGANIZATION	Sistine Chapel Choir
LOCATION	Rome
ORGANIZATION	DIA
PERSON	Bonnie Ann Larson
LOCATION	Detroit
ORGANIZATION	DIA
PERSON	Bonnie Ann Larson
LOCATION	Detroit
ORGANIZATION	DIA
ORGANIZATION	DIA
ORGANIZATION	FIA
ORGANIZATION	FIA
ORGANIZATION	BgzHTex RT
ORGANIZATION	William Davidson Foundation
LOCATION	Detroit
LOCATION	Michigan Central Train Station
PERSON	Bruegel
ORGANIZATION	Michigan Central Train Depot Canada Customs
PERSON	Russ Marshall
PERSON	Russ Marshall
PERSON	Russ Marshall
ORGANIZATION	Michigan Central Train Deport Canada Cust
LOCATION	Detroit
PERSON	Anselm Kiefer
PERSON	Gracehoper
PERSON	Noah
ORGANIZATION	DIA
PERSON	Taylor Aldridge
PERSON	Lucy Mensah
PERSON	TaylorRAldridge
PERSON	TaylorRAldridge
ORGANIZATION	Detroit Industry
LOCATION	Detroit
PERSON	Nicole Eisenberg
PERSON	Barbara Gucfa
ORGANIZATION	DIA
PERSON	Mario Moore
PERSON	Erin Falker
LOCATION	Wright Museum
ORGANIZATION	DIA
ORGANIZATION	Detroit Industry
ORGANIZATION	DIA
ORGANIZATION	Google
PERSON	JacobLawrence
PERSON	Lawrence
ORGANIZATION	DIA
ORGANIZATION	DIA
PERSON	Lucy Mensah
PERSON	TaylorRAldridge
ORGANIZATION	DIA
ORGANIZATION	DIA
ORGANIZATION	Detroit Industry
PERSON	Lewis Hine
LOCATION	Detroit
PERSON	SalvadorSalort Pons
LOCATION	Detroit
PERSON	Lucy Mensah
PERSON	TaylorRAldridge
PERSON	James Balfour
LOCATION	Hamilton Ontario
ORGANIZATION	DIA
ORGANIZATION	Monet Framing Life
LOCATION	Havana
ORGANIZATION	DIA
LOCATION	Wayne Oakland
LOCATION	Macomb
ORGANIZATION	DIA
ORGANIZATION	Monet Framing Life
PERSON	Gene Gargaro
ORGANIZATION	DIA
ORGANIZATION	LittleFreeLibraries
ORGANIZATION	Wright Museum
ORGANIZATION	Detroit Join us Now
ORGANIZATION	DIA
PERSON	Ademola Olugebefola
PERSON	Wadsworth Jarrell
PERSON	Jae Jarrell BarbozaStudios
PERSON	Barboza
PERSON	Pat Evans
LOCATION	Senegal
PERSON	Barboza
PERSON	Jay
PERSON	Barboza
PERSON	MilesDavis
PERSON	Barboza
PERSON	James Baldwin
PERSON	Barboza
PERSON	Barboza
PERSON	Barboza
LOCATION	Kamoinge
PERSON	Anthony Barboza
ORGANIZATION	BarbozaStudios RT
PERSON	Don
PERSON	James
LOCATION	Detroit
LOCATION	Corktown
LOCATION	Detroit
PERSON	Angela Davis
PERSON	Sawyer
PERSON	Sawyer
PERSON	Kiki Smith
PERSON	Sawyer
PERSON	Sawyer
PERSON	Woodward Ave
LOCATION	Detroit
PERSON	Sawyer
PERSON	Hank Will
PERSON	TmOoJjCcej Sawyer
LOCATION	Detroit
PERSON	Tylonn Sawyer
ORGANIZATION	Algiers Motel
PERSON	Dickerson
ORGANIZATION	Algiers Motel
LOCATION	Detroit
PERSON	Rita Dickerson
LOCATION	Detroit
PERSON	Rita Dickerson
PERSON	McGhee
LOCATION	America
PERSON	McGhee
PERSON	ArtofRebellion McGhee
PERSON	McGhee
LOCATION	Detroit
LOCATION	Detroit
PERSON	Allie McGhee
ORGANIZATION	Civil Rights Movement htt RT SalvadorSalort Happy
LOCATION	Detroit
PERSON	Pam Lavers
LOCATION	Detroit
PERSON	James Carter
ORGANIZATION	DIADetroit Kresge Court
PERSON	Marsha Music
ORGANIZATION	ZG Workshops
ORGANIZATION	DIA
LOCATION	Michigan
ORGANIZATION	USATODAY
PERSON	Alyssa Machida
LOCATION	Havana
PERSON	Lucienne Bloch Arthur Niendorf
ORGANIZATION	DIA Shop
PERSON	Diego Rivera
PERSON	Frida Kahlo
LOCATION	Detroit
ORGANIZATION	DIA
LOCATION	Michigan
ORGANIZATION	USATODAY
LOCATION	Detroit
PERSON	Don
ORGANIZATION	Funk Party
ORGANIZATION	DIA
LOCATION	Havana
ORGANIZATION	DIA
LOCATION	Havana
LOCATION	Detroit
PERSON	Allie McGhee
ORGANIZATION	DIA
ORGANIZATION	MuseumsCouncil Detroit Museums Examine
ORGANIZATION	KT72cmV8Wz RT
PERSON	Salvador Salort Pons
ORGANIZATION	USCIS
PERSON	Jenny Risher
ORGANIZATION	Detroit Ins
ORGANIZATION	Google Doodle
PERSON	Salvador Salort Pons
LOCATION	Rivera Court
PERSON	Suzanne Werdlow
ORGANIZATION	DIA
ORGANIZATION	DIA
ORGANIZATION	VzTwnOAeoo Happy InternationalCatDay
PERSON	Marguerite Thompson Zorach
ORGANIZATION	DIA
LOCATION	Detroit
LOCATION	Havana
ORGANIZATION	DIA
LOCATION	Havana
ORGANIZATION	Older Persons Commission Free
PERSON	Salort Pons
LOCATION	US
PERSON	Nancy Barr DIA Dir Salvador Salort Pons Ma Dukes
PERSON	Risher
PERSON	JennyRisher
LOCATION	Detroit
PERSON	JennyRisher
ORGANIZATION	DIA
LOCATION	Detroit
PERSON	Risher
ORGANIZATION	DIA
ORGANIZATION	Consulado Mexicano
ORGANIZATION	DIA
ORGANIZATION	Plymouth Arts amp amp Recreation Complex
ORGANIZATION	Detroit Home Movies
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
PERSON	Marcia Crawley
ORGANIZATION	DIA
LOCATION	Detroit
PERSON	Malcolm Goldstein
ORGANIZATION	Older Persons Commission
PERSON	Jenny Risher
LOCATION	Detroit
ORGANIZATION	Civil Rights Movement
LOCATION	Detroit
LOCATION	Detroit
ORGANIZATION	Civil Rights Movement DIADetroit ft CCSalumni Mario Moore
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	Detroit Fine Arts Breakfast Club
LOCATION	Cotopaxi
PERSON	Frederic Edwin Church
ORGANIZATION	Detroit Institute of Arts
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	National Conference of Artists Unconference
ORGANIZATION	Efe Bes Love
ORGANIZATION	Detroit Happy NationalFrenchFryDay Sharing
ORGANIZATION	BillRauhauser Detroit Boblo
PERSON	Wright
ORGANIZATION	Detroit Institute of Arts Detroi DIA
LOCATION	Berkley Street Art Fest
ORGANIZATION	DIA
ORGANIZATION	Consulado Mexicano
PERSON	Jenny Risher
PERSON	Anan Ameri
ORGANIZATION	DIA
ORGANIZATION	Interpretive Programs Volunteers Apply
LOCATION	Detroit
ORGANIZATION	DIA
ORGANIZATION	Rivera Court
LOCATION	Detroit
PERSON	Carmen Lundy
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
LOCATION	Sterling Heights
PERSON	Bartholdi
PERSON	Bill Rauhauser
ORGANIZATION	Happy 150th Canada Canada150
PERSON	Anan Ameri
ORGANIZATION	DIA
ORGANIZATION	DIA
LOCATION	Vatican
ORGANIZATION	Detroit
ORGANIZATION	Detroit StoryCorps
ORGANIZATION	StoryCorps Detroit Join
ORGANIZATION	LGBTQIA
LOCATION	DIA Don
PERSON	Don
ORGANIZATION	StoryCorps Detroit Opening Day Party
ORGANIZATION	Detroit
ORGANIZATION	DIA
PERSON	Woodward
ORGANIZATION	naIXAarF2g RT
ORGANIZATION	Teen Arts Council
ORGANIZATION	DIA
PERSON	Paul Cret
ORGANIZATION	DIA
PERSON	Taylor Aldridge
LOCATION	Detroit
LOCATION	Woodward Ave Plaza
PERSON	Tanner
ORGANIZATION	DIA
ORGANIZATION	DIA
PERSON	Kehinde Wiley
PERSON	Robert Moskowitz
ORGANIZATION	Pistons Tigers
PERSON	Bill Rauhauser
PERSON	Doris
PERSON	Arthur Bowen Davies
PERSON	Ilse Bing
ORGANIZATION	Detroit Instagrammers
PERSON	Glenn Ligon
LOCATION	Detroit
ORGANIZATION	Detroit
LOCATION	Detroit
PERSON	Jennifer Stainton
LOCATION	Spusta
ORGANIZATION	DIA
ORGANIZATION	OOKhDBBrUS RT AdvancingMacomb Great
ORGANIZATION	SalvadorSalort amp amp Macomb Intermediate School District
ORGANIZATION	Macomb Intermediate School District
PERSON	Shostakovich
PERSON	Harriet Goodhue Hosmer
LOCATION	Detroit
LOCATION	Detroit
PERSON	Mario Moore
PERSON	SalvadorSalort
LOCATION	Macomb ISD
LOCATION	Detroit
LOCATION	Detroit
LOCATION	Lafayette Park
PERSON	FrankLloydWright
PERSON	Macabee
ORGANIZATION	DetroitHipHop
PERSON	Laurie Ann Farrell
ORGANIZATION	DIA
PERSON	Jenny Risher
PERSON	Kevin Kammeraad
ORGANIZATION	Cooperfly Puppet Troupe
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	DIA
LOCATION	Detroit
PERSON	Charles McGee
LOCATION	Capitol Park
ORGANIZATION	DowntownBrighton DIADetroit
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	Detroit Home Movies
LOCATION	Detroit
LOCATION	Lafayette Park
PERSON	Diego Rivera
ORGANIZATION	LGBTQ
PERSON	Don
ORGANIZATION	Detroit Film Theatre
LOCATION	Detroit
ORGANIZATION	DIA
PERSON	Don
LOCATION	Detroit
LOCATION	Lafayette Park
ORGANIZATION	Technologie
LOCATION	Michigan
LOCATION	Mackinac Island
ORGANIZATION	BACC
ORGANIZATION	SalvadorSalort Macomb Intermediate School District
ORGANIZATION	WeAreOneMacomb Advan
ORGANIZATION	Blue Star Museums
PERSON	Brinda Kumar
PERSON	Charles L Freer
ORGANIZATION	DIA
LOCATION	Detroit
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	DIA Board
PERSON	Gene Gargaro
PERSON	Ruben Toledo
ORGANIZATION	RT DavidLeins Detroit
PERSON	Isabel
PERSON	Ruben Toledo
PERSON	Farnsworth John R St
LOCATION	Akron Art Museum
PERSON	David
PERSON	SalvadorSalort Annette Hardy
LOCATION	Lafayette Park
LOCATION	Great City
LOCATION	Detroit
PERSON	Jenny Risher
PERSON	Jerry Flynn Dale
PERSON	Tayo Adenaike
PERSON	FlowerDay Don
LOCATION	Detroit
LOCATION	Lafayette Park
ORGANIZATION	KnightFdn Detroit
ORGANIZATION	DIA
ORGANIZATION	DIA
PERSON	Isabel
PERSON	Ruben Toledo
PERSON	Tayo Adenaike
ORGANIZATION	DIA
ORGANIZATION	Detroit Film Theatre
ORGANIZATION	xJwEAGKd5J RT SalvadorSalort Renaissance High School
LOCATION	Devin Heard
ORGANIZATION	DIA
LOCATION	Detroit
LOCATION	Kresge Court Hop
PERSON	Qmojito
LOCATION	Detroit
ORGANIZATION	DowntownBrighton RT
LOCATION	Lafayette Park
LOCATION	Detroit
PERSON	Lumin
PERSON	Milad Zafar Nezhad
ORGANIZATION	Google
LOCATION	Detroit
PERSON	Don
PERSON	Sarah Coffin
ORGANIZATION	DIA
