type	entity
ORGANIZATION	CSS PHP
ORGANIZATION	CSS
ORGANIZATION	Digital Humanities Projects
ORGANIZATION	Invitation Towards Social Justice
ORGANIZATION	Digital Humanities
PERSON	Charles Eliot
PERSON	Davidson
ORGANIZATION	Futures Initiative
ORGANIZATION	CUNY
PERSON	Mina Shaughnessy
PERSON	Kenneth M Bruffee
PERSON	Shaughnessy
PERSON	Adrienne Rich
ORGANIZATION	Search for Education Elevation
ORGANIZATION	City College
PERSON	Audre Lorde Toni Cade Bambara
PERSON	Pam Mills
PERSON	Donna McGregor
PERSON	Mills
PERSON	McGregor
ORGANIZATION	Feminist Pedagogy and Purposeful Pedagogy
LOCATION	Graduate Center
PERSON	Anderson
PERSON	Anderson
ORGANIZATION	Pew Research Center
PERSON	Bayliss J D Teaching
ORGANIZATION	IGIC Rochester NY
PERSON	Becker
PERSON	Bonadie Joseph
PERSON	Cain J Developing
PERSON	Berg
PERSON	Berg
ORGANIZATION	CUNY Office of Policy Research CUNY Office of Policy Research Research Briefs
PERSON	Clark
PERSON	Clark
ORGANIZATION	Journal of College Student Development
ORGANIZATION	Complete College America Complete College America Time
PERSON	Davidson
PERSON	Davidson
ORGANIZATION	21st Century New York Penguin
PERSON	Davidson
PERSON	Davidson
PERSON	Davidson
PERSON	Goldberg
PERSON	Davidson
PERSON	Goldberg
ORGANIZATION	Digital Age Cambridge MA
PERSON	Flanagan
PERSON	Flanagan
PERSON	Greenblatt
ORGANIZATION	Course Mapping the Futures of Higher Education
ORGANIZATION	CUNY
ORGANIZATION	Myra Bergman Ramos New York Continuum
PERSON	Ariel J Frank
ORGANIZATION	Global Information Technology Cannes La Bocca
PERSON	Grant
PERSON	Jingjing
LOCATION	Qinglong
LOCATION	Qinglong
LOCATION	Hangzhou China
PERSON	Lopez
PERSON	Gonzalez Barrera
PERSON	Patten
ORGANIZATION	Technology Adoption Pew Research Center
PERSON	McGrane
PERSON	McGrane
ORGANIZATION	Harvard Business Review
PERSON	Mills
PERSON	Mills
PERSON	McGregor
ORGANIZATION	General Chemistry
PERSON	Mohorovi
PERSON	Mohorovi
ORGANIZATION	Information amp Communication Technology Electronics amp Microelectronics
LOCATION	Opatija
ORGANIZATION	History City College
LOCATION	New York
PERSON	Posner
ORGANIZATION	Radical Unrealized Potential of Digital Humanities
PERSON	Ranci
PERSON	Kristin Ross
ORGANIZATION	Stanford University Press Stanford
ORGANIZATION	Smale M A Serving the Commuter College Student in Urban Academic Libraries Urban Library Journal
ORGANIZATION	Silence New York W W Norton amp Company Inc
ORGANIZATION	Digital Humanities Digital Humanities Quarterly
PERSON	Roscoe
PERSON	Roscoe J F Fearn
PERSON	Posey
PERSON	Saito
PERSON	Saito
PERSON	Takebayashi
ORGANIZATION	International Professional Communication Conference IPCC Pittsburgh PA
PERSON	Schifter
PERSON	Cipollone M Minecraft
ORGANIZATION	Proc Soc Inform Technology amp Teacher Education Int Conf Chesapeake VA
PERSON	Shaughnessy
ORGANIZATION	Teacher of Basic Writing New York Oxford University Press
ORGANIZATION	Australian Science Teachers Association
PERSON	Smale
ORGANIZATION	Regalado M Commuter
ORGANIZATION	Smith 2013 Smith A Smartphone Ownership 2013 Pew Research Center Internet Science amp Tech
PERSON	Tagliaferri
PERSON	Zimmer
PERSON	Zimmer
PERSON	Zong
PERSON	Zong
LOCATION	Kunming China
ORGANIZATION	Hope Routledge New York
PERSON	Dijk
ORGANIZATION	Information Society Sage Thousand Oaks
ORGANIZATION	Alliance of Digital Humanities Organizations Affiliated
