type	entity
LOCATION	South Side
ORGANIZATION	NTaxXlJ2UY BREAKING Connecticut Supreme Court
PERSON	Kennedy
PERSON	Michael Skakel
PERSON	Trump
ORGANIZATION	NRA
ORGANIZATION	US Homeland Security
ORGANIZATION	MSNBC
PERSON	Trump
ORGANIZATION	NRA
PERSON	Trump
ORGANIZATION	NRA
PERSON	Trump
LOCATION	Kanye West
ORGANIZATION	NRA
PERSON	Trump
ORGANIZATION	NRA
LOCATION	Dallas
ORGANIZATION	MSNBC
PERSON	Trump
PERSON	Sen Cruz
ORGANIZATION	NRA
PERSON	Ted Cruz
PERSON	Trump
ORGANIZATION	NRA
LOCATION	Dallas
LOCATION	White House
ORGANIZATION	White House
PERSON	Ronny Jack
ORGANIZATION	NRA
LOCATION	Dallas
PERSON	Stormy Daniels
PERSON	Rudy Giuliani
ORGANIZATION	NRA
LOCATION	Dallas
PERSON	Obama
PERSON	Sen Feinstein
PERSON	Dianne Feinstein
PERSON	Jennifer Pena
ORGANIZATION	White House
LOCATION	Hawaii
PERSON	Trump
PERSON	Mueller
PERSON	John Bolton
LOCATION	Washington
PERSON	Jack Jacobs
PERSON	Alex Tausanovitch
ORGANIZATION	NRA
PERSON	Manafort
PERSON	Trump
PERSON	Rudy Giuliani
PERSON	Jameela Jamil
ORGANIZATION	NBCAsianAmerica
PERSON	Trump
PERSON	Rudy Giuliani He
ORGANIZATION	TqPq1Gl9Gd State
LOCATION	Oklahoma
LOCATION	Kansas
ORGANIZATION	Washington Redskins
PERSON	Trump
PERSON	Mueller
PERSON	Bam Mendiola
PERSON	Trump
PERSON	Rudy
PERSON	Rudy
PERSON	Rudy
PERSON	Meghan Markle
ORGANIZATION	NBCNewsWorld NEW
PERSON	Trump
LOCATION	North Korea
PERSON	Trump
PERSON	Mueller
PERSON	Trump
PERSON	Rudy Giuliani
LOCATION	AMERICA
PERSON	Mahmoud Abbas
PERSON	Trump
PERSON	Kelly Bolton McGahn
PERSON	Wray
ORGANIZATION	Adm
ORGANIZATION	Southwest
ORGANIZATION	FAA
ORGANIZATION	Southwest
LOCATION	China
LOCATION	US
ORGANIZATION	Bureau of Labor Statistics Rudy Giuliani
PERSON	Trump
PERSON	Stormy Daniels
PERSON	Giuliani
LOCATION	Hawaii
LOCATION	Kilauea
ORGANIZATION	Denver Post
PERSON	HodaKotb
ORGANIZATION	Redskins
ORGANIZATION	Redskins
LOCATION	Horn of Africa
LOCATION	Hawaii
LOCATION	Kilauea
PERSON	Rudy Giuliani
PERSON	Trump
PERSON	Stormy Daniels
PERSON	Giuliani
LOCATION	Hawaii
LOCATION	Hawaii
LOCATION	Kilauea
ORGANIZATION	Missouri Legislature
PERSON	Eric Greitens
PERSON	Steve Vladeck Trump
LOCATION	Hawaii
LOCATION	Kilauea
LOCATION	Florida
ORGANIZATION	U S State Department
PERSON	Kim Hak
PERSON	Kim Dong chul
PERSON	Tony Kim
LOCATION	Singapore
ORGANIZATION	Ikea
PERSON	Jack Jacobs John Kelly
PERSON	John Bolton
LOCATION	Myanmar
LOCATION	Bangladesh
PERSON	Rudy Giuliani
PERSON	Trump
PERSON	Giuliani
LOCATION	Saudi Arabia
ORGANIZATION	AyCZYHmtRZ Hawaii Electric Light
LOCATION	India
LOCATION	Iran
PERSON	Trump
ORGANIZATION	Facebook
LOCATION	Hawaii County
ORGANIZATION	Leilani Estates
LOCATION	Kilauea
LOCATION	Hawaii
ORGANIZATION	Academy of Motion Picture Arts and Sciences
PERSON	Bill
ORGANIZATION	U S Department of Commerce
LOCATION	Puerto Rico
ORGANIZATION	Air National Guard
LOCATION	Hawaii
LOCATION	Kilauea
LOCATION	Leilani Estates Video
PERSON	Jeffrey Wise
PERSON	Trump
PERSON	Stormy Daniels
ORGANIZATION	NBCNewsPictures Photos Mujeres de Mariachi Women
ORGANIZATION	NBCLeftField
LOCATION	Hawaii
LOCATION	Kilauea
ORGANIZATION	USGS
PERSON	Bill Cosby
PERSON	Camille
LOCATION	Pennsylvania
LOCATION	Chicago
PERSON	Steve Vladeck
PERSON	McConnell
PERSON	Trump
ORGANIZATION	Missouri Legislature
PERSON	Eric Greitens
ORGANIZATION	NFL
ORGANIZATION	Consumer Product Safety Commission CPSC
ORGANIZATION	Kroger
ORGANIZATION	Missouri Legislature
LOCATION	New Jersey
ORGANIZATION	Arizona Legislature
LOCATION	West Virginia
ORGANIZATION	Senate GOP
PERSON	Don Blankenship
LOCATION	Chinaperson
PERSON	Charlie Rose
ORGANIZATION	Securities and Exchange Commission
PERSON	Shawn Carter
PERSON	Conroy
PERSON	Meek Mill
LOCATION	Pennsylvania
ORGANIZATION	Pentagon
LOCATION	Djibouti
ORGANIZATION	U S
PERSON	Steve Vladeck Trump
PERSON	Robert Mueller
PERSON	Paul Ryan
PERSON	Rev Patrick Conroy
ORGANIZATION	House of Representati
ORGANIZATION	ASMR
PERSON	Ryan
PERSON	Conroy
ORGANIZATION	House
ORGANIZATION	Arizona Legislature
ORGANIZATION	NBCNews
PERSON	Cohen
PERSON	Charlie Rose
LOCATION	Chicago
ORGANIZATION	House
PERSON	Pat Conroy
PERSON	Meek Mill
LOCATION	Pennsylvania
ORGANIZATION	House
PERSON	Pat
ORGANIZATION	Nashville Fire Dept
LOCATION	Nashville
LOCATION	Nashville
ORGANIZATION	ATF
LOCATION	Opry Mills Mall
LOCATION	Nashville
LOCATION	Mills Mall
LOCATION	Nashville Tennessee
LOCATION	New Hampshire
PERSON	Trump Giuliani
ORGANIZATION	Scott Lemieux Liberals
PERSON	Trump
ORGANIZATION	Academy of Motion Picture Arts and Sciences
PERSON	Bill Cosby
ORGANIZATION	Roman Polanski
PERSON	Sec Sanders
ORGANIZATION	White House
PERSON	Trump
PERSON	Michael Cohen
ORGANIZATION	MSNBC White House
ORGANIZATION	FBI
ORGANIZATION	James Comey Bottom
PERSON	Trump
PERSON	Sarah Sanders
PERSON	Trump
PERSON	Michael Cohen
ORGANIZATION	White House
ORGANIZATION	Academy of Motion Picture Arts and Sciences
PERSON	Bill Cosby
ORGANIZATION	Roman Polanski
PERSON	Michael Cohen
ORGANIZATION	SEC
PERSON	Jay Z
ORGANIZATION	Rocawear
PERSON	Trump
PERSON	Rudy Giuliani
PERSON	Cohen
LOCATION	White House
PERSON	Michael Cohen
ORGANIZATION	NBCAsianAmerica RT
PERSON	Bill Cosby
PERSON	Camille
LOCATION	Pennsylvania
ORGANIZATION	MSNBC
PERSON	Trump
ORGANIZATION	White House
PERSON	Lois Ann Riess
PERSON	Trump
PERSON	Trump
LOCATION	White House
LOCATION	Mexico
ORGANIZATION	NBCLatino RT
PERSON	John Bolton
LOCATION	Washington
PERSON	Jack Jacobs
PERSON	Tesla
PERSON	Trump
PERSON	Trump
ORGANIZATION	IA Iran
PERSON	Trump
PERSON	Giuliani
PERSON	Trump
ORGANIZATION	House
PERSON	Trump
PERSON	Trump
PERSON	Rudy Giuliani
PERSON	Kim Jong
LOCATION	India
LOCATION	Guantanamo Bay
LOCATION	Saudi Arabia
PERSON	Trump
PERSON	Stormy Daniels
PERSON	Trump
PERSON	Michael Cohen
PERSON	Stormy Daniels Giuliani
LOCATION	Australia
PERSON	Malcolm Turnbull
LOCATION	France
PERSON	Trump
LOCATION	North Korea
PERSON	Trump
PERSON	Giuliani
PERSON	Cohen
PERSON	Trump
PERSON	Michael Cohen
PERSON	Stormy Daniels Giuliani
PERSON	Trump
ORGANIZATION	NRA
PERSON	Rudy Giuliani
PERSON	Trump
LOCATION	India
LOCATION	Philadelphia
ORGANIZATION	Starbucks
PERSON	Rudy Giuliani
PERSON	Trump
PERSON	Stormy Daniels
ORGANIZATION	Nine National Guard
ORGANIZATION	Puerto Rico National Guard
PERSON	Jack Jacobs John Kelly
PERSON	John Bolton
PERSON	Jeremy Bash
PERSON	Gina Haspel
LOCATION	America
PERSON	Trump
ORGANIZATION	NRA
LOCATION	Gaza
LOCATION	India
PERSON	Trump
PERSON	Michael Cohen
PERSON	Rudolph Giuliani
ORGANIZATION	F7lbbB98zc Cambridge Analytica
ORGANIZATION	SCL
LOCATION	Hungary
LOCATION	Switzerland
LOCATION	Armenia
ORGANIZATION	0CiwUEj5Df Human Rights Watch
LOCATION	Japan
ORGANIZATION	BX2YdjFqeb Cambridge Analytica
ORGANIZATION	SCL
ORGANIZATION	San Francisco Board of Supervisors
PERSON	Jacob Scott Goodwin
PERSON	DeAndre Harris
PERSON	George W Bush
ORGANIZATION	Washington City Council
PERSON	Thomas Jefferson
PERSON	Richard Nixon
PERSON	Bill Clinton
PERSON	Trump
PERSON	Rudy Giuliani
LOCATION	Luzon
PERSON	Trump
PERSON	Giuliani
ORGANIZATION	United
LOCATION	Philadelphia
ORGANIZATION	Starbucks
ORGANIZATION	NBCAsianAmerica
ORGANIZATION	Asian Pacific American Heritage Month
PERSON	Trump
PERSON	Trump
PERSON	Clinton
LOCATION	Russia
PERSON	Ty Cobb
PERSON	Karen Greenberg Haspel
ORGANIZATION	CIA
PERSON	Ralph Macchio
PERSON	Daniel
PERSON	William Zabka
PERSON	Johnny
PERSON	Jacob Goodwin
LOCATION	Charlottesville
LOCATION	Savannah Georgia
PERSON	Trump
ORGANIZATION	NASA
ORGANIZATION	House
PERSON	Trump
ORGANIZATION	PQHewXemxu State Department
LOCATION	North Korea
LOCATION	Savannah
ORGANIZATION	Boy Scouts of America
LOCATION	Iowa
LOCATION	China
PERSON	Trump
ORGANIZATION	Philadelphia Starbucks
LOCATION	Texas
ORGANIZATION	NBCOUT Chris Mohney Men
PERSON	Pompeo
ORGANIZATION	State
PERSON	Trump
ORGANIZATION	NBCLatino U S Air Force
ORGANIZATION	Air National Guard
PERSON	Trump
ORGANIZATION	Puerto Rico National Guard
PERSON	George W Bush
PERSON	Macron
ORGANIZATION	YEz6lFiuNs Cambridge Analytica
ORGANIZATION	SCL
ORGANIZATION	Pentagon
ORGANIZATION	White House
LOCATION	Russia
ORGANIZATION	NEW Cambridge Analytica
ORGANIZATION	Facebook
ORGANIZATION	Southwest Airlines
LOCATION	Cleveland
ORGANIZATION	United Airlines
PERSON	Trump
ORGANIZATION	Philadelphia Starbucks
PERSON	Trump
ORGANIZATION	DOJ
PERSON	Jeremy Bash
PERSON	Gina Haspel
ORGANIZATION	CIA
LOCATION	Puerto Rico
PERSON	Trump
PERSON	Mueller
LOCATION	Savannah Georgia
ORGANIZATION	Puerto Rico National Guard
LOCATION	Savannah Georgia
PERSON	Ty Cobb
PERSON	Kelly
PERSON	Ty Cobb
PERSON	Trump
ORGANIZATION	Press Sec Sanders
ORGANIZATION	Air National Guard
ORGANIZATION	Savannah Georgia Air Force
ORGANIZATION	Georgia National Guard
LOCATION	Savannah Georgia
LOCATION	Savannah
ORGANIZATION	NASA
PERSON	Pompeo
LOCATION	Japan
ORGANIZATION	NBCOUT
PERSON	Trump
PERSON	Pompeo
ORGANIZATION	Boy Scouts of America
PERSON	Jacob Goodwin
LOCATION	Charlottesville
PERSON	Jacob Scott Goodwin
PERSON	Tamera
PERSON	Scott Goodwin
LOCATION	Iowa
PERSON	George H W Bush
PERSON	Harold Bornstein
ORGANIZATION	NBC News
PERSON	Keith Schiller
LOCATION	California
PERSON	George W Bush
PERSON	Mueller
PERSON	Trump
ORGANIZATION	Waffle House
ORGANIZATION	Michigan State University
PERSON	Larry Nassar
PERSON	Rosenstein
ORGANIZATION	Justice Department
ORGANIZATION	House
PERSON	Daniel Nyikos
LOCATION	Berlin Wall
PERSON	Netanyhu
LOCATION	Tehran
PERSON	Kanye West
LOCATION	Hungary
ORGANIZATION	Council of Europe
LOCATION	Hungary
PERSON	Trump
LOCATION	Serbia
ORGANIZATION	Commissariat
PERSON	Trump
LOCATION	Russia
LOCATION	Serbia Hungary
PERSON	Rohollah Moh
PERSON	Mueller
PERSON	Trump
PERSON	WWmuiTKNAR Rohollah Mohammadi
LOCATION	Europe
LOCATION	Iran
LOCATION	Afghanistan
ORGANIZATION	Michigan State University
PERSON	Larry Nassar
ORGANIZATION	NASA
LOCATION	Hungary
LOCATION	Serbia
LOCATION	Hungary
PERSON	Trump
LOCATION	Hungary
PERSON	Jillian York
ORGANIZATION	Facebook
PERSON	Trump
LOCATION	Kanye West
LOCATION	Armenia
LOCATION	Israel
LOCATION	Iran
PERSON	Franklin Graham
LOCATION	Vatican
ORGANIZATION	Catholic Church
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
ORGANIZATION	Apple
PERSON	Jhoon Rhee
PERSON	Taekwondo
LOCATION	United States
ORGANIZATION	Department of Justice
ORGANIZATION	Michigan State University
PERSON	Larry Nassar
LOCATION	Israel
ORGANIZATION	SbV5xJYVh4 Facebook
PERSON	Tina Fey
PERSON	Christ
ORGANIZATION	NBCOUT Facebook
PERSON	Mark Zuckerberg
ORGANIZATION	0nGMafLvEn Facebook
PERSON	Rod Rosenstein
ORGANIZATION	Justice Department
ORGANIZATION	House
LOCATION	Parkland Florida
PERSON	Harold Bornstein
ORGANIZATION	United Airlines
ORGANIZATION	CNBC
ORGANIZATION	Boston University
PERSON	Noah Berlatsky Sherlock Holmes
ORGANIZATION	NBCNewsTHINK Special
PERSON	Robert Mueller
PERSON	Trump
PERSON	Sabrina Vega
PERSON	Bela
PERSON	Martha Karolyi
ORGANIZATION	NBCAsianAmerica
ORGANIZATION	Asian Pacific American Heritage Month
ORGANIZATION	Time
PERSON	Kelly
LOCATION	District of Columbia
ORGANIZATION	Arizona Educators United
PERSON	Noah Karvelis
PERSON	Harold Bornstein
PERSON	Trum
ORGANIZATION	Environmental Protection Agency
PERSON	John McCain
ORGANIZATION	Senate
PERSON	Mike Pence
PERSON	Joe Arpaio
PERSON	Christ
LOCATION	Beverly Hills
PERSON	Teddi Mellencamp
LOCATION	Hollywood
PERSON	Tony
PERSON	George Pell
LOCATION	Australia
PERSON	Noah Berlatsky Sherlock Holmes
ORGANIZATION	NBCNewsTHINK Facebook
LOCATION	Puerto Rico
PERSON	Pompeo
ORGANIZATION	State
ORGANIZATION	UOlXj4HOC4 Conde Nast
ORGANIZATION	Apple
PERSON	AG Rosenstein
ORGANIZATION	Justice Department
ORGANIZATION	House
LOCATION	Afghanistan
ORGANIZATION	AFP
PERSON	Shah Marai
LOCATION	Toronto
PERSON	Chris Mohney
ORGANIZATION	NBCNewsTHINK Elite
PERSON	Sabrina Vega
ORGANIZATION	Karolyis
PERSON	Trump
PERSON	Trump
ORGANIZATION	Dept of Justice
LOCATION	Scotland
ORGANIZATION	NBCNewsWorld
PERSON	Jhoon Rhee
ORGANIZATION	American Taekwondo
PERSON	Trump
PERSON	Trump
ORGANIZATION	Press Sec Sanders
ORGANIZATION	White House
ORGANIZATION	Facebook
PERSON	Trump
LOCATION	North Korea
ORGANIZATION	WATCH Facebook
LOCATION	Pennsylvania
ORGANIZATION	Penn State Univ
PERSON	Franklin Graham
PERSON	Billy Graham
ORGANIZATION	EPA
ORGANIZATION	EPA
PERSON	Pruitt
PERSON	Pompeo
ORGANIZATION	State Department
PERSON	Trump
ORGANIZATION	Facebook
ORGANIZATION	Federal Protective Service
ORGANIZATION	EPA
PERSON	Netanyahu
LOCATION	Iran
PERSON	Trump
PERSON	Trump
PERSON	Trump
PERSON	Trump
ORGANIZATION	EPA
PERSON	Michelle Wolf
PERSON	Billy Graham
ORGANIZATION	Time
PERSON	Kelly
LOCATION	America
LOCATION	West Virginia
LOCATION	America
LOCATION	California
ORGANIZATION	Golden State Killer
PERSON	Stormy Daniels
PERSON	Trump
LOCATION	Vatican
ORGANIZATION	Catholic Church
ORGANIZATION	White House
PERSON	Mueller
PERSON	Trump
PERSON	Netanyahu
LOCATION	South Korea
LOCATION	Pyongyang
LOCATION	North Korea
LOCATION	Israel
LOCATION	Iran
ORGANIZATION	Internatio
ORGANIZATION	JBMLa7KSKI RT NBCAsianAmerica NBC Asian America
LOCATION	Asian Pacific America
PERSON	Abdul Majid
PERSON	Michelle Wolf
LOCATION	Mexico
LOCATION	Scotland
LOCATION	Sao Paulo Brazil
PERSON	Mueller
PERSON	Trump
LOCATION	Russia
PERSON	James Comey
PERSON	Benjamin Netanyahu
LOCATION	Scotland
ORGANIZATION	World Health Organization
ORGANIZATION	White House
PERSON	John Kelly
PERSON	Trump
LOCATION	Scotland
PERSON	Nicola Sturgeon
PERSON	Franklin Graham
LOCATION	Afghanistan
ORGANIZATION	AFP
PERSON	Shah Marai
LOCATION	South Korea
LOCATION	Pyongyang
LOCATION	Scotland
LOCATION	Scotland
PERSON	Benjamin Netanyahu
LOCATION	Scotland
PERSON	George Pell
LOCATION	Vatican
ORGANIZATION	Catholic Church
LOCATION	South Korea
LOCATION	Pyongyang
LOCATION	North Korea
LOCATION	Mexico
PERSON	Noah Berlatsky Incel
PERSON	Don
PERSON	Joanna Coles
LOCATION	North Korea
PERSON	Patrick Gavin
LOCATION	Americas
LOCATION	Caribbean
ORGANIZATION	White House
LOCATION	Europea
ORGANIZATION	TSA
PERSON	Steven Spielberg
LOCATION	West Side Story
LOCATION	California
ORGANIZATION	State
LOCATION	Mexico
LOCATION	United States
LOCATION	California
ORGANIZATION	Golden State Killer
PERSON	Stormy Daniels
PERSON	Trump
PERSON	Jay Chandrasekhar Nixon
ORGANIZATION	New York Times
PERSON	Robert Mueller
LOCATION	Oklahoma
ORGANIZATION	LGBTQ
LOCATION	Nashville
LOCATION	Waffle House
PERSON	Rebekah
LOCATION	AMERICA
ORGANIZATION	Hollywood Walk of Fame
PERSON	Michelle Wolf
ORGANIZATION	White House
PERSON	Ashley Judd
PERSON	Harvey Weinstein
PERSON	Thomas Homan
ORGANIZATION	U S Immigration and Customs Enforcement
PERSON	Trump
ORGANIZATION	White House
PERSON	John Kelly
ORGANIZATION	State
PERSON	Mike Pompeo
LOCATION	Israel
LOCATION	Iran
LOCATION	Iran
LOCATION	America
LOCATION	West Virginia
LOCATION	America
ORGANIZATION	White House
LOCATION	Canada Mexico
ORGANIZATION	Hollywood Walk of Fame
PERSON	Emile Wickham
LOCATION	Arizona Capitol
ORGANIZATION	Arizona
LOCATION	Montgomery
PERSON	Noah Berlatsky Incels
PERSON	Ashley Judd
PERSON	Harvey Weinstein
ORGANIZATION	ESPN
ORGANIZATION	Disney
ORGANIZATION	Senate
PERSON	Mitch McConnell
ORGANIZATION	FEC
PERSON	Trump
LOCATION	Europe
PERSON	Joann
LOCATION	Miami
PERSON	Trump
LOCATION	White House
PERSON	Chris Thomas
LOCATION	Russia
PERSON	Thomas Homan
ORGANIZATION	ASMR
LOCATION	Oklahoma
ORGANIZATION	NBCOUT RT NBCNewsPictures Photos Slain
LOCATION	Afghanistan
PERSON	KpnQLEjRhi Shah Marai
LOCATION	AMERICA
LOCATION	Russia
PERSON	Patrick Gavin Michelle Wolf
ORGANIZATION	White House
ORGANIZATION	White House
PERSON	Kelly
PERSON	Kelly
ORGANIZATION	White House
PERSON	Kelly
ORGANIZATION	White House
PERSON	Kelly
PERSON	John Kelly
PERSON	John Kelly
PERSON	Trump
PERSON	White
LOCATION	Americas
LOCATION	Caribbean
ORGANIZATION	MSNBC
PERSON	Joseph Cirincione
PERSON	Macron
LOCATION	Iran
PERSON	Netanyahu
LOCATION	Iran
ORGANIZATION	NBCNewsWorld U S agency
ORGANIZATION	U S Mexico
ORGANIZATION	NBCNewsMACH RT NBCNews JUST IN Stormy Daniels
PERSON	Trump
ORGANIZATION	VuxP1OzUwL RT NBCPolitics White House
PERSON	Trump
PERSON	Macron
LOCATION	Syria
ORGANIZATION	Iran Civil
LOCATION	California
ORGANIZATION	state
ORGANIZATION	NBCAsianAmerica RT MSNBC
PERSON	Trump
LOCATION	North Korea
LOCATION	Singapore
ORGANIZATION	DMZ
PERSON	Trump
PERSON	Pres Buhari
PERSON	Stormy Daniels
PERSON	Trump
PERSON	Trump
PERSON	Buhari
ORGANIZATION	White House
ORGANIZATION	Hollywood
LOCATION	China
PERSON	Sophia Nelson R Kelly
PERSON	Bill Cosby
LOCATION	Cincinnati
PERSON	Kyle Plush
LOCATION	Finland
PERSON	Anti Trump
PERSON	Kelly
LOCATION	Afghanistan
PERSON	Bill Cosby
LOCATION	North Korea
PERSON	Kim Jong
PERSON	Trump
PERSON	Moon
LOCATION	South Korea
PERSON	Moon
PERSON	Trump
PERSON	Trump
LOCATION	France
LOCATION	Syria
