type	entity
ORGANIZATION	FBI
ORGANIZATION	Fox News
PERSON	Laura Ingraham
ORGANIZATION	Ingraham Angle
PERSON	Tammy Duckworth
ORGANIZATION	FBI
PERSON	Michael Cohen
LOCATION	New York
LOCATION	Los Angeles
PERSON	Mueller
PERSON	Stormy Daniels
ORGANIZATION	US Attorney s Office
LOCATION	New York
PERSON	Mueller
ORGANIZATION	FBI
LOCATION	New York
LOCATION	New York
PERSON	Trump
LOCATION	Manhattan
PERSON	Michael Cohen
ORGANIZATION	FBI
PERSON	Michael Cohen Pres Trump
ORGANIZATION	New York Times
PERSON	Nikki Haley
ORGANIZATION	UN Security Council
PERSON	Tammy Duckworth D IL
ORGANIZATION	KLjDFjxvAV U N Security Council
LOCATION	Syria
LOCATION	Toledo
PERSON	Saddam Hussein
LOCATION	Iraq
PERSON	John Kelly
ORGANIZATION	EPA
PERSON	Pruitt
LOCATION	White House
PERSON	PressSec
ORGANIZATION	White House
ORGANIZATION	Giants
PERSON	Hailey
LOCATION	Arizona
PERSON	Doug Ducey
ORGANIZATION	National Guard
LOCATION	Mexico
PERSON	Trump
PERSON	Donald Trump
LOCATION	Panama
PERSON	Sean Hannity
ORGANIZATION	ABC
PERSON	Jimmy Kimmel
ORGANIZATION	Google
ORGANIZATION	Cambridge Analytica
ORGANIZATION	Facebook
PERSON	Bill Nelson
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
PERSON	Bill Cosby
ORGANIZATION	Facebook
PERSON	Tony Robbins
PERSON	Pres Trump
LOCATION	Syria
LOCATION	Syria
LOCATION	China
PERSON	Xi Jinping
LOCATION	China
LOCATION	Russia
LOCATION	Syria
LOCATION	Iran
PERSON	Trump
LOCATION	Dubai
ORGANIZATION	Navy
LOCATION	Pearl Harbor
ORGANIZATION	American Airlines
PERSON	Elton John
LOCATION	Syria
PERSON	Assad
ORGANIZATION	U S Defense
PERSON	James Mattis
ORGANIZATION	Chevy Camaro General Motors
ORGANIZATION	Facebook
PERSON	Trump
ORGANIZATION	Facebook ads Mozilla
PERSON	Trump
PERSON	Trump
LOCATION	China
PERSON	Elton John
PERSON	Tony Robbins
PERSON	Mark Zuckerberg
ORGANIZATION	Congressional
ORGANIZATION	General Motors
LOCATION	America
PERSON	Patrick Reed
LOCATION	Montgomery Alabama
PERSON	Trump
ORGANIZATION	U N Security Council
LOCATION	Syria
ORGANIZATION	Pentagon
PERSON	Mark Zuckerberg
ORGANIZATION	congress
ORGANIZATION	Cambridge Analytica
PERSON	Chuck McCann
PERSON	Tony Robbins
ORGANIZATION	U S National Guard on Mexico Border
LOCATION	Iran
PERSON	Bill Cosby
LOCATION	New York City
LOCATION	Trump Tower
LOCATION	Saskatchewan Canada
LOCATION	New York
PERSON	Mark Zuckerberg
ORGANIZATION	Congress
ORGANIZATION	Facebook
ORGANIZATION	Cambridge Anal
ORGANIZATION	GINx04Btbi White house
LOCATION	North Korea
PERSON	Kim Jong Un
PERSON	Trump
LOCATION	Syria
LOCATION	Syria
PERSON	Mark Zuckerberg
PERSON	Sandy Parakilas
PERSON	Trump
LOCATION	Syria
LOCATION	Syria
LOCATION	Syria Russia
LOCATION	Israel
ORGANIZATION	Howard University
ORGANIZATION	CaFW7YDIVs Transcript Treasury
PERSON	Steven Mnuchin
PERSON	John Kennedy
ORGANIZATION	Face the Nation
PERSON	Steve Spurrier
LOCATION	Iran
PERSON	Mark Zuckerberg
ORGANIZATION	Facebook
ORGANIZATION	AG
PERSON	Al Sharpton
LOCATION	West
ORGANIZATION	Blake Farenthold
PERSON	Jimmy Kimmel
PERSON	Sean Hannity
ORGANIZATION	House Oversight Committee
PERSON	Scott Pruitt
LOCATION	Miami
PERSON	Chuck McCann
LOCATION	Ohio
PERSON	Tina Fey
LOCATION	Broadway
ORGANIZATION	I4nA5uShCO Facebook
LOCATION	Indianapolis
PERSON	Zuckerberg
PERSON	John Kennedy
ORGANIZATION	Facebook
LOCATION	New York City
ORGANIZATION	Chelsea Hotel
LOCATION	Fort Campbell
PERSON	Trump
PERSON	Robert Mueller
PERSON	Joe Kennedy III
LOCATION	Syria
LOCATION	Oklahoma
PERSON	Trump
ORGANIZATION	DOJ
ORGANIZATION	Pentagon
LOCATION	Pittsburgh
PERSON	Trump
ORGANIZATION	National Guard
ORGANIZATION	Cambridge Analytica
LOCATION	South Dakota
ORGANIZATION	Easter Bunny
PERSON	Laura Ingraham
ORGANIZATION	Fox News
PERSON	Gabby Giffords
LOCATION	Illinois
PERSON	Steve Mnuchin
LOCATION	China
LOCATION	Rockford Illinois
ORGANIZATION	Harvard
PERSON	Oprah
LOCATION	Alabama
LOCATION	Trump Tower
PERSON	Mary Beth Lloyd
LOCATION	North Korea
PERSON	Kim Jong
LOCATION	Trump Tower
PERSON	Andy Warhol
PERSON	Oprah Winfrey
LOCATION	Montgomery Ala
PERSON	Bernie Taupin Elton John
PERSON	Jimmy Kimmel
PERSON	Sean Hannity
LOCATION	Indianapolis
PERSON	Tina Fey
LOCATION	Broadway
PERSON	Antonio Banderas
PERSON	Pablo Picasso
PERSON	Douma
PERSON	Joe Kennedy
LOCATION	Berlin
PERSON	Mark Zuckerberg
ORGANIZATION	Facebook
PERSON	Ben Cardin
LOCATION	Syria
PERSON	Steve Mnuchin
LOCATION	China
LOCATION	California
PERSON	Zuckerberg
PERSON	John Kennedy
ORGANIZATION	Facebook
PERSON	John Kennedy
ORGANIZATION	FaceTheNation
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
ORGANIZATION	Congress Cambri
LOCATION	Trump Tower
LOCATION	New York
PERSON	Trump
PERSON	Assad
PERSON	Putin
LOCATION	Syria
PERSON	Laura Ingraham
ORGANIZATION	Fox News
PERSON	David Hogg
LOCATION	Florida
LOCATION	Trump Tower
LOCATION	Syria
LOCATION	Florida
LOCATION	Puerto Rico
ORGANIZATION	FEMA
LOCATION	Syria
PERSON	Al Sharpton
PERSON	Joe Kennedy
ORGANIZATION	Blake Farenthold
ORGANIZATION	Smithsonian
LOCATION	Northern California
LOCATION	Gaza
ORGANIZATION	EPA
PERSON	Scott Pruitt
LOCATION	China
LOCATION	Pittsburgh
ORGANIZATION	Howard University
ORGANIZATION	LAPD
ORGANIZATION	AG
ORGANIZATION	PetSmart
ORGANIZATION	House Oversight Committee
PERSON	Scott Pruitt
ORGANIZATION	Smithsonian
LOCATION	New York City
ORGANIZATION	Chelsea Hotel
PERSON	Trump
PERSON	John Kelly
LOCATION	Ohio
LOCATION	Tennessee
LOCATION	South Carolina
ORGANIZATION	House
ORGANIZATION	WRfSjQEDCT Carolina Panthers
PERSON	Thomas Davis
LOCATION	Maine
PERSON	Hart
PERSON	Blake Shelton
PERSON	Gabby Giffords
ORGANIZATION	AxpeeHsbef Homeland Security
LOCATION	Trump Tower
LOCATION	Maine
LOCATION	Trump Tower
PERSON	Todd Brassner
ORGANIZATION	fU0jtFvX6x Carolina Panthers
PERSON	Thomas Davis
PERSON	Sean Hannity
PERSON	Jimmy Kimmel
PERSON	Melania Trump
LOCATION	Miami
ORGANIZATION	EPA
PERSON	Scott Pruitt
LOCATION	Los Angeles
LOCATION	New York City
ORGANIZATION	Chelsea Hotel
ORGANIZATION	House Oversight Committee
PERSON	Scott Pruitt
LOCATION	Oklahoma
PERSON	Steve Spurrier
LOCATION	Orlando
ORGANIZATION	Alliance of American Football
LOCATION	California
LOCATION	West Coast
LOCATION	California
LOCATION	Trump Tower
ORGANIZATION	Easter Bunny
ORGANIZATION	FDNY
LOCATION	Trump Tower
ORGANIZATION	FDNY
PERSON	Blake Shelton
PERSON	Gabby Giffords
ORGANIZATION	Facebook
ORGANIZATION	PNSly4Ea0h Homeland Security
PERSON	Sean Hannity
PERSON	Jimmy Kimmel
PERSON	Melania Trump
PERSON	Trump
LOCATION	Trump Tower
LOCATION	Trump Tower
PERSON	Marsha Brantley
PERSON	Trump
ORGANIZATION	National Guard
LOCATION	Florida
ORGANIZATION	House Oversight Committee
ORGANIZATION	EPA
PERSON	Scott Pruitt
LOCATION	Northern California
LOCATION	Oklahoma
LOCATION	Kansas
LOCATION	Missouri
LOCATION	Toronto
PERSON	Mike
LOCATION	Florida
ORGANIZATION	Rev Al Sharpton
LOCATION	Canada
LOCATION	Pennsylvania
ORGANIZATION	Saskatchewan Junior Hockey League
ORGANIZATION	Broncos
ORGANIZATION	UDDqKzYIBC Will Blake Farenthold
LOCATION	Gaza
LOCATION	Muenster Germany
LOCATION	Muenster Germany
LOCATION	Rockford Illinois
PERSON	Trump
LOCATION	Dubai
LOCATION	Pittsburgh
LOCATION	Muenster Germany
LOCATION	Fort Campbell
LOCATION	Kentucky
ORGANIZATION	GxmalhEIhv MORE Police
LOCATION	Muenster
PERSON	Trump
PERSON	Robert Mueller
ORGANIZATION	CBS
LOCATION	Muenst
LOCATION	Berlin
PERSON	Anna Noryskiewicz
ORGANIZATION	Gabby Giffords Republican U S Rep
PERSON	Ralph Norman
LOCATION	Germany
LOCATION	Muenster
LOCATION	Oklahoma
ORGANIZATION	EPA
PERSON	Scott Pruitt
ORGANIZATION	White House
PERSON	Steve Spurrier
ORGANIZATION	Alliance of American Football
LOCATION	California
LOCATION	Western Canada
LOCATION	Minneapolis
LOCATION	Atlantic
PERSON	Steve Spurrier
LOCATION	Orlando
ORGANIZATION	Alliance of American Football
LOCATION	Gaza Israel
PERSON	Steve Spurrier
ORGANIZATION	Orlando Florid
ORGANIZATION	Easter Bunny
LOCATION	California
ORGANIZATION	Mariners
PERSON	James Paxton
PERSON	Lin Manuel Miranda
LOCATION	Waze
ORGANIZATION	Chattanooga Easter
PERSON	Alison Krauss Brad Paisley
PERSON	Johnny Cash
ORGANIZATION	EPA
PERSON	Scott Pruitt
LOCATION	Northern California
LOCATION	Tennessee
PERSON	Trump
ORGANIZATION	White House
ORGANIZATION	PetSmart
PERSON	Menendez
ORGANIZATION	ValuJet
ORGANIZATION	FBI
PERSON	Tina Fey
LOCATION	Broadway
ORGANIZATION	MMA
PERSON	Conor McGregor
PERSON	Daniel Day Lewis
LOCATION	Illinois
PERSON	RudBhiOPKq Hart
PERSON	HYiUeyR8pU Trump
PERSON	John Kelly
ORGANIZATION	F6ttWnRutA Facebook
LOCATION	Northern California
ORGANIZATION	EPA
PERSON	Scott Pruitt
LOCATION	Tennessee
PERSON	Trump
ORGANIZATION	White House
PERSON	Menendez
ORGANIZATION	Howard University
ORGANIZATION	ValuJet
ORGANIZATION	FBI
LOCATION	Washington
LOCATION	New York
LOCATION	Penn
PERSON	Sean Penn
PERSON	Robin Wright
LOCATION	Nebraska
LOCATION	Ohio
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
LOCATION	California
LOCATION	Arizona
LOCATION	Texas
ORGANIZATION	National Guard
ORGANIZATION	U S Mexico
ORGANIZATION	ValuJet
ORGANIZATION	FBI
LOCATION	Texas
LOCATION	Texas
ORGANIZATION	National Guard
LOCATION	Mexico
LOCATION	Southern California
LOCATION	Malibu
PERSON	Steve Mnuchin
LOCATION	China
LOCATION	Southern California
LOCATION	Florida
ORGANIZATION	FBI
LOCATION	Southern California
LOCATION	Malibu
PERSON	Mark Zuckerberg
ORGANIZATION	Facebook Adverti
PERSON	Trump
LOCATION	Beijing
LOCATION	China
LOCATION	Florida
PERSON	Jeff Sessions
LOCATION	United States
PERSON	Sean Hannity
PERSON	Jimmy Kimmel
PERSON	Melania Trump
PERSON	Blake Farenthold
LOCATION	Texas
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
LOCATION	Ohio
ORGANIZATION	Facebook
PERSON	Mark Zuckerberg
LOCATION	Massachusetts
PERSON	Trump
LOCATION	China
ORGANIZATION	UFC
PERSON	Conor McGregor
LOCATION	NYC
ORGANIZATION	University of Chicago
LOCATION	Penn
LOCATION	China
LOCATION	South Carolina
ORGANIZATION	House
PERSON	Trump
PERSON	Scott Pruitt
ORGANIZATION	EPA
PERSON	Trump
PERSON	Trump
LOCATION	China
LOCATION	China
LOCATION	Russia
PERSON	Pres Trump
LOCATION	Russia
ORGANIZATION	PressSec
PERSON	H R McMaster
ORGANIZATION	White House
ORGANIZATION	White House
PERSON	Putin
ORGANIZATION	cOTdkLIKtJ Facebook
PERSON	Jane Rosenthal
PERSON	Robert De Niro
LOCATION	Russia
LOCATION	Puerto Rico
ORGANIZATION	FEMA
ORGANIZATION	Pgx0ZP2VnP Hamilton
PERSON	Lin_Manuel
ORGANIZATION	CDC
PERSON	Nasim Aghdam
LOCATION	Oregon
PERSON	Kate Brown
PERSON	Trump
ORGANIZATION	National Guard
ORGANIZATION	MMA
PERSON	Conor McGregor
LOCATION	New York
PERSON	Lin Manuel Miranda
ORGANIZATION	Seattle Mariners
PERSON	James Paxton
LOCATION	Minnesota
LOCATION	Utah
ORGANIZATION	OMB
PERSON	Mick Mulvaney
PERSON	Menendez
LOCATION	Beverly Hills
LOCATION	China
PERSON	Tru
LOCATION	China
PERSON	Trump
PERSON	Trump
PERSON	Putin
ORGANIZATION	Facebook
LOCATION	Britain
PERSON	Trump
ORGANIZATION	White House
ORGANIZATION	Labor Department
LOCATION	Tennessee
ORGANIZATION	Smithsonian
LOCATION	Los Angeles
LOCATION	Waze
PERSON	Joe Kennedy III
LOCATION	Michigan
ORGANIZATION	Michigan State University
PERSON	Trump
LOCATION	China
LOCATION	Russia
LOCATION	Moscow
LOCATION	Los Angeles
LOCATION	Waze
ORGANIZATION	U S House
LOCATION	Montgomery Alabama
PERSON	Trump
LOCATION	China
ORGANIZATION	GOP
LOCATION	Southern California
LOCATION	Northern California
PERSON	Sergei Skripal
PERSON	Yulia
LOCATION	New York City
ORGANIZATION	YouTube
LOCATION	California
ORGANIZATION	Facebook COO Sheryl Sandberg
PERSON	Trump
ORGANIZATION	EPA
PERSON	Scott Pruitt
PERSON	Trump
PERSON	Trump
ORGANIZATION	National Guard
LOCATION	Mexico
PERSON	Trump
LOCATION	China
PERSON	Trump
PERSON	John Kelly
ORGANIZATION	MMA
PERSON	Conor Mcgregor
LOCATION	New York
ORGANIZATION	Barclays Cen
PERSON	John Carter
LOCATION	China
PERSON	Trump
ORGANIZATION	Facebook
LOCATION	Atlantic
LOCATION	Milwaukee
ORGANIZATION	zZKGl9JVEp Facebook
LOCATION	Australia
LOCATION	South Korea
PERSON	Trump
ORGANIZATION	MMA
PERSON	Conor Mcgregor
ORGANIZATION	Disneyland
ORGANIZATION	House
ORGANIZATION	Facebook
ORGANIZATION	Adm Winnefeld
ORGANIZATION	National Guard
LOCATION	Mexico
LOCATION	Syria
LOCATION	Illinois
LOCATION	China
LOCATION	Long Island
PERSON	Mueller
LOCATION	Russia
LOCATION	Nevada
LOCATION	Russia
LOCATION	Britain
LOCATION	Salisbury
ORGANIZATION	Fleetwood Mac
LOCATION	California
PERSON	Nasim Aghdam
ORGANIZATION	EPA
PERSON	Scott Pruitt
ORGANIZATION	VxcZGZzzTt Von Miller Denver Broncos
PERSON	Hart
ORGANIZATION	EPA
ORGANIZATION	Scott Pruitt Report
LOCATION	Illinois
PERSON	Paul Manafort
ORGANIZATION	Delta Air Lines
LOCATION	Russia
LOCATION	Moscow
PERSON	Trump
LOCATION	Philadelphia
ORGANIZATION	UFC
ORGANIZATION	MMA
PERSON	Conor McGregor
ORGANIZATION	Facebook
PERSON	Sheryl Sandberg
PERSON	Mark Zuckerberg
ORGANIZATION	CDC
PERSON	Timothy Cunningham
LOCATION	Georgia
PERSON	John Carter
PERSON	Samantha Dravis
ORGANIZATION	Environmental Protection Agency
ORGANIZATION	Office of Po
LOCATION	Southern California
ORGANIZATION	CBS News
LOCATION	Democratic Republic of the Congo
ORGANIZATION	CDC
LOCATION	Russia
LOCATION	Moscow
ORGANIZATION	Air Force
LOCATION	Nevada
LOCATION	Georgia
ORGANIZATION	EPA
PERSON	Scott Pruitt
PERSON	White House Trump
ORGANIZATION	UFC
PERSON	Conor McGregor
ORGANIZATION	Barclays Cen
PERSON	Trump
ORGANIZATION	EPA
PERSON	Scott Pruitt
PERSON	Scott
PERSON	Scott Pruitt
LOCATION	Brooklyn
PERSON	Pres Trump
PERSON	Micha
LOCATION	Tennessee
PERSON	Johnny Valiant
ORGANIZATION	Southern California USGS
LOCATION	Brooklyn
LOCATION	Disneyland
ORGANIZATION	EPA
PERSON	Scott Pruitt
PERSON	Pres Trump
ORGANIZATION	U S Mexico
PERSON	Trump
LOCATION	California
ORGANIZATION	NAFTA
LOCATION	Mexico
LOCATION	Canada
PERSON	Trump
PERSON	Trump
LOCATION	West Virginia
PERSON	Joe Manchin
PERSON	Trump
LOCATION	West Virginia
PERSON	Trump
LOCATION	West Virginia
LOCATION	Michigan
ORGANIZATION	Nestle
LOCATION	Minneapolis
ORGANIZATION	CDC
PERSON	Timothy Cunningham
LOCATION	Georgia
LOCATION	Atlantic
LOCATION	Philadelphia
LOCATION	Lake Ontario
PERSON	Samantha Dravis
ORGANIZATION	EPA
ORGANIZATION	Office of Policy
ORGANIZATION	CBS Ne
LOCATION	Washington
LOCATION	Georgia
ORGANIZATION	Australian Federal Police
ORGANIZATION	LVvo89NmaV Startup
PERSON	Michelle Obama
LOCATION	Boston
LOCATION	Australia
LOCATION	San Francisco
ORGANIZATION	Fort Worth Police
LOCATION	Syria
LOCATION	Oklahoma
LOCATION	Russia
ORGANIZATION	Facebook
ORGANIZATION	CBS
PERSON	Jim Nantz
LOCATION	Augusta Georgia Tiger Woods
ORGANIZATION	Democratic Party
ORGANIZATION	Republican Party
ORGANIZATION	CBS News
LOCATION	Democratic Republic of Congo
LOCATION	Austin
ORGANIZATION	EPA
PERSON	Scott Pruitt
ORGANIZATION	California Toyota
LOCATION	Mexico
PERSON	Pres Trump
ORGANIZATION	National Guard
PERSON	Trump
PERSON	David Smith
ORGANIZATION	Toyota
LOCATION	California
ORGANIZATION	Toyota
LOCATION	Russia
PERSON	Martin Luther King Jr
LOCATION	Calif
ORGANIZATION	Sinclair Broadcast Group
PERSON	Salman Khan
LOCATION	China
LOCATION	Beijing
LOCATION	China
PERSON	Nasim Aghdam
ORGANIZATION	YouTube
LOCATION	California
PERSON	Mark Zuckerberg
PERSON	Trump
ORGANIZATION	National Guard
ORGANIZATION	Central Michigan University
PERSON	Mark Zuckerberg
ORGANIZATION	Facebook
LOCATION	Russia
ORGANIZATION	Toyota
PERSON	Chip Reid
ORGANIZATION	National Guard
PERSON	John Blackstone
PERSON	Scott Pruitt
PERSON	Trump
ORGANIZATION	EPA
LOCATION	Utah
PERSON	Trump
LOCATION	Syria
ORGANIZATION	CMU
PERSON	Scott Pruitt Trump
ORGANIZATION	EPA
LOCATION	North Korea
PERSON	Verne Troyer
LOCATION	Los Angeles
ORGANIZATION	Ford Escape
LOCATION	China
PERSON	Hart
LOCATION	Chicago
PERSON	Mark Zuckerberg
ORGANIZATION	Facebook
LOCATION	Daytona Beach
ORGANIZATION	Robert Downey Jr Avengers
ORGANIZATION	SubXyLfb9a New York Auto Show
LOCATION	Utah
ORGANIZATION	EPA
PERSON	Scott Pruitt
ORGANIZATION	Ford Escape
PERSON	Hart
LOCATION	Britain
LOCATION	Salisbury
ORGANIZATION	Smucker
ORGANIZATION	Ainsworth Pet Nutrition
PERSON	Rachael Ray
PERSON	Forrest Curry
LOCATION	Fort Worth
PERSON	Jack Nicklaus
PERSON	Gary
ORGANIZATION	CBS News
PERSON	Bill Plante
PERSON	Martin Luther King Jr
LOCATION	China
PERSON	Kelli Rowlette
LOCATION	Iowa
ORGANIZATION	A9kFhgEVfl Facebook
PERSON	Mark Zuckerberg
PERSON	Trump
ORGANIZATION	National Guard
LOCATION	Mexico
ORGANIZATION	Facebook
