type	entity
PERSON	Edwyna Gilbert
PERSON	J Franklin Jameson
PERSON	Friedrich Katz
PERSON	Joan Kelly
PERSON	Waldo G Leland Prize Littleton Griswold
PERSON	Helen amp Howard R Marraro Prize George
PERSON	James A Rawley
PERSON	James Harvey Robinson
PERSON	Nancy Lyman
PERSON	Dorothy Rosenberg
PERSON	Theodore Roosevelt Woodrow Wilson
PERSON	Roy Rosenzweig
PERSON	Albert J Beveridge Grant Michael Kraus
ORGANIZATION	Research Grant Littleton Griswold Research Grant Bernadotte
PERSON	Schmitt Grant J Franklin Jameson
PERSON	Herbert Baxter Adams
ORGANIZATION	AHA Council Annual Meeting Travel Grant Recipients Troyer Steele Anderson
PERSON	Eugene Asher
PERSON	Jerry Bentley
PERSON	Jerry Bentley
PERSON	Albert J Beveridge
PERSON	Albert J Beveridge Grant
PERSON	Paul Birdsall
PERSON	James Henry
PERSON	Albert B Corey
PERSON	Raymond J Cunningham
PERSON	John H Dunning
PERSON	John K Fairbank
PERSON	Morris
PERSON	Leo Gershoy
PERSON	William
PERSON	Edwyna Gilbert
PERSON	Gutenberg
PERSON	Franklin Jameson
PERSON	Franklin Jameson
PERSON	Friedrich Katz
PERSON	Joan Kelly
PERSON	Martin
ORGANIZATION	Klein Prize Recipients Michael Kraus Research Grant Recipients Waldo G Leland Prize Recipients Littleton Griswold Grant Recipients Littleton Griswold
PERSON	Helen amp Howard R Marraro
PERSON	James
PERSON	James Harvey Robinson
PERSON	Nancy Lyman
PERSON	Theodore Roosevelt Woodrow Wilson
PERSON	Dorothy Rosenberg
PERSON	Dorothy Rosenberg
PERSON	Roy Rosenzweig
PERSON	Bernadotte Schmitt Grant
ORGANIZATION	Life Members Donors
ORGANIZATION	Governance Council Divisions Committees Pacific Coast Branch Constitution
ORGANIZATION	Association Reports of Committees and Divisions Affiliated Societies Affiliated Society Meetings AHA History and Archives Brief History of the AHA Annual Reports Historical Archives Presidential Addresses GI
ORGANIZATION	American Historical Association
ORGANIZATION	The American Historical Association
ORGANIZATION	Association
ORGANIZATION	AHA
ORGANIZATION	Responsibilities Work
ORGANIZATION	American Historical Association
ORGANIZATION	American Historical Review
ORGANIZATION	American Historical Review
ORGANIZATION	Digital History Working Group
ORGANIZATION	Digital History Working Group
ORGANIZATION	David Bell Princeton
PERSON	Kalani Craig Indiana Univ Paula Findlen Stanford Univ Walter Hawthorne
LOCATION	Michigan
PERSON	Jason Kelly IUPUI Andrew H Lee NYU Jeff McClurken
ORGANIZATION	Univ of Mary Washington co chair Michelle Moravec Rosemont College
PERSON	Stephen Robertson George Mason
PERSON	Seth Denbo
ORGANIZATION	Japanese Association for Digital Humanities
ORGANIZATION	Map News amp Advocacy Publications amp Directories Teaching amp Learning Jobs
LOCATION	Washington DC
