type	entity
PERSON	Greco
PERSON	Milliot
ORGANIZATION	Routledge Hawkins Wendelin amp Zinck 1983 Hawkins Wendelin K amp Zinck
PERSON	Hinze
PERSON	Hinze
PERSON	Cunningham
ORGANIZATION	Digital Libraries
PERSON	Immel
PERSON	Woudhuysen
PERSON	Janecek
PERSON	Janecek
LOCATION	Berlin
ORGANIZATION	Heidelberg Kragler amp Nolley
PERSON	Nolley
PERSON	Manovich
PERSON	Amy Herzog
PERSON	John Richardson
ORGANIZATION	Digital Media Oxford University Press
ORGANIZATION	Manovich L Douglass J amp Zepel
PERSON	Matthews
ORGANIZATION	Moody 2007 Matthews N amp Moody N
ORGANIZATION	Ashgate Publishing Ltd
PERSON	McCleery
ORGANIZATION	Penguin
ORGANIZATION	Moody N Eds
PERSON	Mohr
PERSON	Mohr
ORGANIZATION	Journal of Literacy Research
PERSON	Hendershot
PERSON	Nguyen
ORGANIZATION	Information Visualization in Digital Libraries Nguyen
PERSON	Pearson
PERSON	Woudhuysen
ORGANIZATION	Library amp Information Science Research
ORGANIZATION	American Society for Information Science and Technology 58 12 1745 1763 Reutzel
LOCATION	Gali
LOCATION	Gali
PERSON	Rinehart
PERSON	Rinehart
PERSON	Gerlach
PERSON	Welker
ORGANIZATION	Literacy Research and Instruction
PERSON	Shariff
PERSON	Beheshti
PERSON	Spiller
ORGANIZATION	Journal of Librarianship
PERSON	Suarez
PERSON	Woudhuysen
PERSON	Woudhuysen
ORGANIZATION	Global History Oxford University Press Swartz amp Hendricks 2000 Swartz M K amp Hendricks C G 2000 Factors
ORGANIZATION	Journal of Adolescent amp Adult Literacy
ORGANIZATION	Hinrichs U amp Carpendale
PERSON	Hinze
PERSON	Vanderschantz
PERSON	Hinze
PERSON	McKay
LOCATION	Canberra Australia
PERSON	Herzog
PERSON	Richardson
ORGANIZATION	Digital Media Oxford University Press Worring
PERSON	Rijn
PERSON	Yamaoka
PERSON	Yamaoka S Manovich
PERSON	Douglass
PERSON	Kuester
ORGANIZATION	Yampbell 2005 Yampbell
ORGANIZATION	Unicorn
PERSON	Yang
PERSON	Yang J Fan J Hubball D Gao Y Luo H Ribarsky
PERSON	Zheng
PERSON	Zheng Y Gomi
PERSON	Itoh
ORGANIZATION	Ochanomizu University
ORGANIZATION	Alliance of Digital Humanities Organizations Affiliated
