type	entity
LOCATION	Elephanta
LOCATION	Goodwin Sands
ORGANIZATION	Life Insurance Companies
PERSON	Adam
LOCATION	Nantucket
PERSON	Ishmael
LOCATION	Nantucket
PERSON	Jove
PERSON	Mapple
PERSON	Mapple
PERSON	Mapple
PERSON	Mapple
PERSON	Mapple
PERSON	Mapple
PERSON	Mapple
PERSON	Ehrenbreitstein
PERSON	Nelson
ORGANIZATION	Star
PERSON	Jonah
PERSON	Jonah Shipmates
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Amittai
PERSON	Jonah
LOCATION	Joppa
PERSON	Tarshish
LOCATION	Cadiz
LOCATION	Cadiz
LOCATION	Cadiz
LOCATION	Spain
LOCATION	Joppa
PERSON	Jonah
LOCATION	Atlantic
LOCATION	Joppa
LOCATION	Jaffa
LOCATION	Mediterranean
PERSON	Tarshish
LOCATION	Cadiz
LOCATION	Straits of Gibraltar
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jack
PERSON	Joe
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Ha Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Aye
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah Aye
PERSON	God
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Nineveh Jonah
LOCATION	Joppa
PERSON	Jonah
PERSON	Jonah
PERSON	Jonah
PERSON	Paul
LOCATION	Queequeg
PERSON	Savage
LOCATION	Washington
LOCATION	Queequeg
PERSON	George Washington
LOCATION	Queequeg
LOCATION	Cape Horn
LOCATION	Jupiter
PERSON	Pagan
PERSON	Ishmael
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Rokovoko
LOCATION	Queequeg
LOCATION	Christendom
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Christendom
LOCATION	Wales
LOCATION	Queequeg
LOCATION	Sag Harbor
LOCATION	Nantucket
LOCATION	Queequeg
LOCATION	Nantucket
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Peter Coffin
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Rokovoko
LOCATION	Rokovoko
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Acushnet
ORGANIZATION	New Bedford
PERSON	Moss
LOCATION	Queequeg
PERSON	Moss
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Don
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
ORGANIZATION	Nantucket Nothing
LOCATION	Eddystone
LOCATION	Canada
LOCATION	Nantucket
LOCATION	Rome
LOCATION	Nantucket
LOCATION	New England
PERSON	Behring
LOCATION	Straits
LOCATION	Himmalehan salt sea Mastodon
LOCATION	Atlantic Pacific
LOCATION	Poland Let America
LOCATION	Mexico
LOCATION	Texas
LOCATION	Cuba
LOCATION	Canada
LOCATION	India
PERSON	Noah
LOCATION	China
PERSON	Moss
LOCATION	Queequeg
PERSON	Hosea Hussey
LOCATION	Nantucket
PERSON	Cousin Hosea
LOCATION	Queequeg
PERSON	Peter Coffin
LOCATION	Queequeg
PERSON	Tophet
LOCATION	Queequeg
PERSON	Hosea Hussey
PERSON	Mrs Hussey
PERSON	Mrs Hussey
PERSON	Mrs Hussey
PERSON	Hussey
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Mrs Hussey
LOCATION	Queequeg
PERSON	Mrs Hussey
PERSON	Hosea Hussey
PERSON	Hosea
PERSON	Mrs Hussey
LOCATION	Queequeg
PERSON	Stiggs
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Yojo
PERSON	Yojo
PERSON	Yojo
PERSON	Yojo
PERSON	Ishmael
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Yojo
PERSON	Yojo
LOCATION	Queequeg
PERSON	Yojo
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Yojo
LOCATION	Queequeg
PERSON	Yojo
ORGANIZATION	Massachusetts Indians
LOCATION	Egypt
LOCATION	Siberia
LOCATION	Japan
LOCATION	Canterbury Cathedral
PERSON	Becket
PERSON	Peleg
PERSON	Peleg
PERSON	Thorkill Hake
LOCATION	Pottowottamie Sachem
PERSON	Pequod
PERSON	Dost
PERSON	Dost
PERSON	Marchant
PERSON	Hast
PERSON	Quakerish Nantucketer
LOCATION	Cape Cod
PERSON	Ahab
PERSON	Aye
PERSON	Ahab
PERSON	Peleg
PERSON	Bildad
PERSON	Ahab
PERSON	Mind
PERSON	Peleg
PERSON	Peleg
LOCATION	Cape Horn
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
LOCATION	Nantucket
PERSON	Bildad
PERSON	Peleg
ORGANIZATION	Quaker
ORGANIZATION	Quakers
ORGANIZATION	Quakers
ORGANIZATION	Quaker
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
ORGANIZATION	Quaker
PERSON	Peleg
LOCATION	Atlantic
LOCATION	Pacific
PERSON	Bildad
PERSON	Bildad
PERSON	Bildad
LOCATION	Nantucket
ORGANIZATION	Quaker
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Ye
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
ORGANIZATION	Quaker
PERSON	Peleg
PERSON	Peleg
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg Thou Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg
PERSON	Bildad
LOCATION	Bildad
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg
PERSON	Peleg
PERSON	Ishmael
PERSON	Peleg
PERSON	Peleg Fetch
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg
PERSON	Yojo
LOCATION	Queequeg
PERSON	Peleg
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Mark ye
PERSON	Ahab
PERSON	Ahab
PERSON	Bildad
PERSON	Peleg
PERSON	Ahab
PERSON	Ahab
PERSON	Peleg
LOCATION	Pequod Never
PERSON	Ahab
PERSON	Tistig
PERSON	Gayhead
PERSON	Ahab
PERSON	Bildad
PERSON	Aye
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Yojo
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg Queequeg
PERSON	Mrs Hussey
PERSON	Mrs Hussey
PERSON	Mrs Hussey
LOCATION	Queequeg
PERSON	Stiggs
PERSON	Betty
LOCATION	Snarles
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Yojo
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Mrs Hussey
LOCATION	Queequeg
LOCATION	Atlantic Ocean
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Ramadan
LOCATION	Queequeg Queequeg
LOCATION	Queequeg
PERSON	Lents Ramadans
PERSON	Ramadan
LOCATION	Queequeg
PERSON	Ramadans
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Peleg
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
LOCATION	Queequeg
ORGANIZATION	Congregational Church Here
LOCATION	Nantucket
ORGANIZATION	First Congregational Church
PERSON	Bildad
PERSON	Deacon Deuteronomy Coleman
LOCATION	Queequeg
PERSON	Peleg
PERSON	Bildad
LOCATION	Philistine
ORGANIZATION	Deacon Deuteronomy
PERSON	Deacon Deuteronomy
LOCATION	Queequeg
ORGANIZATION	First Congregational Church
LOCATION	Queequeg
PERSON	Bildad
ORGANIZATION	Catholic Church
PERSON	Peleg
LOCATION	Queequeg
ORGANIZATION	First Congregation
PERSON	Peleg
PERSON	Deacon Deuteronomy
PERSON	Father Mapple
PERSON	Quohog
LOCATION	Queequeg
PERSON	Cap
PERSON	Bildad
LOCATION	Queequeg
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
LOCATION	Queequeg
PERSON	Peleg
PERSON	Quohog
LOCATION	Queequeg
PERSON	Peleg
PERSON	Bildad
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Nat Swaine
LOCATION	Nantucket
PERSON	Davy Jones Peleg Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg
LOCATION	Japan
PERSON	Ahab
PERSON	Peleg
PERSON	ye Think
PERSON	Ahab
PERSON	Bildad
LOCATION	Queequeg
LOCATION	Pequod
PERSON	Aye the Pequod
LOCATION	Queequeg
PERSON	Ye
PERSON	Thunder
PERSON	Ahab
PERSON	Ye
PERSON	Ahab
PERSON	Cape Horn
LOCATION	Santa
PERSON	Ahab
PERSON	Ye
LOCATION	Queequeg
PERSON	Elijah Elijah
PERSON	Elijah
LOCATION	Queequeg
PERSON	Ahab
LOCATION	Cape Horn
PERSON	Peleg
PERSON	Elijah
LOCATION	Queequeg
PERSON	Elijah
PERSON	Peleg
PERSON	Bildad
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Bildad
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
LOCATION	Queequeg
PERSON	Ahab
PERSON	Peleg
PERSON	Bildad
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Elijah Going
LOCATION	Queequeg
PERSON	Elijah
PERSON	Elijah
LOCATION	Queequeg
PERSON	Elijah
PERSON	Ye
LOCATION	Queequeg
LOCATION	Holloa
PERSON	Elijah
LOCATION	Queequeg
PERSON	Elijah Morning
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Elijah
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Face
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
LOCATION	Queequeg
PERSON	Queequeg Perry
PERSON	Holloa
PERSON	Ahab Who
PERSON	Ahab
ORGANIZATION	Holloa Starbuck
PERSON	Ahab
LOCATION	Pequod
ORGANIZATION	Stubb
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Mr Starbuck
PERSON	Ahab
PERSON	Muster
PERSON	Peleg
PERSON	Bildad
PERSON	Starbuck
PERSON	Peleg
PERSON	Bildad
PERSON	Ahab
PERSON	Ahab
PERSON	Peleg
ORGANIZATION	Starbuck
PERSON	Bildad
PERSON	Peleg
LOCATION	Nantucket
LOCATION	Booble Alley
PERSON	Bildad
LOCATION	Watts
PERSON	Peleg
LOCATION	Queequeg
PERSON	Peleg
PERSON	Bildad
PERSON	Peleg
PERSON	Lank Bildad
LOCATION	Jordan
LOCATION	Atlantic
PERSON	Peleg
PERSON	Bildad
PERSON	Bildad
PERSON	Peleg
PERSON	Peleg
PERSON	Peleg
PERSON	Starbuck
PERSON	Bildad
PERSON	Bildad
PERSON	Stubb
PERSON	Nantucket Hurrah
PERSON	Bildad
PERSON	Ahab
PERSON	Don
PERSON	Don
PERSON	Starbuck
PERSON	Don
PERSON	Stubb
PERSON	Don
PERSON	Starbuck
PERSON	Bildad
PERSON	Peleg
LOCATION	Atlantic
PERSON	Bulkington
LOCATION	New Bedford
PERSON	Bulkington
LOCATION	Queequeg
PERSON	De Witt
PERSON	Louis XVI
LOCATION	France
LOCATION	Dunkirk
LOCATION	Nantucket
LOCATION	Britain
LOCATION	America
PERSON	Cooke
LOCATION	Vancouver
LOCATION	Nantucket
PERSON	Cooke
PERSON	Cooke
LOCATION	South Sea Voyages
LOCATION	Vancouver
LOCATION	Cape Horn
LOCATION	Europe
LOCATION	Pacific
LOCATION	Peru Chili
LOCATION	Bolivia
LOCATION	Spain
LOCATION	America
LOCATION	Australia
LOCATION	Japan
PERSON	Alfred
ORGANIZATION	Parliament Who
PERSON	Edmund Burke
PERSON	Benjamin Franklin
PERSON	Mary Morrel
PERSON	Mary Folger
LOCATION	Nantucket
PERSON	Benjamin
PERSON	Grant
ORGANIZATION	Cetus
LOCATION	Queequeg
ORGANIZATION	Yale College
ORGANIZATION	Harvard
PERSON	Squires
LOCATION	Pequod
ORGANIZATION	Starbuck
LOCATION	Nantucket
LOCATION	Cape
PERSON	Starbuck
PERSON	Aye aye
PERSON	Stubb
ORGANIZATION	Starbuck
ORGANIZATION	Stubb
PERSON	Starbuck
ORGANIZATION	Starbuck
PERSON	Starbuck
PERSON	Bunyan
PERSON	Cervantes Thou
PERSON	Andrew Jackson
PERSON	Thou
PERSON	Squires Stubb
LOCATION	Cape Cod
LOCATION	Cape Cod
ORGANIZATION	Stubb
ORGANIZATION	Stubb
ORGANIZATION	Stubb
ORGANIZATION	Stubb
PERSON	Cape Horn
ORGANIZATION	King Post
ORGANIZATION	Starbuck Stubb
ORGANIZATION	Pequod
PERSON	Ahab
LOCATION	Queequeg
PERSON	Starbuck
LOCATION	Queequeg
LOCATION	Martha s Vineyard
LOCATION	Nantucket
PERSON	Tashtego
LOCATION	Antarctic
LOCATION	New England
PERSON	Tashtego
ORGANIZATION	Air Tashtego
PERSON	Daggoo
PERSON	Daggoo
LOCATION	Africa Nantucket
PERSON	Daggoo
PERSON	Ahasuerus Daggoo
PERSON	Squire
LOCATION	Azores
LOCATION	Greenland
PERSON	Hull
LOCATION	London
LOCATION	Shetland Islands
ORGANIZATION	Islanders
LOCATION	Old Ahab
LOCATION	Pequod
PERSON	Black Little Pip
LOCATION	Alabama
PERSON	Elijah
LOCATION	Cape
PERSON	Ahab
PERSON	Cellini
PERSON	Tashtego
PERSON	Ahab
PERSON	Manxman
LOCATION	Nantucket
PERSON	Manxman
PERSON	Ahab
PERSON	Ahab
PERSON	Aye
LOCATION	Japan
PERSON	Ahab
PERSON	Ahab
LOCATION	Pequod
PERSON	Ahab
PERSON	Ahab
LOCATION	Pequod
LOCATION	Quito
PERSON	Ahab
PERSON	Ahab
PERSON	Stubb
PERSON	Ahab
ORGANIZATION	Stubb
PERSON	Ahab
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Stubb
PERSON	Avast
PERSON	Ahab
PERSON	Stubb
PERSON	Ahab
PERSON	Stubb
PERSON	Stubb
PERSON	Stubb
PERSON	Stubb
PERSON	Stubb
PERSON	Ahab
PERSON	Ahab
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Ahab Why
PERSON	Flask
PERSON	Wise Stubb
ORGANIZATION	Stubb
ORGANIZATION	Stubb
PERSON	Stubb
PERSON	Halloa
PERSON	Ahab
PERSON	Stubb
LOCATION	England
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Stubb Don
PERSON	Ahab
PERSON	Halloa
PERSON	Flask Ahab
PERSON	Beale
PERSON	Cuvier
PERSON	John Hunter
PERSON	Aristotle Pliny Aldrovandi Sir Thomas Browne Gesner Ray Linnaeus Rondeletius Willoughby Green Artedi Sibbald Brisson Marten Lacepede Bonneterre Desmarest Baron Cuvier Frederick Cuvier John Hunter Owen Scoresby Beale Bennett J Ross Browne
PERSON	Miriam Coffin Olmstead
PERSON	Owen
LOCATION	Greenland
LOCATION	Greenland
LOCATION	Greenland
LOCATION	Greenland
ORGANIZATION	Charing Cross
LOCATION	Greenland
PERSON	Beale
PERSON	Bennett
LOCATION	South Sea
ORGANIZATION	Post Office
PERSON	Linnaeus
PERSON	Linnaeus
PERSON	Linnaeus
PERSON	Simeon Macey
PERSON	Charley Coffin
LOCATION	Nantucket
PERSON	Charley
PERSON	Jonah
PERSON	Linnaeus
LOCATION	Nantucket
LOCATION	Kingdom
ORGANIZATION	OCTAVO
PERSON	Trumpa
LOCATION	England
LOCATION	Greenland
LOCATION	Greenland Whale
ORGANIZATION	Greenland Whale the Black Whale
LOCATION	Greenland
PERSON	Baliene Ordinaire
LOCATION	Brazil Banks
LOCATION	West Coast
LOCATION	Greenland
PERSON	Long John
LOCATION	Atlantic
LOCATION	New York
PERSON	Ahaz
PERSON	Cain
LOCATION	Greenland
LOCATION	Greenland
LOCATION	Greenland
LOCATION	Cape
ORGANIZATION	Octavo
PERSON	Hyena Whale
ORGANIZATION	Narwhale
PERSON	Charley Coffin
LOCATION	Polar Sea
ORGANIZATION	Black Letter
PERSON	Martin Frobisher
PERSON	Queen Bess
LOCATION	Greenwich Palace
PERSON	Martin
LOCATION	Windsor
LOCATION	Leicester
ORGANIZATION	Narwhale
PERSON	Sharks
LOCATION	Pacific
LOCATION	Pacific
ORGANIZATION	Folio Octavo
LOCATION	Cape Whale
ORGANIZATION	Blue Whale
LOCATION	Cologne
PERSON	Harpooneer
ORGANIZATION	British Greenland Fishery
LOCATION	Specksioneer
PERSON	Harpooneer
ORGANIZATION	American Fishery
PERSON	Ahab
PERSON	Ahab
LOCATION	Nantucket
PERSON	Ahab
PERSON	Ahab
PERSON	Starbuck
PERSON	Starbuck
PERSON	Emir
PERSON	Starbuck
PERSON	Stubb
PERSON	Emir
PERSON	Ahab
LOCATION	Babylon
PERSON	Belshazzar
PERSON	Belshazzar
PERSON	Belshazzar
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Starbuck
LOCATION	Frankfort
PERSON	Ahab
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Flask
PERSON	Ahab
PERSON	Flask
PERSON	Starbuck
PERSON	Stubb
ORGANIZATION	Stubb
ORGANIZATION	Stubb
PERSON	Ahab Now Ahab
LOCATION	Queequeg
PERSON	Tashtego
ORGANIZATION	Tashtego
PERSON	Daggoo
PERSON	Tashtego
PERSON	Ahab
LOCATION	Queequeg
PERSON	Tashtego
PERSON	Daggoo
LOCATION	Queequeg
PERSON	Tashtego
PERSON	Dough Boy How
LOCATION	Island
LOCATION	Queequeg
PERSON	Ahab
PERSON	Ahab
LOCATION	Christendom
LOCATION	Missouri
LOCATION	Logan
PERSON	Ahab
LOCATION	Asia
LOCATION	Africa
PERSON	Napoleon
ORGANIZATION	Vendome
PERSON	Louis Philippe Louis Blanc
LOCATION	Devil Great Washington
LOCATION	Baltimore
PERSON	Nelson
LOCATION	Trafalgar Square
LOCATION	London
LOCATION	Washington
PERSON	Napoleon
PERSON	Nelson
PERSON	Obed Macy
LOCATION	Nantucket
PERSON	Obed
LOCATION	Bay
LOCATION	New Zealand
LOCATION	Alps
LOCATION	Greenland
LOCATION	Greenland Whale
LOCATION	Old Greenland
LOCATION	Queequeg
PERSON	Phaedon
PERSON	Bowditch
PERSON	Childe Harold
PERSON	Crammer
PERSON	Ahab
PERSON	Ahab
PERSON	Stubb
PERSON	Ahab
ORGANIZATION	Starbuck
PERSON	Ahab Mast
PERSON	Ahab
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Ahab
PERSON	Ahab
PERSON	Starbuck
PERSON	Ahab
PERSON	Starbuck
PERSON	Ahab
PERSON	Tashtego Daggoo
LOCATION	Queequeg
PERSON	Ahab
PERSON	Tashtego
PERSON	Dick Moby Dick
PERSON	Tash
PERSON	Daggoo
PERSON	Ahab And
LOCATION	Queequeg
PERSON	Ahab
LOCATION	Queequeg
LOCATION	Nantucket
LOCATION	Tashtego
PERSON	Dick
PERSON	Dick Moby Dick Captain Ahab
PERSON	Starbuck
ORGANIZATION	Stubb
PERSON	Ahab
PERSON	Dick
PERSON	Dick
PERSON	Ahab
PERSON	Aye Starbuck
PERSON	Dick
PERSON	Dick
PERSON	Aye
PERSON	Aye
PERSON	Aye
PERSON	Horn
LOCATION	Norway
PERSON	Dick God
PERSON	Steward
PERSON	Starbuck
PERSON	Dick
PERSON	Ahab
PERSON	Ahab
LOCATION	Nantucket
ORGANIZATION	Starbuck
PERSON	Stubb
ORGANIZATION	Starbuck
PERSON	Ahab
PERSON	Starbuck
PERSON	Ahab
LOCATION	Nantucket
PERSON	Starbuck
PERSON	Starbuck
PERSON	Ahab
ORGANIZATION	Starbuck
PERSON	Steward
ORGANIZATION	Starbuck
ORGANIZATION	Stubb
ORGANIZATION	Stubb
PERSON	Leyden
ORGANIZATION	Stubb
ORGANIZATION	Starbuck
PERSON	Ahab
PERSON	Pope
ORGANIZATION	Ha Starbuck
PERSON	Yon
PERSON	Dick God
PERSON	Moby Dick
PERSON	Starbuck
PERSON	Ahab
PERSON	Ahab
LOCATION	Lombardy
PERSON	Starbuck
PERSON	Aye
PERSON	Ahab
ORGANIZATION	Mainmast Starbuck
PERSON	Ahab
PERSON	Starbuck
PERSON	Starbuck
PERSON	Stubb
