type	entity
LOCATION	Welfare Island Americo Paredes
PERSON	Guillermo Cotto Thorner
LOCATION	Manhattan
PERSON	Sabine R Ulibarri
PERSON	El Apache Jose Yglesias
PERSON	Jose Antonio Villarreal
PERSON	Mario Suarez
PERSON	Hoyo Senor Garza Jose Luis Gonzalez
PERSON	Bernardo Vega
PERSON	Cesar Chavez
PERSON	Jesus
PERSON	Rufino Contreras
PERSON	Nash Candelaria
PERSON	Rodolfo Corky Gonzales
PERSON	Joaquin Pedro Juan Soto
PERSON	Bayaminina Piri Thomas
PERSON	Konk Richard Vazquez
PERSON	Rolando Hinojosa
PERSON	Becky
PERSON	Maria Irene Fornes
PERSON	Fefu
PERSON	Rosario Morales
PERSON	Levins Morales
LOCATION	Americas
PERSON	Jaime Carrero
PERSON	Abelardo Lalo Delgado
PERSON	Heberto Padilla
PERSON	Wallace Stevens
LOCATION	Florida
ORGANIZATION	Princeton
PERSON	Jack Agueros
PERSON	Dick
PERSON	Jane
PERSON	John Rechy
PERSON	Oscar Zeta Acosta
PERSON	Nicholasa Mohr
PERSON	Rosana
LOCATION	USA
PERSON	Tomas Rivera
PERSON	Luis Rafael Sanchez
LOCATION	Paris
PERSON	Rudolfo A Anaya
ORGANIZATION	Ultima Chapter Uno Chapter Dos Bendiceme America Lourdes Casal
LOCATION	Hudson
PERSON	Rosario Ferre
PERSON	Mary Helen Ponce
LOCATION	Hoyt Street
PERSON	Jose Antonio Burciaga
PERSON	Ralph W Yarborough
PERSON	Jose Kozer
PERSON	Luis Valdez
PERSON	Victor Villasenor
PERSON	Ricardo Sanchez
PERSON	Teresa
PERSON	Miguel Algarin
PERSON	Mongo
PERSON	Hiram Morales Pedro Pietri
PERSON	Jose Angel Figueroa
PERSON	Boricua Cowboynomics Miguel Pinero
PERSON	Sandra Maria Esteves
PERSON	Tato Laviera
PERSON	Jesus Papoleto Melendez
LOCATION	San Antonio
PERSON	Cortes
PERSON	La Vie
PERSON	Evangelina Vigil Pinon
PERSON	Carmen Tafolla
PERSON	Iris Morales
PERSON	Pablo Guzman
PERSON	Tino Villanueva
ORGANIZATION	Holocaust Museum Washington DC Isabel Allende
PERSON	Gloria Anzaldua
LOCATION	Mexico
PERSON	Ariel Dorfman
PERSON	Mariel Dolores Prida
PERSON	Edward Rivera
PERSON	Richard Rodriguez
PERSON	Richard Rodriguez
LOCATION	America
PERSON	Alma Luz Villanueva
PERSON	Lucha Corpi
PERSON	Octavio Armand
PERSON	Alberto Baltazar Heredia Urista
PERSON	Alurista
PERSON	Juan Luz Maria Umpierre Herrera
PERSON	Denise Chavez
PERSON	Juan Felipe Herrera
PERSON	Quentino Pablo Medina
PERSON	Esmeralda Santiago
LOCATION	Macun Island
PERSON	Sherezada Chiqui Vicioso
PERSON	Haiti Victor Hernandez Cruz
ORGANIZATION	Lunequisticos Poema Chicano Cantinflas
ORGANIZATION	Caso Maravilla Jaime Manrique
LOCATION	Manhattan Little Colombia Jackson Heights
PERSON	Julia Alvarez
PERSON	Garcia
PERSON	Lucas
PERSON	Dagoberto Gilb
LOCATION	West Texas
ORGANIZATION	Carlos M N Eire
LOCATION	Havana
PERSON	Roberto G Fernandez
PERSON	Franklin Gutierrez
PERSON	Helen Oscar Hijuelos
PERSON	Jimmy Santiago Baca
PERSON	Pat Mora
PERSON	Malinche
LOCATION	Mexico
ORGANIZATION	Consejos de Nuestra Senora de Guadalupe Counsel
LOCATION	Brown Virgin Cherrie Moraga
PERSON	Judith Ortiz Cofer
ORGANIZATION	Ars Poetica Chameleon Hostages
PERSON	Alberto Alvaro Rios
PERSON	Gary Soto
ORGANIZATION	Cantina Catalina Trevino
PERSON	Giannina Braschi
PERSON	Ana Castillo
PERSON	Regina Eduardo Machado
PERSON	Kathleen Alcala
PERSON	Flora
PERSON	Amalia Lorna Dee Cervantes
PERSON	Francisco Goldman
PERSON	Elias Miguel Munoz
ORGANIZATION	Machos Journey
PERSON	Michael Nava
PERSON	Ricardo Pau Llosa
ORGANIZATION	Dos Rios Frutas Dulce Charada China Return
PERSON	Havana Luis J Rodriguez
PERSON	Helena Maria Viramontes
PERSON	Silvia Curbelo
PERSON	Cecilia Rodriguez Milanes
PERSON	Jamaica Adrian Castro
PERSON	Richard Blanco
PERSON	Palmita Mia Havanasis Mother
PERSON	Sandra M Castillo
PERSON	Guillermo Gomez Pena
PERSON	Carlos Morton
PERSON	Danny Rosales Jose Rivera
PERSON	Ramon Iglesia Luis Alberto Urrea
PERSON	Roberto Valero
LOCATION	Exile Islands
PERSON	Ruth Behar
LOCATION	Juban America Hebrew Cemetery
PERSON	Guabanacoa Susana Chavez Silverman
PERSON	Killer Cronica Dionisio Martinez
LOCATION	San Andreas
PERSON	Achy Orejas
PERSON	Martin Espada
PERSON	Espada Alabanza
PERSON	Rolando Perez
LOCATION	New York
ORGANIZATION	Carolina Hospital
PERSON	Miami Cristina Garcia
LOCATION	Cuban Ocean
PERSON	Aguero
PERSON	Dulce Fuerte Alicia Gaspar de Alba
PERSON	Sor Juana
PERSON	Nilo Cruz
PERSON	Anna
PERSON	Demetria Martinez
PERSON	Ars Poetica Abraham Rodriguez
PERSON	Ruben Martinez
LOCATION	Mexico City
PERSON	Virgil Suarez
PERSON	Rafael Campo
PERSON	Mrs Lorca
PERSON	Junot Diaz
PERSON	Oscar Wao GhettoNerd
PERSON	Ana Menendez
LOCATION	Cuba
PERSON	Willie Perdomo
PERSON	Lo New Boogaloo Manuel Munoz
PERSON	Zigzagger Daniel Alarcon
PERSON	Maria Teresa Mariposa Fernandez
PERSON	Boricua
PERSON	Gordo Hernandez
PERSON	Mario
PERSON	Gilberto
PERSON	Jaime
PERSON	Lalo Lopez Alcaraz
ORGANIZATION	Cuentos
PERSON	Leyendas Juan Chilili Paloma Blanca Chirlos Birlos Burro
ORGANIZATION	La Llorona La Llorona
PERSON	Alcina Lubitch Domecq Flea Boy
ORGANIZATION	Corrideo Corrido de Gregorio Cortez Corrido de Joaquin Murrieta Narcocorrido Contrabando
PERSON	Angel Gonzalez Bolero Lamento Borincano
PERSON	Rafael Hernandez Marin Salsa Burundanga
PERSON	Oscar Munoz Bouffartique
PERSON	Celia Cruz
PERSON	Lin Manuel Miranda
PERSON	David Hidalgo
PERSON	Louie Perez
LOCATION	Los Lobos Latin Pop Livin la Vida Loca
PERSON	Desmond Child
PERSON	Robi Rosa
PERSON	Ricky Martin Hip Hop Latin Lingo
PERSON	Senen Reyes Louis Freeze
PERSON	Lawrence Muggerud
ORGANIZATION	Cypress Hill Reggaeton Somos
LOCATION	Paris
PERSON	Jose Enrique Rodo
PERSON	Ariel Jose Vasconcelos
PERSON	Roberto Fernandez Retamar
PERSON	Caliban
LOCATION	America
ORGANIZATION	Index Responsibility Ilan Stavans
PERSON	Edna Acosta Bele
LOCATION	America
ORGANIZATION	Cornel West Princeton University The Norton Anthology of Latino Literature
ORGANIZATION	Norton Anthology of African American Literature
ORGANIZATION	Henry Louis Gates Jr Harvard University Nowhere
PERSON	Latina
LOCATION	United States
ORGANIZATION	Jesse Hoffnung Garskof University of Michigan Imaginatively
LOCATION	America
ORGANIZATION	Felipe Fernandez Armesto University of Notre Dame
LOCATION	America
ORGANIZATION	Cornel West Princeton University The Norton Anthology of Latino Literature
ORGANIZATION	Norton Anthology of African American Literature
ORGANIZATION	Henry Louis Gates Jr Harvard University Read
PERSON	Norton
ORGANIZATION	Hispanos Literatur USA Literatur Amerikanisches Englisch Chicanos Hispanos Chicano literature Anthologies USA User
ORGANIZATION	Hispanic Heritage Month
ORGANIZATION	Linked Data Primary Entity
PERSON	Norton
LOCATION	New York
LOCATION	USA
PERSON	Ilan Stavans
PERSON	Edna Acosta Bel
PERSON	Julia de Burgos
PERSON	Julia de Burgos
LOCATION	Pentachrome Rio Grande de Loiza Song
LOCATION	America
LOCATION	Welfare Island Americo Paredes
PERSON	Guillermo Cotto Thorner
LOCATION	Manhattan
PERSON	Sabine R Ulibarri
PERSON	El Apache Jose Yglesias
PERSON	Jose Antonio Villarreal
PERSON	Mario Suarez
PERSON	Hoyo Senor Garza Jose Luis Gonzalez
PERSON	Bernardo Vega
PERSON	Cesar Chavez
PERSON	Jesus
PERSON	Rufino Contreras
PERSON	Nash Candelaria
PERSON	Rodolfo Corky Gonzales
PERSON	Joaquin Pedro Juan Soto
PERSON	Bayaminina Piri Thomas
PERSON	Konk Richard Vazquez
PERSON	Rolando Hinojosa
PERSON	Becky
PERSON	Maria Irene Fornes
PERSON	Fefu
PERSON	Rosario Morales
PERSON	Levins Morales
LOCATION	Americas
PERSON	Jaime Carrero
PERSON	Abelardo Lalo Delgado
PERSON	Heberto Padilla
PERSON	Wallace Stevens
LOCATION	Florida
ORGANIZATION	Princeton
PERSON	Jack Agueros
PERSON	Dick
PERSON	Jane
PERSON	John Rechy
PERSON	Oscar Zeta Acosta
PERSON	Nicholasa Mohr
PERSON	Rosana
LOCATION	USA
PERSON	Tomas Rivera
PERSON	Luis Rafael Sanchez
LOCATION	Paris
PERSON	Rudolfo A Anaya
ORGANIZATION	Ultima Chapter Uno Chapter Dos Bendiceme America Lourdes Casal
LOCATION	Hudson
PERSON	Rosario Ferre
PERSON	Mary Helen Ponce
LOCATION	Hoyt Street
PERSON	Jose Antonio Burciaga
PERSON	Ralph W Yarborough
PERSON	Jose Kozer
PERSON	Luis Valdez
PERSON	Victor Villasenor
PERSON	Ricardo Sanchez
PERSON	Teresa
PERSON	Miguel Algarin
PERSON	Mongo
PERSON	Hiram Morales Pedro Pietri
PERSON	Jose Angel Figueroa
PERSON	Boricua Cowboynomics Miguel Pinero
PERSON	Sandra Maria Esteves
PERSON	Tato Laviera
PERSON	Jesus Papoleto Melendez
LOCATION	San Antonio
PERSON	Cortes
PERSON	La Vie
PERSON	Evangelina Vigil Pinon
PERSON	Carmen Tafolla
PERSON	Iris Morales
PERSON	Pablo Guzman
PERSON	Tino Villanueva
ORGANIZATION	Holocaust Museum Washington DC Isabel Allende
PERSON	Gloria Anzaldua
LOCATION	Mexico
PERSON	Ariel Dorfman
PERSON	Mariel Dolores Prida
PERSON	Edward Rivera
PERSON	Richard Rodriguez
PERSON	Richard Rodriguez
LOCATION	America
PERSON	Alma Luz Villanueva
PERSON	Lucha Corpi
PERSON	Octavio Armand
PERSON	Alberto Baltazar Heredia Urista
PERSON	Alurista
PERSON	Juan Luz Maria Umpierre Herrera
PERSON	Denise Chavez
PERSON	Juan Felipe Herrera
PERSON	Quentino Pablo Medina
PERSON	Esmeralda Santiago
LOCATION	Macun Island
PERSON	Sherezada Chiqui Vicioso
PERSON	Haiti Victor Hernandez Cruz
ORGANIZATION	Lunequisticos Poema Chicano Cantinflas
ORGANIZATION	Caso Maravilla Jaime Manrique
LOCATION	Manhattan Little Colombia Jackson Heights
PERSON	Julia Alvarez
PERSON	Garcia
PERSON	Lucas
PERSON	Dagoberto Gilb
LOCATION	West Texas
ORGANIZATION	Carlos M N Eire
LOCATION	Havana
PERSON	Roberto G Fernandez
PERSON	Franklin Gutierrez
PERSON	Helen Oscar Hijuelos
PERSON	Jimmy Santiago Baca
PERSON	Pat Mora
PERSON	Malinche
LOCATION	Mexico
ORGANIZATION	Consejos de Nuestra Senora de Guadalupe Counsel
LOCATION	Brown Virgin Cherrie Moraga
PERSON	Judith Ortiz Cofer
ORGANIZATION	Ars Poetica Chameleon Hostages
PERSON	Alberto Alvaro Rios
PERSON	Gary Soto
ORGANIZATION	Cantina Catalina Trevino
PERSON	Giannina Braschi
PERSON	Ana Castillo
PERSON	Regina Eduardo Machado
PERSON	Kathleen Alcala
PERSON	Flora
PERSON	Amalia Lorna Dee Cervantes
PERSON	Francisco Goldman
PERSON	Elias Miguel Munoz
ORGANIZATION	Machos Journey
PERSON	Michael Nava
PERSON	Ricardo Pau Llosa
ORGANIZATION	Dos Rios Frutas Dulce Charada China Return
PERSON	Havana Luis J Rodriguez
PERSON	Helena Maria Viramontes
PERSON	Latinidad Silvia Curbelo
PERSON	Cecilia Rodriguez Milanes
PERSON	Jamaica Adrian Castro
PERSON	Richard Blanco
PERSON	Palmita Mia Havanasis Mother
PERSON	Sandra M Castillo
PERSON	Guillermo Gomez Pena
PERSON	Carlos Morton
PERSON	Danny Rosales Jose Rivera
PERSON	Ramon Iglesia Luis Alberto Urrea
PERSON	Roberto Valero
LOCATION	Exile Islands
PERSON	Ruth Behar
LOCATION	Juban America Hebrew Cemetery
PERSON	Guabanacoa Susana Chavez Silverman
PERSON	Killer Cronica Dionisio Martinez
LOCATION	San Andreas
PERSON	Achy Orejas
PERSON	Martin Espada
PERSON	Espada Alabanza
PERSON	Rolando Perez
LOCATION	New York
ORGANIZATION	Carolina Hospital
PERSON	Miami Cristina Garcia
LOCATION	Cuban Ocean
PERSON	Aguero
PERSON	Dulce Fuerte Alicia Gaspar de Alba
PERSON	Sor Juana
PERSON	Nilo Cruz
PERSON	Anna
PERSON	Demetria Martinez
PERSON	Ars Poetica Abraham Rodriguez
PERSON	Ruben Martinez
LOCATION	Mexico City
PERSON	Virgil Suarez
PERSON	Rafael Campo
PERSON	Mrs Lorca
PERSON	Junot Diaz
PERSON	Oscar Wao GhettoNerd
PERSON	Ana Menendez
LOCATION	Cuba
PERSON	Willie Perdomo
PERSON	Lo New Boogaloo Manuel Munoz
PERSON	Zigzagger Daniel Alarcon
PERSON	Maria Teresa Mariposa Fernandez
PERSON	Boricua
PERSON	Gordo Hernandez
PERSON	Mario
PERSON	Gilberto
PERSON	Jaime
PERSON	Lalo Lopez Alcaraz
ORGANIZATION	Cuentos
PERSON	Leyendas Juan Chilili Paloma Blanca Chirlos Birlos Burro
ORGANIZATION	La Llorona La Llorona
PERSON	Alcina Lubitch Domecq Flea Boy
ORGANIZATION	Corrideo Corrido de Gregorio Cortez Corrido de Joaquin Murrieta Narcocorrido Contrabando
PERSON	Angel Gonzalez Bolero Lamento Borincano
PERSON	Rafael Hernandez Marin Salsa Burundanga
PERSON	Oscar Munoz Bouffartique
PERSON	Celia Cruz
PERSON	Lin Manuel Miranda
PERSON	David Hidalgo
PERSON	Louie Perez
LOCATION	Los Lobos Latin Pop Livin la Vida Loca
PERSON	Desmond Child
PERSON	Robi Rosa
PERSON	Ricky Martin Hip Hop Latin Lingo
PERSON	Senen Reyes Louis Freeze
PERSON	Lawrence Muggerud
ORGANIZATION	Cypress Hill Reggaeton Somos
LOCATION	Paris
PERSON	Jose Enrique Rodo
PERSON	Ariel Jose Vasconcelos
PERSON	Roberto Fernandez Retamar
PERSON	Caliban
LOCATION	America
PERSON	Ilan Stavans
PERSON	Jose Marti William Carlos Williams Julia Alvarez Oscar Hijuelos Cristina Garcia Piri Thomas Esmeralda Santiago
PERSON	Junot Diaz
ORGANIZATION	Norton Anthology of Latino Literature
LOCATION	America
LOCATION	Florida
PERSON	Alvar Nunez Cabeza de Vaca
PERSON	Narvaez
LOCATION	Spain
LOCATION	Xagua
LOCATION	Florida
ORGANIZATION	Indians
PERSON	Marcos de Niza
PERSON	Marcos de Niza Hernando de Soto
PERSON	Hernando de Soto
LOCATION	Tampa Bay
LOCATION	Santiago
LOCATION	Cuba
PERSON	Pedro Castaneda de Najera
ORGANIZATION	Coronado Of
LOCATION	Culiacan
LOCATION	Cibola
LOCATION	Senora
PERSON	Tiguex
ORGANIZATION	Borinquenos El Inca Garcilaso de La Vega
LOCATION	Florida
LOCATION	Cofachiqui
PERSON	Sebastian Vizcaino
PERSON	Sebastian Vizcaino
LOCATION	Port of San Diego
LOCATION	Port of San Diego
LOCATION	Santa Catalina Juan
PERSON	Don Juan de Onate
LOCATION	New Mexico
LOCATION	Monterey
LOCATION	Buffalo
PERSON	Juan Gutierrez Bocanegra Onate
PERSON	Gaspar Perez de Villagra
ORGANIZATION	New Mexico Canto
ORGANIZATION	Eusebio Francisco Kino
ORGANIZATION	Pimeria Alta Book
LOCATION	California
LOCATION	California Royal
LOCATION	Sonora
PERSON	Manuel Gonzales
LOCATION	San Ygnacio de Caborica San Joseph de Los Himiris
ORGANIZATION	Nuestra Senora de Los Remedios First
PERSON	Juan Maria Salvatierra
LOCATION	California
LOCATION	Rio Grande
PERSON	Franciso Xavier Saeta
LOCATION	San Pedro
ORGANIZATION	Tubutama Happy
PERSON	Francisco Xavier Saeta
PERSON	Garrison
LOCATION	Sonora
PERSON	Garrison
PERSON	Junipero Serra
PERSON	Juan Andres Letter
PERSON	Francisco Carlos
PERSON	Francisco Palou Juan Bautista
PERSON	de Anza
PERSON	Felix Varela
PERSON	Elpidio
LOCATION	United States
PERSON	Eulalia Perez
PERSON	Antonio Maria Osio
LOCATION	Alta California
PERSON	Gaspar Betancourt Cisneros
PERSON	Lugareno Jose Maria Heredia
ORGANIZATION	Niagara Frontier
PERSON	John N Seguin
PERSON	Jose Policarpo Rodriguez
PERSON	Andrew Garcia
PERSON	John Hays
ORGANIZATION	Jaro
PERSON	Jose Romulo Ribera
PERSON	Luis A Torres
PERSON	Luis Tafoya
LOCATION	New Mexico
PERSON	Maria Amparo Ruiz de Burton
PERSON	Don Squatter Darrell
PERSON	Don
ORGANIZATION	Guadalupe Hidalgo Eugenio Maria de Hostos
PERSON	Lola Rodriguez
LOCATION	Borinquen Cuba Cuba
LOCATION	Puerto Rico Sotero Figueroa
ORGANIZATION	Revolutionary Party
PERSON	Jose Marti
LOCATION	Coney Island Love
LOCATION	Charleston
PERSON	Manuel M Salazar
PERSON	Luis Munoz Rivera
ORGANIZATION	House of Representatives
PERSON	Miguel Antonio Otero
LOCATION	New Mexico
PERSON	Francisco Gonzalo Pachin Marin
LOCATION	New York
PERSON	Jose Escobar
LOCATION	New Mexico
PERSON	Julio G Arce
PERSON	Jorge Ulica
PERSON	Chacon
PERSON	Eusebio Chacon
PERSON	Felipe Maximiliano Chacon
PERSON	Senora Adelina Otero Warren Don Julio Berlanga Isidoro Armijo
PERSON	Leonor Villegas
PERSON	Cleofas
PERSON	Daniel Venegas
PERSON	Don Chipote
PERSON	Adelina Nina Otero Warren
LOCATION	Spain
PERSON	Hacienda William Carlos Williams
ORGANIZATION	Libertad Igualdad Fraternidad
PERSON	Bernardo Vega
LOCATION	United States
PERSON	Bernardo Vega
LOCATION	Cayey
LOCATION	San Juan
LOCATION	New York
PERSON	Vicente J Bernal
PERSON	Elvira
PERSON	Pedro Albizu Campos
PERSON	Maria Cristina Mena
PERSON	Fabiola Cabeza de Baca Gilbert
LOCATION	San Hilario Luis Munoz Marin
ORGANIZATION	Porto Rico Speech
LOCATION	New York
LOCATION	United States
PERSON	Felipe Alfau
PERSON	Jose Davila Semprit
LOCATION	United States
LOCATION	Manhattan
PERSON	Jovita Gonzalez de Mireles
PERSON	Luis Leal
LOCATION	New Mexico
PERSON	Hunchback Madonna Josefina Niggli
PERSON	Norton
ORGANIZATION	W W Norton amp Co
LOCATION	New York
LOCATION	New York
ORGANIZATION	W W Norton amp Co
ORGANIZATION	W W Norton amp Co
LOCATION	USA
LOCATION	USA
LOCATION	USA
PERSON	Ilan Stavans
PERSON	Ilan Stavans
PERSON	Edna Acosta Bel
ORGANIZATION	Acosta Bel
PERSON	Edna
PERSON	Edna Acosta Bel
PERSON	Norton
LOCATION	New York
ORGANIZATION	W W Norton amp Co Content
PERSON	Norton
PERSON	Ilan Stavans Edna Acosta Bele
ORGANIZATION	New York W W Norton amp Co
LOCATION	Italiano Nederlands Portugu
